record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,route_id,qty out 
INV_513038,2025-05-23 13:42:58,,STORE_136,Soft White,0,187,-807,-994,store_sale,Return from Store,2025-05-28,,187
INV_517140,2025-02-18 04:55:05,Shepperton_Plant,,Wholegrain Brown,0,897,48887,47990,dispatch,Damaged,2025-02-23,RT_046,897
INV_509157,2025-01-21 09:30:04,Willowvale_Plant,,Family Loaf,21,0,9132,9153,stock_adjustment,Sale,2025-01-28,,0
INV_508650,2025-05-11 17:28:01,Shepperton_Plant,,Seed Loaf,0,1182,29100,27918,dispatch,Return from Store,2025-05-17,RT_025,1182
INV_509027,2025-07-27 21:40:38,Willowvale_Plant,,Wholegrain Brown,0,104,46664,46560,waste,Manual Correction,2025-08-01,,104
INV_501935,2025-05-04 03:33:29,,STORE_157,Seed Loaf,104,0,0,104,return_from_store,Manual Correction,2025-05-10,,0
INV_500803,2025-07-23 06:51:23,Shepperton_Plant,,Wholegrain Brown,1799,0,-2723,-924,production,Dispatch to Store,2025-07-28,,0
INV_515163,2025-04-13 12:28:20,,STORE_141,Wholegrain Brown,0,79,34,-45,store_sale,Damaged,2025-04-18,,79
INV_511753,2025-05-15 12:10:46,Shepperton_Plant,,Family Loaf,23,0,78266,78289,stock_adjustment,Manual Correction,2025-05-22,,0
INV_515186,2025-02-05 17:19:55,Willowvale_Plant,,High Energy White,0,1058,52454,51396,dispatch,Production,2025-02-10,RT_018,1058
INV_511957,2025-02-17 06:09:00,Willowvale_Plant,,High Energy Brown,1758,0,61346,63104,production,Manual Correction,2025-02-22,,0
INV_503447,2025-02-13 23:38:35,,STORE_167,High Energy White,0,268,0,-268,store_sale,Sale,2025-02-18,,268
INV_517799,2025-02-21 18:00:18,Shepperton_Plant,,High Energy Brown,680,0,50991,51671,production,Damaged,2025-02-26,,0
INV_509345,2025-02-18 22:27:01,,STORE_057,Whole Wheat,0,56,113,57,store_sale,Expired Waste,2025-02-24,,56
INV_510220,2025-05-25 20:20:03,Shepperton_Plant,,High Energy Brown,1594,0,37672,39266,production,Damaged,2025-05-30,,0
INV_515217,2025-06-22 18:30:51,Willowvale_Plant,,Seed Loaf,0,1491,42808,41317,dispatch,Expired Waste,2025-06-28,RT_068,1491
INV_505066,2025-03-25 12:16:49,Willowvale_Plant,,Soft White,611,0,28980,29591,production,Production,2025-03-30,,0
INV_515929,2025-06-17 14:56:09,Shepperton_Plant,,Soft White,0,101,25423,25322,waste,Production,2025-06-22,,101
INV_503769,2025-04-12 18:09:25,,STORE_002,High Energy Brown,0,99,106,7,store_sale,Damaged,2025-04-17,,99
INV_505149,2025-02-14 23:36:53,Shepperton_Plant,,Whole Wheat,33,0,18621,18654,stock_adjustment,Damaged,2025-02-20,,0
INV_514341,2025-07-15 17:58:49,Shepperton_Plant,,Wholegrain Brown,1706,0,51055,52761,production,Damaged,2025-07-20,,0
INV_513098,2025-02-20 19:21:36,,STORE_187,Seed Loaf,0,174,-158,-332,store_sale,Sale,2025-02-26,,174
INV_505274,2025-02-13 07:41:58,Shepperton_Plant,,High Energy White,0,308,24023,23715,dispatch,Dispatch to Store,2025-02-18,RT_024,308
INV_507660,2025-01-12 23:39:58,Shepperton_Plant,,Family Loaf,0,36,33698,33662,stock_adjustment,Sale,2025-01-19,,36
INV_502918,2025-03-17 13:02:05,,STORE_026,High Energy Brown,0,224,-36,-260,store_sale,Production,2025-03-22,,224
INV_504965,2025-06-14 04:49:22,,STORE_056,High Energy White,0,270,69,-201,store_sale,Shrinkage,2025-06-19,,270
INV_501722,2025-05-12 20:28:03,Shepperton_Plant,,Whole Wheat,1644,0,-2280,-636,production,Shrinkage,2025-05-18,,0
INV_516187,2025-05-29 14:12:48,Shepperton_Plant,,High Energy White,0,42,46535,46493,stock_adjustment,Shrinkage,2025-06-03,,42
INV_506128,2025-04-25 10:14:18,Shepperton_Plant,,Family Loaf,0,1142,17732,16590,dispatch,Manual Correction,2025-05-02,RT_005,1142
INV_501061,2025-03-14 04:59:55,,STORE_078,High Energy Brown,0,52,0,-52,store_sale,Sale,2025-03-19,,52
INV_501373,2025-06-10 12:44:08,Shepperton_Plant,,Seed Loaf,893,0,1042,1935,production,Dispatch to Store,2025-06-16,,0
INV_511326,2025-07-27 17:38:52,Shepperton_Plant,,Family Loaf,0,105,75440,75335,waste,Manual Correction,2025-08-03,,105
INV_504446,2025-04-22 20:20:37,Shepperton_Plant,,High Energy White,0,335,20602,20267,dispatch,Manual Correction,2025-04-27,RT_011,335
INV_516724,2025-05-04 05:01:00,Willowvale_Plant,,Family Loaf,0,24,47226,47202,waste,Sale,2025-05-11,,24
INV_513212,2025-07-21 10:44:14,Willowvale_Plant,,Family Loaf,0,42,31467,31425,waste,Damaged,2025-07-28,,42
INV_506385,2025-01-13 07:59:20,Shepperton_Plant,,Family Loaf,0,707,16927,16220,dispatch,Shrinkage,2025-01-20,RT_070,707
INV_516773,2025-06-27 08:58:45,Willowvale_Plant,,Whole Wheat,0,41,40147,40106,stock_adjustment,Dispatch to Store,2025-07-03,,41
INV_508823,2025-04-19 12:03:07,,STORE_151,Whole Wheat,0,199,-440,-639,store_sale,Manual Correction,2025-04-25,,199
INV_517807,2025-04-14 09:35:24,Willowvale_Plant,,Wholegrain Brown,0,420,78128,77708,dispatch,Sale,2025-04-19,RT_014,420
INV_506325,2025-06-11 14:46:31,Willowvale_Plant,,Family Loaf,0,43,678,635,stock_adjustment,Manual Correction,2025-06-18,,43
INV_513014,2025-05-28 02:57:06,Shepperton_Plant,,Seed Loaf,0,1208,34569,33361,dispatch,Shrinkage,2025-06-03,RT_011,1208
INV_506505,2025-06-19 11:34:28,Willowvale_Plant,,High Energy White,0,614,21101,20487,dispatch,Sale,2025-06-24,RT_029,614
INV_511184,2025-04-23 03:26:05,Willowvale_Plant,,High Energy White,0,22,35351,35329,waste,Manual Correction,2025-04-28,,22
INV_507201,2025-06-26 02:34:57,Willowvale_Plant,,High Energy Brown,1183,0,31024,32207,production,Production,2025-07-01,,0
INV_506215,2025-05-31 19:39:47,Willowvale_Plant,,Family Loaf,0,10,1448,1438,stock_adjustment,Sale,2025-06-07,,10
INV_507584,2025-02-24 03:43:40,Willowvale_Plant,,High Energy White,0,155,25698,25543,waste,Manual Correction,2025-03-01,,155
INV_511464,2025-05-20 11:07:45,Shepperton_Plant,,Family Loaf,0,190,75868,75678,waste,Manual Correction,2025-05-27,,190
INV_511060,2025-03-12 20:28:36,,STORE_102,Family Loaf,0,52,-187,-239,store_sale,Damaged,2025-03-19,,52
INV_502291,2025-06-18 13:32:11,Shepperton_Plant,,High Energy White,0,705,5403,4698,dispatch,Damaged,2025-06-23,RT_051,705
INV_513119,2025-04-01 10:52:37,Willowvale_Plant,,Wholegrain Brown,20,0,68285,68305,stock_adjustment,Production,2025-04-06,,0
INV_513558,2025-01-04 22:06:21,Willowvale_Plant,,Family Loaf,0,95,29010,28915,waste,Damaged,2025-01-11,,95
INV_508142,2025-01-18 22:44:02,Shepperton_Plant,,Soft White,0,32,28724,28692,stock_adjustment,Production,2025-01-23,,32
INV_503603,2025-04-29 15:26:53,,STORE_063,High Energy White,29,0,-243,-214,return_from_store,Dispatch to Store,2025-05-04,,0
INV_507580,2025-06-01 00:49:13,,STORE_182,High Energy White,0,80,-300,-380,store_sale,Production,2025-06-06,,80
INV_512615,2025-06-15 11:33:50,Shepperton_Plant,,High Energy White,0,36,21093,21057,waste,Return from Store,2025-06-20,,36
INV_505026,2025-01-02 23:34:37,Willowvale_Plant,,Family Loaf,1185,0,-946,239,production,Sale,2025-01-09,,0
INV_506393,2025-07-13 12:28:17,Shepperton_Plant,,Soft White,0,96,30029,29933,waste,Return from Store,2025-07-18,,96
INV_508375,2025-01-14 13:29:18,Willowvale_Plant,,Seed Loaf,1724,0,9188,10912,production,Sale,2025-01-20,,0
INV_501066,2025-02-13 09:59:58,Shepperton_Plant,,High Energy White,0,115,-4324,-4439,waste,Manual Correction,2025-02-18,,115
INV_515102,2025-06-21 18:07:18,,STORE_153,Family Loaf,84,0,-720,-636,return_from_store,Production,2025-06-28,,0
INV_503684,2025-02-27 15:35:39,,STORE_039,Seed Loaf,40,0,0,40,return_from_store,Damaged,2025-03-05,,0
INV_508658,2025-03-18 04:22:03,Shepperton_Plant,,Soft White,0,1040,27624,26584,dispatch,Return from Store,2025-03-23,RT_023,1040
INV_509571,2025-06-25 20:28:28,Shepperton_Plant,,Family Loaf,604,0,62745,63349,production,Sale,2025-07-02,,0
INV_500842,2025-07-24 18:17:24,Shepperton_Plant,,Soft White,0,7,-4018,-4025,stock_adjustment,Sale,2025-07-29,,7
INV_502977,2025-01-28 08:26:02,Shepperton_Plant,,Family Loaf,1974,0,-7345,-5371,production,Shrinkage,2025-02-04,,0
INV_506762,2025-03-09 16:08:19,Willowvale_Plant,,Whole Wheat,0,968,-6844,-7812,dispatch,Dispatch to Store,2025-03-15,RT_021,968
INV_513069,2025-07-19 10:32:14,,STORE_004,Seed Loaf,75,0,-995,-920,return_from_store,Manual Correction,2025-07-25,,0
INV_509855,2025-06-27 10:18:06,,STORE_166,High Energy White,22,0,177,199,return_from_store,Damaged,2025-07-02,,0
INV_502091,2025-06-08 20:56:09,,STORE_004,Seed Loaf,0,246,-191,-437,store_sale,Expired Waste,2025-06-14,,246
INV_507414,2025-02-23 12:52:15,Willowvale_Plant,,Wholegrain Brown,0,749,47097,46348,dispatch,Production,2025-02-28,RT_063,749
INV_500503,2025-07-03 01:00:28,Shepperton_Plant,,High Energy Brown,1481,0,1686,3167,production,Expired Waste,2025-07-08,,0
INV_502271,2025-07-09 12:30:01,Shepperton_Plant,,Whole Wheat,1429,0,4412,5841,production,Shrinkage,2025-07-15,,0
INV_503063,2025-03-22 04:37:35,Shepperton_Plant,,High Energy White,0,1184,6163,4979,dispatch,Damaged,2025-03-27,RT_019,1184
INV_510274,2025-02-17 16:19:46,Shepperton_Plant,,Whole Wheat,0,198,38452,38254,waste,Manual Correction,2025-02-23,,198
INV_504560,2025-05-23 22:58:59,Willowvale_Plant,,Whole Wheat,0,586,-13013,-13599,dispatch,Shrinkage,2025-05-29,RT_013,586
INV_512573,2025-02-16 15:54:20,Shepperton_Plant,,Wholegrain Brown,0,1104,48493,47389,dispatch,Dispatch to Store,2025-02-21,RT_021,1104
INV_508744,2025-05-02 01:19:37,,STORE_100,Family Loaf,0,300,-639,-939,store_sale,Shrinkage,2025-05-09,,300
INV_500168,2025-05-16 15:01:10,Willowvale_Plant,,High Energy Brown,1947,0,-4258,-2311,production,Damaged,2025-05-21,,0
INV_506977,2025-07-10 12:26:34,Willowvale_Plant,,Family Loaf,9,0,3153,3162,stock_adjustment,Shrinkage,2025-07-17,,0
INV_507428,2025-01-24 19:52:01,,STORE_056,Whole Wheat,0,203,35,-168,store_sale,Expired Waste,2025-01-30,,203
INV_503059,2025-07-08 15:48:01,,STORE_158,Whole Wheat,0,149,0,-149,store_sale,Return from Store,2025-07-14,,149
INV_517925,2025-02-04 15:44:57,Willowvale_Plant,,Whole Wheat,8,0,41440,41448,stock_adjustment,Manual Correction,2025-02-10,,0
INV_504851,2025-01-26 06:58:52,,STORE_119,Family Loaf,69,0,67,136,return_from_store,Production,2025-02-02,,0
INV_505245,2025-04-09 10:52:57,Willowvale_Plant,,High Energy White,1913,0,17855,19768,production,Shrinkage,2025-04-14,,0
INV_513465,2025-04-29 01:44:46,,STORE_044,Soft White,120,0,203,323,return_from_store,Shrinkage,2025-05-04,,0
INV_509202,2025-01-26 22:41:18,Willowvale_Plant,,High Energy White,31,0,30264,30295,stock_adjustment,Expired Waste,2025-01-31,,0
INV_510052,2025-07-15 08:55:19,Willowvale_Plant,,High Energy Brown,0,113,52655,52542,waste,Expired Waste,2025-07-20,,113
INV_512281,2025-01-25 01:27:30,Willowvale_Plant,,Whole Wheat,0,30,7526,7496,stock_adjustment,,2025-01-31,,30
INV_516360,2025-03-04 07:36:16,Shepperton_Plant,,Seed Loaf,0,1179,39114,37935,dispatch,Expired Waste,2025-03-10,RT_019,1179
INV_507704,2025-07-14 03:37:03,,STORE_068,Family Loaf,39,0,-38,1,return_from_store,Return from Store,2025-07-21,,0
INV_501236,2025-01-22 04:12:33,Shepperton_Plant,,Seed Loaf,0,29,1561,1532,stock_adjustment,Production,2025-01-28,,29
INV_502900,2025-06-05 01:59:00,,STORE_170,High Energy White,28,0,0,28,return_from_store,Sale,2025-06-10,,0
INV_510124,2025-02-15 22:04:05,Willowvale_Plant,,Family Loaf,1985,0,3216,5201,production,Expired Waste,2025-02-22,,0
INV_504894,2025-07-16 22:53:44,Shepperton_Plant,,High Energy Brown,1319,0,10307,11626,production,Expired Waste,2025-07-21,,0
INV_504202,2025-07-18 08:08:17,,STORE_123,High Energy Brown,0,186,0,-186,store_sale,Expired Waste,2025-07-23,,186
INV_500014,2025-07-04 18:33:56,Shepperton_Plant,,High Energy White,0,15,0,-15,stock_adjustment,Expired Waste,2025-07-09,,15
INV_514905,2025-07-09 14:24:24,Shepperton_Plant,,Family Loaf,0,319,95500,95181,dispatch,Sale,2025-07-16,RT_003,319
INV_500682,2025-04-24 15:15:59,Willowvale_Plant,,High Energy Brown,0,29,1374,1345,waste,Sale,2025-04-29,,29
INV_515029,2025-06-21 17:39:32,Shepperton_Plant,,Wholegrain Brown,1941,0,48277,50218,production,Shrinkage,2025-06-26,,0
INV_504058,2025-05-26 09:58:46,,STORE_098,Wholegrain Brown,24,0,-31,-7,return_from_store,Sale,2025-05-31,,0
INV_502927,2025-07-17 13:18:00,Willowvale_Plant,,High Energy Brown,787,0,15377,16164,production,Manual Correction,2025-07-22,,0
INV_510368,2025-03-01 04:21:02,Shepperton_Plant,,Wholegrain Brown,636,0,35986,36622,production,Return from Store,2025-03-06,,0
INV_510086,2025-02-07 04:34:34,,STORE_090,Seed Loaf,41,0,-152,-111,return_from_store,Shrinkage,2025-02-13,,0
INV_516315,2025-06-21 16:46:40,Willowvale_Plant,,High Energy Brown,1752,0,76044,77796,production,Production,2025-06-26,,0
INV_515440,2025-04-30 16:12:18,,STORE_047,Family Loaf,0,171,-9,-180,store_sale,Shrinkage,2025-05-07,,171
INV_509384,2025-04-10 03:31:44,Willowvale_Plant,,Soft White,0,164,57778,57614,waste,Shrinkage,2025-04-15,,164
INV_513510,2025-05-27 21:25:33,,STORE_085,High Energy Brown,104,0,-59,45,return_from_store,Dispatch to Store,2025-06-01,,0
INV_509176,2025-04-27 00:25:43,,STORE_164,Soft White,0,250,-161,-411,store_sale,Production,2025-05-02,,250
INV_514611,2025-01-14 03:28:56,Shepperton_Plant,,Family Loaf,0,153,93409,93256,waste,Shrinkage,2025-01-21,,153
INV_514128,2025-01-02 20:45:01,Willowvale_Plant,,High Energy Brown,0,160,66755,66595,waste,Shrinkage,2025-01-07,,160
INV_516668,2025-01-16 01:33:03,Shepperton_Plant,,Wholegrain Brown,0,1398,46422,45024,dispatch,Manual Correction,2025-01-21,RT_046,1398
INV_510630,2025-07-07 13:53:53,Willowvale_Plant,,Soft White,582,0,58716,59298,production,Damaged,2025-07-12,,0
INV_513815,2025-04-24 19:04:36,Shepperton_Plant,,High Energy Brown,0,1495,38996,37501,dispatch,Production,2025-04-29,RT_048,1495
INV_502858,2025-07-19 07:05:20,Willowvale_Plant,,Wholegrain Brown,513,0,11033,11546,production,Manual Correction,2025-07-24,,0
INV_501643,2025-07-08 21:22:11,,STORE_119,Soft White,94,0,0,94,return_from_store,Damaged,2025-07-13,,0
INV_517796,2025-07-22 15:33:22,Willowvale_Plant,,Soft White,0,537,73140,72603,dispatch,Shrinkage,2025-07-27,RT_038,537
INV_513309,2025-06-20 22:48:11,Willowvale_Plant,,High Energy Brown,0,198,63032,62834,waste,Sale,2025-06-25,,198
INV_508289,2025-03-19 03:17:57,,STORE_190,Wholegrain Brown,78,0,90,168,return_from_store,Manual Correction,2025-03-24,,0
INV_500005,2025-05-02 20:07:30,Shepperton_Plant,,Family Loaf,1929,0,0,1929,production,Manual Correction,2025-05-09,,0
INV_502656,2025-06-12 19:32:01,Willowvale_Plant,,Whole Wheat,0,142,-3838,-3980,waste,Sale,2025-06-18,,142
INV_513311,2025-07-19 11:51:55,,STORE_140,Seed Loaf,0,55,-1074,-1129,store_sale,Return from Store,2025-07-25,,55
INV_506006,2025-06-16 12:36:50,Shepperton_Plant,,Wholegrain Brown,0,1031,24897,23866,dispatch,Damaged,2025-06-21,RT_048,1031
INV_501659,2025-06-18 01:50:16,Willowvale_Plant,,Whole Wheat,0,35,-2430,-2465,stock_adjustment,Sale,2025-06-24,,35
INV_515739,2025-02-24 17:41:23,,STORE_036,High Energy White,0,284,51,-233,store_sale,Shrinkage,2025-03-01,,284
INV_511152,2025-06-02 09:29:59,,STORE_006,Whole Wheat,71,0,48,119,return_from_store,Expired Waste,2025-06-08,,0
INV_504546,2025-04-25 22:13:47,,STORE_081,High Energy Brown,64,0,-262,-198,return_from_store,Production,2025-04-30,,0
INV_516857,2025-11-05 00:00:00,Willowvale_Plant,,Soft White,6,0,72569,72575,stock_adjustment,Damaged,2025-07-18,,0
INV_504296,2025-05-31 17:17:50,Shepperton_Plant,,Seed Loaf,1296,0,6226,7522,production,Return from Store,2025-06-06,,0
INV_513256,2025-07-08 14:02:29,,STORE_153,Whole Wheat,0,107,-219,-326,store_sale,Return from Store,2025-07-14,,107
INV_511358,2025-06-05 18:37:14,,STORE_164,Whole Wheat,0,73,-259,-332,store_sale,Return from Store,2025-06-11,,73
INV_507091,2025-07-01 10:41:40,Shepperton_Plant,,Seed Loaf,47,0,17722,17769,stock_adjustment,Sale,2025-07-07,,0
INV_515744,2025-02-27 22:28:23,Shepperton_Plant,,Soft White,0,557,27461,26904,dispatch,Shrinkage,2025-03-04,RT_068,557
INV_515351,2025-01-13 19:41:06,Willowvale_Plant,,High Energy White,0,1143,54999,53856,dispatch,Production,2025-01-18,RT_043,1143
INV_500487,2025-01-15 21:24:03,Willowvale_Plant,,Family Loaf,1759,0,65,1824,production,Sale,2025-01-22,,0
INV_503362,2025-01-21 06:02:16,Willowvale_Plant,,Seed Loaf,0,41,8966,8925,stock_adjustment,Manual Correction,2025-01-27,,41
INV_515612,2025-07-14 13:26:55,Shepperton_Plant,,High Energy White,0,101,34518,34417,waste,Manual Correction,2025-07-19,,101
INV_500119,2025-05-02 15:54:59,,STORE_145,Seed Loaf,94,0,0,94,return_from_store,Sale,2025-05-08,,0
INV_508753,2025-04-12 17:36:24,Shepperton_Plant,,Seed Loaf,0,109,23403,23294,waste,Shrinkage,2025-04-18,,109
INV_503755,2025-07-28 09:13:58,Willowvale_Plant,,High Energy Brown,0,105,10399,10294,waste,Damaged,2025-08-02,,105
INV_508396,2025-01-29 08:30:51,,STORE_161,Whole Wheat,0,75,0,-75,store_sale,Sale,2025-02-04,,75
INV_504026,2025-05-04 23:38:52,Shepperton_Plant,,High Energy Brown,815,0,7459,8274,production,Return from Store,2025-05-09,,0
INV_511658,2025-04-07 00:55:14,Willowvale_Plant,,Soft White,0,192,57490,57298,waste,Return from Store,2025-04-12,,192
INV_507571,2025-06-17 19:40:38,Shepperton_Plant,,Soft White,0,23,30971,30948,stock_adjustment,Manual Correction,2025-06-22,,23
INV_512562,2025-02-06 06:53:30,Willowvale_Plant,,High Energy White,0,643,43068,42425,dispatch,Return from Store,2025-02-11,RT_018,643
INV_510133,2025-07-15 17:50:40,,STORE_123,High Energy White,0,103,128,25,store_sale,Damaged,2025-07-20,,103
INV_506700,2025-01-31 18:08:23,,STORE_155,High Energy Brown,0,263,-198,-461,store_sale,Sale,2025-02-05,,263
INV_503608,2025-01-28 09:35:22,Shepperton_Plant,,Wholegrain Brown,1299,0,15604,16903,production,Damaged,2025-02-02,,0
INV_515539,2025-01-29 23:10:32,,STORE_015,Family Loaf,0,146,-103,-249,store_sale,Expired Waste,2025-02-05,,146
INV_515809,2025-05-17 00:46:41,Shepperton_Plant,,Family Loaf,1327,0,102580,103907,production,Dispatch to Store,2025-05-24,,0
INV_515791,2025-01-28 21:46:37,,STORE_174,Soft White,0,85,-344,-429,store_sale,Dispatch to Store,2025-02-02,,85
INV_514470,2025-05-09 11:39:58,,STORE_020,Whole Wheat,32,0,-157,-125,return_from_store,Shrinkage,2025-05-15,,0
INV_501402,2025-02-26 19:49:36,Shepperton_Plant,,Whole Wheat,0,126,-4322,-4448,waste,Return from Store,2025-03-04,,126
INV_507699,2025-02-10 10:43:05,Shepperton_Plant,,Seed Loaf,889,0,22455,23344,production,Damaged,2025-02-16,,0
INV_513915,2025-04-11 13:38:17,,STORE_154,Wholegrain Brown,61,0,-186,-125,return_from_store,Damaged,2025-04-16,,0
INV_515564,2025-01-19 14:04:29,Shepperton_Plant,,High Energy Brown,1962,0,35507,37469,production,Return from Store,2025-01-24,,0
INV_510908,2025-01-25 20:08:01,Willowvale_Plant,,Soft White,1554,0,58993,60547,production,Shrinkage,2025-01-30,,0
INV_508126,2025-01-10 20:08:42,,STORE_111,Family Loaf,35,0,-97,-62,return_from_store,Sale,2025-01-17,,0
INV_510687,2025-07-03 18:39:48,,STORE_111,High Energy White,0,287,0,-287,store_sale,Damaged,2025-07-08,,287
INV_500286,2025-01-06 18:34:23,Willowvale_Plant,,Soft White,0,120,-688,-808,waste,Dispatch to Store,2025-01-11,,120
INV_512901,2025-03-16 00:41:59,Willowvale_Plant,,High Energy Brown,0,78,65540,65462,waste,Expired Waste,2025-03-21,,78
INV_507672,2025-07-07 18:34:54,,STORE_052,Family Loaf,0,260,0,-260,store_sale,Return from Store,2025-07-14,,260
INV_517804,2025-02-12 05:08:02,Willowvale_Plant,,Whole Wheat,8,0,46277,46285,stock_adjustment,Manual Correction,2025-02-18,,0
INV_510484,2025-03-19 13:37:08,,STORE_067,Soft White,38,0,0,38,return_from_store,Manual Correction,2025-03-24,,0
INV_516946,2025-02-10 12:28:31,Shepperton_Plant,,Wholegrain Brown,0,185,49265,49080,waste,Damaged,2025-02-15,,185
INV_504985,2025-02-28 21:28:59,Willowvale_Plant,,Whole Wheat,0,8,-11700,-11708,stock_adjustment,Return from Store,2025-03-06,,8
INV_512066,2025-07-07 18:51:07,,STORE_010,High Energy Brown,97,0,-98,-1,return_from_store,Dispatch to Store,2025-07-12,,0
INV_509044,2025-05-06 10:38:39,Willowvale_Plant,,Wholegrain Brown,0,806,46388,45582,dispatch,Sale,2025-05-11,RT_076,806
INV_504220,2025-07-07 22:38:28,,STORE_092,Wholegrain Brown,60,0,0,60,return_from_store,Dispatch to Store,2025-07-12,,0
INV_517570,2025-04-15 16:54:12,Willowvale_Plant,,High Energy White,35,0,64685,64720,stock_adjustment,Return from Store,2025-04-20,,0
INV_500568,2025-06-01 04:01:59,Willowvale_Plant,,Seed Loaf,0,149,5665,5516,waste,Sale,2025-06-07,,149
INV_507614,2025-03-02 20:54:05,,STORE_116,High Energy White,0,183,41,-142,store_sale,Dispatch to Store,2025-03-07,,183
INV_517543,2025-05-20 03:18:38,Shepperton_Plant,,Family Loaf,0,27,106645,106618,stock_adjustment,Production,2025-05-27,,27
INV_503865,2025-03-30 06:49:02,Willowvale_Plant,,High Energy Brown,0,1069,11358,10289,dispatch,Production,2025-04-04,RT_003,1069
INV_515622,2025-02-07 19:31:41,Willowvale_Plant,,High Energy Brown,16,0,78305,78321,stock_adjustment,Damaged,2025-02-12,,0
INV_501957,2025-05-29 05:45:31,Shepperton_Plant,,High Energy White,0,1115,1784,669,dispatch,Damaged,2025-06-03,RT_001,1115
INV_509380,2025-01-27 13:04:34,,STORE_093,High Energy Brown,0,154,-455,-609,store_sale,Sale,2025-02-01,,154
INV_517174,2025-07-27 18:23:24,Willowvale_Plant,,High Energy Brown,38,0,87760,87798,stock_adjustment,Shrinkage,2025-08-01,,0
INV_507238,2025-07-16 15:35:15,Shepperton_Plant,,Whole Wheat,761,0,32167,32928,production,Shrinkage,2025-07-22,,0
