record_id,holiday_name,date,sku,region,qty_produced,qty_sold,demand_shift_factor,qty_leftover,sell_through_rate
HOLIDAY_REC_3048,National Youth Day,2025-02-21,Whole Wheat,Chitungwiza,580,497,1.17,83,0.857
HOLIDAY_REC_5810,Easter Monday,2025-04-21,Seed Loaf,Bulawayo,2281,2191,1.19,90,0.961
HOLIDAY_REC_17513,Boxing Day,2025-12-26,Wholegrain Brown,Chitungwiza,1125,1066,1.12,59,0.948
HOLIDAY_REC_8497,Africa Day,2025-05-25,Soft White,Bulawayo,608,580,1.25,28,0.954
HOLIDAY_REC_16948,Christmas Day,2025-12-25,Seed Loaf,Chitungwiza,2552,2447,1.11,105,0.959
HOLIDAY_REC_4597,Independence Day,2025-04-18,Soft White,Harare,2425,2098,0.95,327,0.865
HOLIDAY_REC_10116,Heroes Day,2025-08-12,Seed Loaf,Harare,960,905,1.23,55,0.943
HOLIDAY_REC_7192,Workers Day,2025-05-01,High Energy White,Bulawayo,1163,1117,1.3,46,0.96
HOLIDAY_REC_16303,Christmas Day,2025-12-25,Wholegrain Brown,Mutare,2586,2390,0.9,196,0.924
HOLIDAY_REC_14870,Unity Day,2025-12-22,Seed Loaf,Mutare,893,773,0.91,120,0.866
HOLIDAY_REC_8652,Africa Day,2025-05-25,Seed Loaf,Masvingo,2035,1841,0.92,194,0.905
HOLIDAY_REC_5107,Independence Day,2025-04-18,Family Loaf,Masvingo,1648,1410,1.21,238,0.856
HOLIDAY_REC_4817,Independence Day,2025-04-18,High Energy White,Mutare,1453,1247,1.1,206,0.858
HOLIDAY_REC_7409,Workers Day,2025-05-01,Whole Wheat,Mutare,1576,1456,0.93,120,0.924
HOLIDAY_REC_16342,Christmas Day,2025-12-25,Family Loaf,Bulawayo,1476,1475,1.26,1,0.999
HOLIDAY_REC_4245,Independence Day,2025-04-18,Family Loaf,Gweru,1422,1363,1.04,59,0.959
HOLIDAY_REC_5550,Easter Monday,2025-04-21,High Energy Brown,Mutare,801,695,1.07,106,0.868
HOLIDAY_REC_1057,New Year's Day,2025-01-01,Whole Wheat,Chitungwiza,2478,2448,1.3,30,0.988
HOLIDAY_REC_16783,Christmas Day,2025-12-25,High Energy White,Chitungwiza,1177,1101,1.23,76,0.935
HOLIDAY_REC_6533,Easter Monday,2025-04-21,Whole Wheat,Mutare,1029,948,1.12,81,0.921
HOLIDAY_REC_5567,Easter Monday,2025-04-21,Seed Loaf,Harare,1007,995,1.03,12,0.988
HOLIDAY_REC_14518,Unity Day,2025-12-22,Seed Loaf,Bulawayo,1746,1558,1.01,188,0.892
HOLIDAY_REC_7364,Workers Day,2025-05-01,Whole Wheat,Masvingo,2110,1910,1.03,200,0.905
HOLIDAY_REC_9667,Africa Day,2025-05-25,Wholegrain Brown,Gweru,1457,1358,1.3,99,0.932
HOLIDAY_REC_11807,Heroes Day,2025-08-12,Soft White,Masvingo,2386,2163,0.9,223,0.907
HOLIDAY_REC_14356,Unity Day,2025-12-22,High Energy Brown,Chitungwiza,1412,1214,1.06,198,0.86
HOLIDAY_REC_11808,Heroes Day,2025-08-12,High Energy Brown,Masvingo,715,612,1.09,103,0.856
HOLIDAY_REC_8496,Africa Day,2025-05-25,Whole Wheat,Gweru,1113,1100,1.21,13,0.988
HOLIDAY_REC_16963,Christmas Day,2025-12-25,Family Loaf,Harare,1834,1570,1.07,264,0.856
HOLIDAY_REC_18973,Boxing Day,2025-12-26,Wholegrain Brown,Harare,1310,1302,1.2,8,0.994
HOLIDAY_REC_4414,Independence Day,2025-04-18,Soft White,Masvingo,1337,1188,0.94,149,0.889
HOLIDAY_REC_6356,Easter Monday,2025-04-21,Seed Loaf,Masvingo,1168,1147,1.16,21,0.982
HOLIDAY_REC_2158,National Youth Day,2025-02-21,Seed Loaf,Mutare,1499,1380,1.25,119,0.921
HOLIDAY_REC_9274,Africa Day,2025-05-25,Family Loaf,Chitungwiza,2199,2043,1.04,156,0.929
HOLIDAY_REC_14749,Unity Day,2025-12-22,Seed Loaf,Bulawayo,1943,1919,1.23,24,0.988
HOLIDAY_REC_11954,Defense Forces Day,2025-08-13,Whole Wheat,Chitungwiza,2017,1948,1.03,69,0.966
HOLIDAY_REC_18942,Boxing Day,2025-12-26,High Energy Brown,Masvingo,2473,2184,1.12,289,0.883
HOLIDAY_REC_5938,Easter Monday,2025-04-21,Soft White,Gweru,2210,2195,1.08,15,0.993
HOLIDAY_REC_18524,Boxing Day,2025-12-26,Seed Loaf,Gweru,2465,2354,0.99,111,0.955
HOLIDAY_REC_18073,Boxing Day,2025-12-26,Wholegrain Brown,Masvingo,1845,1574,1.01,271,0.853
HOLIDAY_REC_3289,National Youth Day,2025-02-21,High Energy Brown,Gweru,616,549,0.99,67,0.891
HOLIDAY_REC_103,New Year's Day,2025-01-01,Soft White,Masvingo,1269,1252,1.1,17,0.987
HOLIDAY_REC_14800,Unity Day,2025-12-22,Seed Loaf,Bulawayo,830,748,0.99,82,0.901
HOLIDAY_REC_15858,Christmas Day,2025-12-25,Seed Loaf,Harare,1135,1052,0.93,83,0.927
HOLIDAY_REC_5618,Easter Monday,2025-04-21,High Energy Brown,Gweru,1498,1305,1.08,193,0.871
HOLIDAY_REC_2685,National Youth Day,2025-02-21,Wholegrain Brown,Chitungwiza,1645,1431,1.03,214,0.87
HOLIDAY_REC_14267,Unity Day,2025-12-22,Whole Wheat,Chitungwiza,948,916,1.19,32,0.966
HOLIDAY_REC_6570,Easter Monday,2025-04-21,Family Loaf,Masvingo,1797,1587,1.14,210,0.883
HOLIDAY_REC_13416,Defense Forces Day,2025-08-13,Whole Wheat,Gweru,2370,2072,1.03,298,0.874
HOLIDAY_REC_1695,New Year's Day,2025-01-01,Wholegrain Brown,Masvingo,728,665,1.15,63,0.913
HOLIDAY_REC_12843,Defense Forces Day,2025-08-13,High Energy Brown,Harare,1551,1432,1.13,119,0.923
HOLIDAY_REC_1066,New Year's Day,2025-01-01,Family Loaf,Gweru,2693,2348,1.17,345,0.872
HOLIDAY_REC_5659,Easter Monday,2025-04-21,Soft White,Masvingo,2031,1801,1.14,230,0.887
HOLIDAY_REC_2975,National Youth Day,2025-02-21,High Energy White,Bulawayo,1294,1223,0.96,71,0.945
HOLIDAY_REC_8067,Workers Day,2025-05-01,Soft White,Chitungwiza,1614,1374,0.96,240,0.851
HOLIDAY_REC_6386,Easter Monday,2025-04-21,Whole Wheat,Bulawayo,1276,1107,1.2,169,0.868
HOLIDAY_REC_17695,Boxing Day,2025-12-26,Seed Loaf,Mutare,797,690,1.29,107,0.866
HOLIDAY_REC_10657,Heroes Day,2025-08-12,Soft White,Mutare,1480,1439,1.13,41,0.972
HOLIDAY_REC_17150,Christmas Day,2025-12-25,Family Loaf,Bulawayo,2686,2388,1.04,298,0.889
HOLIDAY_REC_15215,Unity Day,2025-12-22,Wholegrain Brown,Chitungwiza,1032,999,1.06,33,0.968
HOLIDAY_REC_10509,Heroes Day,2025-08-12,Whole Wheat,Chitungwiza,1151,1090,1.17,61,0.947
HOLIDAY_REC_35,New Year's Day,2025-01-01,Seed Loaf,Bulawayo,2043,1853,1.29,190,0.907
HOLIDAY_REC_12221,Defense Forces Day,2025-08-13,Soft White,Gweru,1166,1107,1.28,59,0.949
HOLIDAY_REC_2359,National Youth Day,2025-02-21,Seed Loaf,Bulawayo,1513,1450,1.02,63,0.958
HOLIDAY_REC_5598,Easter Monday,2025-04-21,Whole Wheat,Gweru,610,587,1.16,23,0.962
HOLIDAY_REC_3976,Independence Day,2025-04-18,High Energy Brown,Gweru,1625,1599,1.1,26,0.984
HOLIDAY_REC_2609,National Youth Day,2025-02-21,Wholegrain Brown,Masvingo,785,731,1.07,54,0.931
HOLIDAY_REC_8350,Workers Day,2025-05-01,High Energy White,Mutare,925,854,1.24,71,0.923
HOLIDAY_REC_938,New Year's Day,2025-01-01,Soft White,Mutare,729,694,1.19,35,0.952
HOLIDAY_REC_397,New Year's Day,2025-01-01,High Energy White,Chitungwiza,1079,1058,1.29,21,0.981
HOLIDAY_REC_12082,Defense Forces Day,2025-08-13,Wholegrain Brown,Bulawayo,1356,1285,1.01,71,0.948
HOLIDAY_REC_6530,Easter Monday,2025-04-21,Family Loaf,Mutare,2160,2040,1.0,120,0.944
HOLIDAY_REC_6099,Easter Monday,2025-04-21,Seed Loaf,Chitungwiza,2416,2098,0.93,318,0.868
HOLIDAY_REC_18907,Boxing Day,2025-12-26,Soft White,Masvingo,1170,1097,0.92,73,0.938
HOLIDAY_REC_2135,National Youth Day,2025-02-21,High Energy White,Mutare,531,521,0.98,10,0.981
HOLIDAY_REC_10057,Heroes Day,2025-08-12,High Energy Brown,Chitungwiza,1578,1514,1.19,64,0.959
HOLIDAY_REC_3596,Independence Day,2025-04-18,High Energy White,Mutare,1141,1140,1.28,1,0.999
HOLIDAY_REC_12234,Defense Forces Day,2025-08-13,High Energy White,Harare,1850,1643,1.14,207,0.888
HOLIDAY_REC_8288,Workers Day,2025-05-01,Seed Loaf,Mutare,1992,1802,1.08,190,0.905
HOLIDAY_REC_8954,Africa Day,2025-05-25,Wholegrain Brown,Harare,613,550,0.93,63,0.897
HOLIDAY_REC_12730,Defense Forces Day,2025-08-13,Seed Loaf,Masvingo,1465,1337,1.27,128,0.913
HOLIDAY_REC_1211,New Year's Day,2025-01-01,Family Loaf,Mutare,2101,1839,1.1,262,0.875
HOLIDAY_REC_4206,Independence Day,2025-04-18,Wholegrain Brown,Gweru,1323,1275,1.0,48,0.964
HOLIDAY_REC_12248,Defense Forces Day,2025-08-13,Seed Loaf,Mutare,1303,1176,1.25,127,0.903
HOLIDAY_REC_1086,New Year's Day,2025-01-01,Wholegrain Brown,Masvingo,1177,1129,1.29,48,0.959
HOLIDAY_REC_4449,Independence Day,2025-04-18,Whole Wheat,Gweru,1586,1542,1.17,44,0.972
HOLIDAY_REC_14243,Unity Day,2025-12-22,High Energy Brown,Gweru,2141,2028,1.05,113,0.947
HOLIDAY_REC_9679,Africa Day,2025-05-25,Wholegrain Brown,Bulawayo,1295,1110,1.13,185,0.857
HOLIDAY_REC_5450,Easter Monday,2025-04-21,Soft White,Masvingo,1426,1322,1.18,104,0.927
HOLIDAY_REC_8523,Africa Day,2025-05-25,Seed Loaf,Bulawayo,993,886,1.01,107,0.892
HOLIDAY_REC_11189,Heroes Day,2025-08-12,Family Loaf,Masvingo,1273,1130,0.92,143,0.888
HOLIDAY_REC_9791,Africa Day,2025-05-25,Seed Loaf,Gweru,794,785,1.09,9,0.989
HOLIDAY_REC_2989,National Youth Day,2025-02-21,High Energy White,Masvingo,1063,1014,0.92,49,0.954
HOLIDAY_REC_2636,National Youth Day,2025-02-21,Seed Loaf,Bulawayo,1613,1420,1.09,193,0.88
HOLIDAY_REC_1459,New Year's Day,2025-01-01,Whole Wheat,Mutare,2725,2540,1.01,185,0.932
HOLIDAY_REC_4982,Independence Day,2025-04-18,High Energy White,Gweru,1049,907,0.95,142,0.865
HOLIDAY_REC_1319,New Year's Day,2025-01-01,Whole Wheat,Harare,2262,2001,0.95,261,0.885
HOLIDAY_REC_1770,New Year's Day,2025-01-01,High Energy Brown,Masvingo,1951,1784,0.95,167,0.914
HOLIDAY_REC_18664,Boxing Day,2025-12-26,Soft White,Bulawayo,1151,1071,0.92,80,0.93
HOLIDAY_REC_14000,Unity Day,2025-12-22,Wholegrain Brown,Masvingo,909,850,1.0,59,0.935
HOLIDAY_REC_11243,Heroes Day,2025-08-12,Soft White,Bulawayo,2128,1991,1.28,137,0.936
HOLIDAY_REC_2584,National Youth Day,2025-02-21,Soft White,Mutare,1482,1437,1.05,45,0.97
HOLIDAY_REC_6897,Workers Day,2025-05-01,High Energy White,Chitungwiza,938,933,1.07,5,0.995
HOLIDAY_REC_14496,Unity Day,2025-12-22,High Energy Brown,Harare,1334,1195,1.05,139,0.896
HOLIDAY_REC_1476,New Year's Day,2025-01-01,High Energy White,Mutare,837,740,1.23,97,0.884
HOLIDAY_REC_131,New Year's Day,2025-01-01,Soft White,Harare,2384,2160,1.15,224,0.906
HOLIDAY_REC_6934,Workers Day,2025-05-01,Whole Wheat,Gweru,1160,1122,1.01,38,0.967
HOLIDAY_REC_14586,Unity Day,2025-12-22,Soft White,Bulawayo,825,774,1.19,51,0.938
HOLIDAY_REC_5588,Easter Monday,2025-04-21,Family Loaf,Harare,757,711,1.3,46,0.939
HOLIDAY_REC_2752,National Youth Day,2025-02-21,Soft White,Masvingo,921,875,1.15,46,0.95
HOLIDAY_REC_5801,Easter Monday,2025-04-21,High Energy Brown,Harare,714,686,1.17,28,0.961
HOLIDAY_REC_4049,Independence Day,2025-04-18,Wholegrain Brown,Masvingo,1771,1641,1.12,130,0.927
HOLIDAY_REC_17170,Christmas Day,2025-12-25,Wholegrain Brown,Gweru,1664,1417,0.95,247,0.852
HOLIDAY_REC_6463,Easter Monday,2025-04-21,Whole Wheat,Bulawayo,677,624,1.04,53,0.922
HOLIDAY_REC_1826,New Year's Day,2025-01-01,High Energy Brown,Harare,2541,2357,1.07,184,0.928
HOLIDAY_REC_13841,Unity Day,2025-12-22,High Energy Brown,Gweru,2040,2008,1.11,32,0.984
HOLIDAY_REC_19136,Boxing Day,2025-12-26,Wholegrain Brown,Bulawayo,1686,1511,0.93,175,0.896
HOLIDAY_REC_18576,Boxing Day,2025-12-26,Wholegrain Brown,Mutare,2064,1970,1.18,94,0.954
HOLIDAY_REC_4731,Independence Day,2025-04-18,Wholegrain Brown,Chitungwiza,2139,1873,1.17,266,0.876
HOLIDAY_REC_6357,Easter Monday,2025-04-21,Wholegrain Brown,Gweru,1942,1803,0.99,139,0.928
HOLIDAY_REC_13474,Defense Forces Day,2025-08-13,Soft White,Mutare,1874,1738,0.99,136,0.927
HOLIDAY_REC_9460,Africa Day,2025-05-25,Seed Loaf,Mutare,1912,1734,0.97,178,0.907
HOLIDAY_REC_15147,Unity Day,2025-12-22,High Energy White,Gweru,1001,928,1.25,73,0.927
HOLIDAY_REC_2217,National Youth Day,2025-02-21,Soft White,Gweru,869,761,1.16,108,0.876
HOLIDAY_REC_17164,Christmas Day,2025-12-25,Wholegrain Brown,Chitungwiza,2360,2025,1.2,335,0.858
HOLIDAY_REC_12615,Defense Forces Day,2025-08-13,High Energy Brown,Harare,1557,1384,0.94,173,0.889
HOLIDAY_REC_4305,Independence Day,2025-04-18,Wholegrain Brown,Masvingo,1909,1643,1.08,266,0.861
HOLIDAY_REC_3618,Independence Day,2025-04-18,Wholegrain Brown,Harare,666,632,1.03,34,0.949
HOLIDAY_REC_16304,Christmas Day,2025-12-25,Family Loaf,Gweru,968,958,1.26,10,0.99
HOLIDAY_REC_18147,Boxing Day,2025-12-26,Whole Wheat,Mutare,1556,1462,1.08,94,0.94
HOLIDAY_REC_14938,Unity Day,2025-12-22,Family Loaf,Mutare,621,548,1.06,73,0.882
HOLIDAY_REC_7531,Workers Day,2025-05-01,Whole Wheat,Masvingo,962,858,1.21,104,0.892
HOLIDAY_REC_8183,Workers Day,2025-05-01,Seed Loaf,Harare,580,546,1.06,34,0.941
HOLIDAY_REC_17626,Boxing Day,2025-12-26,Family Loaf,Mutare,1212,1068,1.11,144,0.881
HOLIDAY_REC_656,New Year's Day,2025-01-01,High Energy White,Bulawayo,1959,1728,0.9,231,0.882
HOLIDAY_REC_5966,Easter Monday,2025-04-21,Soft White,Bulawayo,1728,1654,1.11,74,0.957
HOLIDAY_REC_14306,Unity Day,2025-12-22,Family Loaf,Bulawayo,2212,2154,1.03,58,0.974
HOLIDAY_REC_2590,National Youth Day,2025-02-21,Whole Wheat,Bulawayo,981,917,1.15,64,0.935
HOLIDAY_REC_4751,Independence Day,2025-04-18,High Energy Brown,Gweru,2321,2175,1.1,146,0.937
HOLIDAY_REC_8795,Africa Day,2025-05-25,Whole Wheat,Masvingo,1812,1694,1.15,118,0.935
HOLIDAY_REC_6701,Easter Monday,2025-04-21,Family Loaf,Chitungwiza,1343,1333,0.94,10,0.993
HOLIDAY_REC_17395,Christmas Day,2025-12-25,Wholegrain Brown,Mutare,1096,987,1.11,109,0.901
HOLIDAY_REC_11942,Defense Forces Day,2025-08-13,Soft White,Mutare,2107,1952,1.17,155,0.926
HOLIDAY_REC_7528,Workers Day,2025-05-01,High Energy Brown,Harare,1589,1408,1.29,181,0.886
HOLIDAY_REC_3234,National Youth Day,2025-02-21,Seed Loaf,Harare,1635,1628,0.9,7,0.996
HOLIDAY_REC_17945,Boxing Day,2025-12-26,Family Loaf,Bulawayo,1675,1582,0.96,93,0.944
HOLIDAY_REC_450,New Year's Day,2025-01-01,High Energy White,Harare,2025,1951,0.91,74,0.963
HOLIDAY_REC_6670,Easter Monday,2025-04-21,Family Loaf,Chitungwiza,2267,2040,1.27,227,0.9
HOLIDAY_REC_17291,Christmas Day,2025-12-25,High Energy Brown,Chitungwiza,2602,2248,1.06,354,0.864
HOLIDAY_REC_16589,Christmas Day,2025-12-25,High Energy White,Mutare,835,719,1.16,116,0.861
HOLIDAY_REC_11717,Heroes Day,2025-08-12,High Energy White,Chitungwiza,1497,1426,1.28,71,0.953
HOLIDAY_REC_13374,Defense Forces Day,2025-08-13,Whole Wheat,Chitungwiza,975,837,1.16,138,0.858
HOLIDAY_REC_536,New Year's Day,2025-01-01,High Energy Brown,Harare,909,776,1.02,133,0.854
HOLIDAY_REC_5863,Easter Monday,2025-04-21,High Energy Brown,Gweru,1695,1679,0.99,16,0.991
HOLIDAY_REC_8914,Africa Day,2025-05-25,Seed Loaf,Chitungwiza,1555,1349,0.92,206,0.868
HOLIDAY_REC_18239,Boxing Day,2025-12-26,Whole Wheat,Masvingo,2153,1914,0.96,239,0.889
HOLIDAY_REC_8255,Workers Day,2025-05-01,Wholegrain Brown,Chitungwiza,1426,1292,1.04,134,0.906
HOLIDAY_REC_2426,National Youth Day,2025-02-21,Soft White,Gweru,863,796,1.15,67,0.922
HOLIDAY_REC_1837,National Youth Day,2025-02-21,Wholegrain Brown,Mutare,1482,1303,0.97,179,0.879
HOLIDAY_REC_8640,Africa Day,2025-05-25,Soft White,Mutare,712,687,1.01,25,0.965
HOLIDAY_REC_3847,Independence Day,2025-04-18,Whole Wheat,Chitungwiza,1378,1251,1.28,127,0.908
HOLIDAY_REC_8130,Workers Day,2025-05-01,Seed Loaf,Bulawayo,1822,1740,1.07,82,0.955
HOLIDAY_REC_18708,Boxing Day,2025-12-26,Family Loaf,Chitungwiza,2397,2137,0.99,260,0.892
HOLIDAY_REC_2681,National Youth Day,2025-02-21,High Energy Brown,Bulawayo,837,822,1.05,15,0.982
HOLIDAY_REC_11837,Heroes Day,2025-08-12,Family Loaf,Chitungwiza,648,615,1.15,33,0.949
HOLIDAY_REC_3252,National Youth Day,2025-02-21,Family Loaf,Chitungwiza,614,528,1.19,86,0.86
HOLIDAY_REC_1039,New Year's Day,2025-01-01,Whole Wheat,Mutare,1079,1020,1.1,59,0.945
HOLIDAY_REC_10400,Heroes Day,2025-08-12,Wholegrain Brown,Gweru,1817,1637,1.02,180,0.901
HOLIDAY_REC_14253,Unity Day,2025-12-22,Family Loaf,Masvingo,1689,1563,1.04,126,0.925
HOLIDAY_REC_2955,National Youth Day,2025-02-21,High Energy White,Masvingo,1113,986,1.17,127,0.886
HOLIDAY_REC_10211,Heroes Day,2025-08-12,Soft White,Masvingo,1896,1794,1.07,102,0.946
HOLIDAY_REC_15195,Unity Day,2025-12-22,Family Loaf,Masvingo,1500,1406,0.92,94,0.937
HOLIDAY_REC_1871,National Youth Day,2025-02-21,Soft White,Gweru,612,600,0.94,12,0.98
HOLIDAY_REC_15411,Unity Day,2025-12-22,Soft White,Mutare,2224,2222,1.05,2,0.999
HOLIDAY_REC_5029,Independence Day,2025-04-18,Whole Wheat,Mutare,1322,1161,1.22,161,0.878
HOLIDAY_REC_7804,Workers Day,2025-05-01,High Energy Brown,Mutare,1026,950,1.23,76,0.926
HOLIDAY_REC_9300,Africa Day,2025-05-25,Seed Loaf,Gweru,2295,2009,0.93,286,0.875
HOLIDAY_REC_4903,Independence Day,2025-04-18,Family Loaf,Masvingo,1314,1148,1.05,166,0.874
HOLIDAY_REC_1689,New Year's Day,2025-01-01,Seed Loaf,Chitungwiza,1299,1200,0.95,99,0.924
HOLIDAY_REC_5850,Easter Monday,2025-04-21,Soft White,Gweru,1593,1426,1.13,167,0.895
HOLIDAY_REC_10560,Heroes Day,2025-08-12,High Energy White,Mutare,1232,1090,1.09,142,0.885
HOLIDAY_REC_3895,Independence Day,2025-04-18,Family Loaf,Bulawayo,1869,1629,1.23,240,0.872
HOLIDAY_REC_197,New Year's Day,2025-01-01,Whole Wheat,Masvingo,845,770,1.01,75,0.911
HOLIDAY_REC_519,New Year's Day,2025-01-01,Soft White,Harare,1120,991,0.99,129,0.885
HOLIDAY_REC_16550,Christmas Day,2025-12-25,Soft White,Harare,1677,1630,1.07,47,0.972
HOLIDAY_REC_6927,Workers Day,2025-05-01,High Energy White,Harare,653,625,1.16,28,0.957
HOLIDAY_REC_14926,Unity Day,2025-12-22,Whole Wheat,Harare,868,807,1.22,61,0.93
HOLIDAY_REC_9130,Africa Day,2025-05-25,High Energy Brown,Chitungwiza,2246,2210,1.17,36,0.984
HOLIDAY_REC_13329,Defense Forces Day,2025-08-13,High Energy White,Masvingo,1924,1794,1.07,130,0.932
HOLIDAY_REC_18269,Boxing Day,2025-12-26,High Energy Brown,Gweru,2640,2508,0.98,132,0.95
HOLIDAY_REC_19234,Boxing Day,2025-12-26,Wholegrain Brown,Masvingo,2428,2422,1.27,6,0.998
HOLIDAY_REC_15769,Unity Day,2025-12-22,Family Loaf,Mutare,1598,1596,1.15,2,0.999
HOLIDAY_REC_12950,Defense Forces Day,2025-08-13,Soft White,Harare,1381,1333,1.25,48,0.965
HOLIDAY_REC_11343,Heroes Day,2025-08-12,High Energy Brown,Gweru,705,693,0.99,12,0.983
HOLIDAY_REC_8252,Workers Day,2025-05-01,Soft White,Gweru,1826,1705,0.96,121,0.934
HOLIDAY_REC_14720,Unity Day,2025-12-22,High Energy White,Mutare,1077,1055,1.12,22,0.98
HOLIDAY_REC_12180,Defense Forces Day,2025-08-13,Family Loaf,Harare,1770,1562,1.2,208,0.882
HOLIDAY_REC_4050,Independence Day,2025-04-18,High Energy Brown,Chitungwiza,2341,2323,1.04,18,0.992
HOLIDAY_REC_455,New Year's Day,2025-01-01,Soft White,Gweru,1940,1889,1.02,51,0.974
HOLIDAY_REC_17195,Christmas Day,2025-12-25,Wholegrain Brown,Harare,1651,1502,0.94,149,0.91
HOLIDAY_REC_17578,Boxing Day,2025-12-26,High Energy White,Chitungwiza,815,810,0.96,5,0.994
HOLIDAY_REC_2863,National Youth Day,2025-02-21,High Energy White,Mutare,1809,1680,1.11,129,0.929
HOLIDAY_REC_11934,Defense Forces Day,2025-08-13,Wholegrain Brown,Mutare,1816,1802,1.07,14,0.992
HOLIDAY_REC_12803,Defense Forces Day,2025-08-13,Wholegrain Brown,Chitungwiza,765,743,1.23,22,0.971
HOLIDAY_REC_183,New Year's Day,2025-01-01,Soft White,Harare,2149,2135,0.92,14,0.993
HOLIDAY_REC_4489,Independence Day,2025-04-18,Whole Wheat,Bulawayo,1353,1263,0.98,90,0.933
HOLIDAY_REC_4661,Independence Day,2025-04-18,Whole Wheat,Harare,2557,2369,1.19,188,0.926
HOLIDAY_REC_2523,National Youth Day,2025-02-21,Family Loaf,Harare,1090,1031,1.24,59,0.946
HOLIDAY_REC_18924,Boxing Day,2025-12-26,Whole Wheat,Chitungwiza,1957,1891,1.07,66,0.966
HOLIDAY_REC_11435,Heroes Day,2025-08-12,Whole Wheat,Mutare,1991,1846,1.07,145,0.927
HOLIDAY_REC_18758,Boxing Day,2025-12-26,High Energy Brown,Harare,2073,1815,0.94,258,0.876
HOLIDAY_REC_100,New Year's Day,2025-01-01,High Energy Brown,Bulawayo,1797,1756,0.95,41,0.977
HOLIDAY_REC_11428,Heroes Day,2025-08-12,Whole Wheat,Bulawayo,2195,2095,0.95,100,0.954
HOLIDAY_REC_13190,Defense Forces Day,2025-08-13,Wholegrain Brown,Mutare,1956,1895,1.22,61,0.969
HOLIDAY_REC_12085,Defense Forces Day,2025-08-13,Whole Wheat,Bulawayo,700,683,1.01,17,0.976
HOLIDAY_REC_11483,Heroes Day,2025-08-12,Family Loaf,Gweru,1266,1148,1.25,118,0.907
HOLIDAY_REC_7126,Workers Day,2025-05-01,Family Loaf,Harare,647,576,0.97,71,0.89
HOLIDAY_REC_15447,Unity Day,2025-12-22,Soft White,Chitungwiza,1467,1403,1.24,64,0.956
HOLIDAY_REC_8526,Africa Day,2025-05-25,Seed Loaf,Mutare,1677,1570,1.23,107,0.936
HOLIDAY_REC_13923,Unity Day,2025-12-22,Wholegrain Brown,Bulawayo,1738,1719,0.9,19,0.989
HOLIDAY_REC_1708,New Year's Day,2025-01-01,Soft White,Harare,2361,2183,1.17,178,0.925
HOLIDAY_REC_255,New Year's Day,2025-01-01,Family Loaf,Gweru,2024,1969,1.19,55,0.973
HOLIDAY_REC_8787,Africa Day,2025-05-25,Whole Wheat,Harare,1394,1256,1.17,138,0.901
HOLIDAY_REC_1303,New Year's Day,2025-01-01,Whole Wheat,Masvingo,1594,1502,1.0,92,0.942
HOLIDAY_REC_19248,Boxing Day,2025-12-26,Wholegrain Brown,Gweru,1926,1763,0.93,163,0.915
HOLIDAY_REC_12225,Defense Forces Day,2025-08-13,Family Loaf,Masvingo,1690,1622,1.12,68,0.96
HOLIDAY_REC_13661,Defense Forces Day,2025-08-13,High Energy Brown,Masvingo,1987,1841,0.97,146,0.927
HOLIDAY_REC_12196,Defense Forces Day,2025-08-13,Wholegrain Brown,Chitungwiza,652,622,1.02,30,0.954
HOLIDAY_REC_13277,Defense Forces Day,2025-08-13,Family Loaf,Bulawayo,912,811,1.0,101,0.889
HOLIDAY_REC_3770,Independence Day,2025-04-18,High Energy White,Masvingo,1550,1429,1.04,121,0.922
HOLIDAY_REC_12535,Defense Forces Day,2025-08-13,Seed Loaf,Chitungwiza,1190,1032,1.22,158,0.867
HOLIDAY_REC_12224,Defense Forces Day,2025-08-13,Whole Wheat,Bulawayo,1713,1532,1.05,181,0.894
HOLIDAY_REC_8181,Workers Day,2025-05-01,High Energy White,Mutare,1863,1716,1.27,147,0.921
HOLIDAY_REC_934,New Year's Day,2025-01-01,Wholegrain Brown,Gweru,1170,1143,1.26,27,0.977
HOLIDAY_REC_18282,Boxing Day,2025-12-26,Family Loaf,Chitungwiza,2203,2069,1.07,134,0.939
HOLIDAY_REC_10481,Heroes Day,2025-08-12,Wholegrain Brown,Bulawayo,1555,1397,1.17,158,0.898
HOLIDAY_REC_12759,Defense Forces Day,2025-08-13,High Energy White,Bulawayo,741,632,0.91,109,0.853
HOLIDAY_REC_7137,Workers Day,2025-05-01,Seed Loaf,Chitungwiza,1007,930,1.28,77,0.924
HOLIDAY_REC_2519,National Youth Day,2025-02-21,High Energy Brown,Bulawayo,1258,1111,1.27,147,0.883
HOLIDAY_REC_1374,New Year's Day,2025-01-01,Seed Loaf,Mutare,2507,2273,1.22,234,0.907
HOLIDAY_REC_16938,Christmas Day,2025-12-25,Seed Loaf,Bulawayo,1941,1771,1.11,170,0.912
HOLIDAY_REC_6835,Easter Monday,2025-04-21,Family Loaf,Gweru,1839,1768,1.06,71,0.961
HOLIDAY_REC_18521,Boxing Day,2025-12-26,Family Loaf,Harare,827,817,0.91,10,0.988
HOLIDAY_REC_2010,National Youth Day,2025-02-21,Seed Loaf,Chitungwiza,1819,1647,1.21,172,0.905
HOLIDAY_REC_6683,Easter Monday,2025-04-21,Family Loaf,Bulawayo,1350,1326,0.92,24,0.982
HOLIDAY_REC_15284,Unity Day,2025-12-22,Seed Loaf,Gweru,1438,1241,1.21,197,0.863
