waste_id,timestamp,plant_id,stage,sku,qty_waste,waste_reason_code,batch_id,shift,route_id,retailer_id,temperature_at_check,handling_condition,notes,qty waste 
WST_307018,2025-06-13 22:55:40,Shepperton_Plant,production,Soft White,173,Returned Unsold,BATCH_26557,Afternoon,,,19.6,Heat Damage,Expired on shelf,173
WST_301586,2025-05-05 18:58:21,Willowvale_Plant,production,High Energy White,137,Contaminated,BATCH_18662,Afternoon,,,22.3,Sun Exposure,Expired on shelf,137
WST_304754,2025-04-07 00:25:53,Willowvale_Plant,post_dispatch,Wholegrain Brown,69,Crushed,,Night,RT_069,STORE_003,20.7,Normal,Customer returned,69
WST_305163,2025-04-17 12:08:54,Shepperton_Plant,production,Wholegrain Brown,69,Expired,BATCH_26500,Afternoon,,,26.3,Normal,Expired on shelf,69
WST_308500,2025-03-27 09:22:55,Shepperton_Plant,post_dispatch,Whole Wheat,52,Mould Growth,,Morning,RT_025,STORE_076,19.5,Heat Damage,Damaged during loading,52
WST_307013,2025-02-09 09:06:50,Shepperton_Plant,production,Soft White,70,Underweight,BATCH_21782,Night,,,22.7,Normal,Customer returned,70
WST_308745,2025-04-09 19:12:21,Shepperton_Plant,post_dispatch,Seed Loaf,111,Quality Failure,,Afternoon,RT_026,STORE_122,26.7,Condensation,,111
WST_312428,2025-03-21 18:15:13,Shepperton_Plant,post_dispatch,Wholegrain Brown,135,Returned Unsold,,Morning,RT_060,STORE_039,27.3,Condensation,Expired on shelf,135
WST_301398,2025-06-17 10:39:48,Willowvale_Plant,post_dispatch,Family Loaf,136,Expired,,Afternoon,RT_018,STORE_061,21.7,Condensation,,136
WST_306878,2025-05-06 23:40:49,Shepperton_Plant,post_dispatch,Soft White,157,Underweight,,Afternoon,RT_057,STORE_092,21.4,Sun Exposure,Damaged during loading,157
WST_311136,2025-06-14 12:22:46,Shepperton_Plant,post_dispatch,High Energy White,10,Crushed,,Night,RT_052,STORE_035,25.4,Sun Exposure,Expired on shelf,10
WST_301078,2025-01-09 00:09:17,Willowvale_Plant,production,High Energy White,96,Crushed,BATCH_13774,Afternoon,,,25.3,Normal,Expired on shelf,96
WST_308781,2025-03-20 18:05:27,Willowvale_Plant,production,High Energy White,113,Burnt/Overbaked,BATCH_14588,Night,,,27.3,Condensation,,113
WST_305902,2025-03-04 08:24:19,Willowvale_Plant,post_dispatch,Seed Loaf,29,Contaminated,,Night,RT_049,STORE_024,27.3,Condensation,,29
WST_303334,2025-07-22 18:45:04,Shepperton_Plant,post_dispatch,Wholegrain Brown,166,Damaged Packaging,,Afternoon,RT_038,STORE_167,19.2,Normal,,166
WST_312756,2025-03-04 21:45:48,Shepperton_Plant,production,Whole Wheat,7,Stale,BATCH_16761,Morning,,,27.5,Rough Handling,Expired on shelf,7
WST_303098,2025-06-28 08:34:55,Shepperton_Plant,production,Wholegrain Brown,83,Mould Growth,BATCH_13730,Afternoon,,,25.2,Condensation,,83
WST_303776,2025-01-17 00:40:22,Shepperton_Plant,post_dispatch,Wholegrain Brown,34,Contaminated,,Night,RT_055,STORE_054,40.5,Sun Exposure,Customer returned,34
WST_313089,2025-01-29 08:07:46,Willowvale_Plant,production,Seed Loaf,98,Stale,BATCH_11539,Afternoon,,,20.1,Rough Handling,Damaged during loading,98
WST_303813,2025-03-15 10:11:42,Shepperton_Plant,production,Soft White,20,Stale,BATCH_10649,Morning,,,25.7,Heat Damage,Expired on shelf,20
WST_300533,2025-04-18 00:32:46,Willowvale_Plant,production,Whole Wheat,69,Crushed,BATCH_26928,Afternoon,,,25.2,Heat Damage,Customer returned,69
WST_310611,2025-06-03 20:23:19,Willowvale_Plant,production,Seed Loaf,23,Returned Unsold,BATCH_19026,Afternoon,,,22.8,Heat Damage,Damaged during loading,23
WST_310652,2025-05-21 07:51:06,Willowvale_Plant,production,Seed Loaf,105,Returned Unsold,BATCH_21687,Afternoon,,,23.5,Normal,,105
WST_303909,2025-06-06 03:18:15,Shepperton_Plant,production,Seed Loaf,31,Burnt/Overbaked,BATCH_18188,Night,,,25.0,Sun Exposure,Expired on shelf,31
WST_309666,2025-03-17 13:35:25,Shepperton_Plant,post_dispatch,Seed Loaf,94,Stale,,Afternoon,RT_037,STORE_054,22.3,Sun Exposure,Damaged during loading,94
WST_302993,2025-01-08 19:51:36,Shepperton_Plant,production,Family Loaf,13,Mould Growth,BATCH_25643,Night,,,22.6,Heat Damage,Damaged during loading,13
WST_303501,2025-06-08 00:58:07,Shepperton_Plant,production,Seed Loaf,37,Crushed,BATCH_18628,Afternoon,,,21.9,Sun Exposure,,37
WST_307203,2025-04-04 07:23:12,Willowvale_Plant,production,Whole Wheat,12,Crushed,BATCH_20698,Afternoon,,,22.9,Condensation,Expired on shelf,12
WST_305118,2025-02-23 18:21:29,Shepperton_Plant,post_dispatch,Whole Wheat,53,Crushed,,Morning,RT_062,STORE_172,20.2,Condensation,Expired on shelf,53
WST_304190,2025-01-28 08:20:54,Shepperton_Plant,production,Seed Loaf,11,Crushed,BATCH_21289,Afternoon,,,22.1,Heat Damage,Damaged during loading,11
WST_302085,2025-07-24 11:00:52,Shepperton_Plant,post_dispatch,Wholegrain Brown,79,Quality Failure,,Morning,RT_062,STORE_150,18.3,Rough Handling,,79
WST_309856,2025-01-18 11:06:37,Willowvale_Plant,post_dispatch,Family Loaf,142,Expired,,Night,RT_017,STORE_187,18.6,Rough Handling,,142
WST_312848,2025-05-16 00:05:16,Willowvale_Plant,production,Wholegrain Brown,145,Returned Unsold,BATCH_17902,Afternoon,,,25.2,Normal,Damaged during loading,145
WST_306784,2025-07-17 18:26:19,Shepperton_Plant,post_dispatch,High Energy White,54,Expired,,Afternoon,RT_048,STORE_133,26.6,Normal,Damaged during loading,54
WST_307413,2025-07-26 03:21:46,Shepperton_Plant,production,High Energy White,27,Crushed,BATCH_15375,Afternoon,,,25.4,Heat Damage,,27
WST_301139,2025-06-15 18:54:06,Willowvale_Plant,post_dispatch,Soft White,147,Expired,,Night,RT_058,STORE_027,22.0,Rough Handling,Damaged during loading,147
WST_304861,2025-04-23 22:42:59,Shepperton_Plant,production,Wholegrain Brown,144,Returned Unsold,BATCH_16037,Afternoon,,,,Sun Exposure,Customer returned,144
WST_308443,2025-04-06 00:35:25,Shepperton_Plant,post_dispatch,High Energy White,93,Damaged Packaging,,Night,RT_011,STORE_091,22.8,Sun Exposure,,93
WST_304344,2025-03-02 12:05:28,Shepperton_Plant,production,Milk1L,23,Damaged Packaging,BATCH_27060,Morning,,,24.6,Sun Exposure,Damaged during loading,23
WST_300542,2025-03-01 05:55:22,Willowvale_Plant,post_dispatch,Seed Loaf,138,Burnt/Overbaked,,Morning,RT_012,STORE_076,26.5,Rough Handling,Damaged during loading,138
WST_305359,2025-07-28 03:54:36,Shepperton_Plant,production,Whole Wheat,165,Damaged Packaging,BATCH_16004,Morning,,,22.8,Sun Exposure,Expired on shelf,165
WST_301053,2025-05-18 11:34:34,Shepperton_Plant,post_dispatch,High Energy Brown,7,Contaminated,,Morning,RT_018,STORE_196,36.5,Rough Handling,Damaged during loading,7
WST_312875,2025-06-15 05:36:39,Willowvale_Plant,post_dispatch,Seed Loaf,175,Damaged Packaging,,Morning,RT_016,STORE_072,19.4,Heat Damage,Customer returned,175
WST_301844,2025-02-27 07:34:35,Shepperton_Plant,post_dispatch,Wholegrain Brown,49,Expired,,Morning,RT_062,STORE_063,20.0,Rough Handling,Damaged during loading,49
WST_312723,2025-06-23 17:43:11,Willowvale_Plant,production,Family Loaf,5,Quality Failure,BATCH_28950,Afternoon,,,27.7,Condensation,,5
WST_308064,2025-06-16 16:19:21,Shepperton_Plant,post_dispatch,Family Loaf,16,Returned Unsold,,Morning,RT_012,STORE_090,39.0,Heat Damage,Customer returned,16
WST_307841,2025-01-25 06:41:51,Willowvale_Plant,post_dispatch,High Energy Brown,39,Stale,,Night,RT_068,STORE_086,26.4,Condensation,,39
WST_309820,2025-07-03 14:41:47,Willowvale_Plant,production,Soft White,15,Damaged Packaging,BATCH_22565,Afternoon,,,25.2,Heat Damage,,15
WST_306931,2025-01-23 22:57:18,Shepperton_Plant,production,Wholegrain Brown,31,Contaminated,BATCH_23470,Morning,,,19.1,Rough Handling,Damaged during loading,31
WST_313256,2025-07-08 14:02:29,Shepperton_Plant,production,Whole Wheat,172,Contaminated,BATCH_10696,Night,,,21.5,Sun Exposure,,172
WST_308136,2025-07-21 10:26:32,Shepperton_Plant,production,High Energy White,69,Mould Growth,BATCH_14119,Afternoon,,,19.5,Rough Handling,Customer returned,69
WST_309156,2025-06-16 16:53:14,Shepperton_Plant,production,Soft White,106,Contaminated,BATCH_27344,Night,,,25.8,Normal,,106
WST_312247,2025-05-03 21:13:38,Shepperton_Plant,production,High Energy Brown,67,Underweight,BATCH_21486,Afternoon,,,22.4,Condensation,Damaged during loading,67
WST_303733,2025-04-25 23:28:19,Willowvale_Plant,post_dispatch,High Energy White,173,Underweight,,Morning,RT_032,STORE_159,41.5,Rough Handling,,173
WST_307050,2025-03-16 14:31:00,Shepperton_Plant,post_dispatch,Family Loaf,29,Crushed,,Morning,RT_010,STORE_105,21.9,Heat Damage,Customer returned,29
WST_309115,2025-06-19 20:16:58,Willowvale_Plant,post_dispatch,Soft White,63,Returned Unsold,,Night,RT_030,STORE_117,25.7,Rough Handling,Expired on shelf,63
WST_309057,2025-06-22 03:28:26,Willowvale_Plant,production,High Energy Brown,149,Underweight,BATCH_18435,Night,,,20.3,Condensation,,149
WST_306307,2025-07-19 14:27:47,Shepperton_Plant,production,Family Loaf,91,Mould Growth,BATCH_27483,Morning,,,20.6,Rough Handling,,91
WST_304903,2025-07-24 13:06:52,Willowvale_Plant,production,Whole Wheat,59,Quality Failure,BATCH_20807,Night,,,42.3,Heat Damage,,59
WST_301655,2025-01-23 16:59:37,Willowvale_Plant,post_dispatch,Soft White,143,Damaged Packaging,,Night,RT_060,STORE_070,20.2,Rough Handling,Damaged during loading,143
WST_313884,2025-01-05 04:32:29,Shepperton_Plant,production,Whole Wheat,24,Underweight,BATCH_12956,Night,,,24.7,Condensation,Damaged during loading,24
WST_312548,2025-05-17 11:39:02,Willowvale_Plant,post_dispatch,Seed Loaf,34,Expired,,Night,RT_032,STORE_123,26.2,Condensation,Expired on shelf,34
WST_313763,2025-02-20 17:57:59,Shepperton_Plant,post_dispatch,Family Loaf,164,Damaged Packaging,,Afternoon,RT_008,STORE_155,18.7,Sun Exposure,Damaged during loading,164
WST_309220,2025-05-07 12:49:19,Shepperton_Plant,production,Family Loaf,147,Crushed,BATCH_19130,Morning,,,27.4,Rough Handling,,147
WST_308196,2025-07-17 05:15:46,Shepperton_Plant,production,Soft White,172,Returned Unsold,BATCH_22276,Night,,,19.7,Condensation,,172
WST_306956,2025-06-10 21:20:45,Shepperton_Plant,production,High Energy Brown,68,Returned Unsold,BATCH_14065,Night,,,32.6,Rough Handling,Customer returned,68
WST_303656,2025-01-21 21:31:58,Shepperton_Plant,post_dispatch,High Energy White,123,Expired,,Morning,RT_037,STORE_050,25.5,Heat Damage,,123
WST_302054,2025-06-11 23:15:32,Willowvale_Plant,post_dispatch,High Energy Brown,78,Contaminated,,Afternoon,RT_026,STORE_123,22.4,Normal,Damaged during loading,78
WST_308498,2025-06-21 22:19:22,Willowvale_Plant,production,Soft White,65,Crushed,BATCH_22534,Morning,,,25.9,Condensation,,65
WST_302405,2025-05-15 15:23:52,Shepperton_Plant,production,Family Loaf,26,Contaminated,BATCH_18011,Morning,,,23.4,Rough Handling,,26
WST_307359,2025-05-03 10:51:54,Willowvale_Plant,production,Wholegrain Brown,140,Stale,BATCH_11282,Afternoon,,,21.8,Normal,,140
WST_301385,2025-06-09 15:27:47,Shepperton_Plant,production,Soft White,69,Quality Failure,BATCH_24812,Night,,,19.0,Normal,Damaged during loading,69
WST_305245,2025-04-09 10:52:57,Shepperton_Plant,production,Whole Wheat,97,Mould Growth,BATCH_27896,Morning,,,27.8,Sun Exposure,,97
WST_312909,2025-05-25 01:58:25,Shepperton_Plant,post_dispatch,Seed Loaf,150,Contaminated,,Afternoon,RT_006,STORE_188,26.3,Normal,Customer returned,150
WST_306041,2025-02-18 01:19:11,Willowvale_Plant,post_dispatch,Soft White,114,Crushed,,Night,RT_061,STORE_030,22.3,Condensation,Damaged during loading,114
WST_302611,2025-06-22 14:06:00,Shepperton_Plant,production,Seed Loaf,41,Underweight,BATCH_15770,Morning,,,23.1,Condensation,Damaged during loading,41
WST_304877,2025-03-31 23:57:52,Shepperton_Plant,post_dispatch,Coke500ml,114,Mould Growth,,Afternoon,RT_034,STORE_068,19.2,Heat Damage,,114
WST_309747,2025-04-21 07:16:58,Willowvale_Plant,post_dispatch,High Energy White,18,Mould Growth,,Night,RT_061,STORE_141,25.4,Normal,,18
WST_301766,2025-07-07 06:20:40,Willowvale_Plant,production,Soft White,65,Returned Unsold,BATCH_22428,Night,,,22.6,Rough Handling,,65
WST_313453,2025-02-10 03:43:18,Shepperton_Plant,production,High Energy Brown,138,Contaminated,BATCH_11906,Night,,,23.8,Sun Exposure,Expired on shelf,138
WST_305775,2025-06-21 02:39:44,Shepperton_Plant,production,Seed Loaf,159,Mould Growth,BATCH_24054,Night,,,24.0,Heat Damage,Customer returned,159
WST_305942,2025-01-26 13:56:26,Shepperton_Plant,post_dispatch,Soft White,149,Underweight,,Night,RT_056,STORE_021,24.3,Sun Exposure,Expired on shelf,149
WST_304338,2025-06-20 13:38:46,Willowvale_Plant,production,High Energy White,94,Underweight,BATCH_20253,Morning,,,24.3,Sun Exposure,Damaged during loading,94
WST_307831,2025-03-25 21:32:10,Shepperton_Plant,post_dispatch,WholegrainBrown,20,Mould Growth,,Afternoon,RT_029,STORE_027,27.1,Normal,Damaged during loading,20
WST_309577,2025-02-14 04:11:47,Shepperton_Plant,production,High Energy White,176,Burnt/Overbaked,BATCH_18984,Night,,,24.9,Sun Exposure,Damaged during loading,176
WST_305657,2025-01-07 18:29:02,Willowvale_Plant,production,Seed Loaf,47,Quality Failure,BATCH_28344,Afternoon,,,19.7,Heat Damage,,47
WST_313450,2025-02-21 00:19:37,Shepperton_Plant,production,High Energy White,50,Quality Failure,BATCH_29622,Morning,,,26.3,Heat Damage,Damaged during loading,50
WST_302609,2025-02-24 06:21:22,Willowvale_Plant,production,Seed Loaf,51,Damaged Packaging,BATCH_21626,Night,,,24.8,Normal,,51
WST_311558,2025-01-18 18:20:51,Willowvale_Plant,post_dispatch,High Energy White,164,Returned Unsold,,Morning,RT_051,STORE_005,18.3,Heat Damage,,164
WST_308951,2025-04-01 00:00:18,Willowvale_Plant,post_dispatch,Soft White,159,Underweight,,Afternoon,RT_010,STORE_020,19.7,Condensation,,159
WST_300388,2025-07-22 12:49:23,Willowvale_Plant,post_dispatch,High Energy Brown,90,Quality Failure,,Night,RT_001,STORE_193,27.4,Heat Damage,Expired on shelf,90
WST_313167,2025-05-08 14:31:03,Willowvale_Plant,post_dispatch,Wholegrain Brown,121,Stale,,Morning,RT_046,STORE_050,33.1,Rough Handling,Customer returned,121
WST_309982,2025-01-12 07:48:56,Willowvale_Plant,production,Seed Loaf,36,Returned Unsold,BATCH_29978,Night,,,19.5,Sun Exposure,Expired on shelf,36
WST_309808,2025-02-11 20:16:23,Shepperton_Plant,production,Soft White,168,Burnt/Overbaked,BATCH_23925,Morning,,,26.7,Condensation,Expired on shelf,168
WST_312441,2025-05-19 12:26:47,Shepperton_Plant,production,Whole Wheat,10,Mould Growth,BATCH_28981,Night,,,20.3,Heat Damage,Customer returned,10
WST_312223,2025-07-14 06:55:06,Shepperton_Plant,production,Wholegrain Brown,50,Damaged Packaging,BATCH_24271,Afternoon,,,27.3,Rough Handling,,50
WST_308507,2025-02-03 09:32:59,Shepperton_Plant,post_dispatch,Wholegrain Brown,131,Stale,,Afternoon,RT_064,STORE_133,23.9,Rough Handling,,131
WST_307602,2025-07-06 18:05:19,Willowvale_Plant,production,Whole Wheat,77,Expired,BATCH_18174,Morning,,,26.4,Condensation,Customer returned,77
WST_306682,2025-05-17 13:13:41,Shepperton_Plant,post_dispatch,Soft White,15,Underweight,,Night,RT_006,STORE_120,24.9,Heat Damage,Expired on shelf,15
WST_306912,2025-07-23 02:34:55,Shepperton_Plant,production,Whole Wheat,175,Crushed,BATCH_16211,Afternoon,,,19.4,Rough Handling,Damaged during loading,175
WST_300304,2025-01-08 12:19:10,Willowvale_Plant,post_dispatch,Soft White,7,Expired,,Morning,RT_029,STORE_007,27.4,Rough Handling,Damaged during loading,7
WST_304348,2025-01-07 18:05:10,Willowvale_Plant,production,Soft White,113,Stale,BATCH_18051,Afternoon,,,24.6,Rough Handling,Damaged during loading,113
WST_309763,2025-06-18 22:05:53,Willowvale_Plant,production,High Energy Brown,174,Contaminated,BATCH_22905,Morning,,,25.2,Condensation,Damaged during loading,174
WST_300311,2025-02-10 13:05:57,Shepperton_Plant,production,Whole Wheat,105,Crushed,BATCH_23096,Morning,,,32.0,Condensation,Expired on shelf,105
WST_302009,2025-04-30 18:35:33,Shepperton_Plant,production,Seed Loaf,139,Crushed,BATCH_12860,Night,,,19.3,Condensation,Damaged during loading,139
WST_307020,2025-05-23 04:25:42,Shepperton_Plant,post_dispatch,Whole grain Brown,82,Stale,,Night,RT_056,STORE_195,22.4,Rough Handling,Damaged during loading,82
WST_302109,2025-02-07 10:39:52,Willowvale_Plant,post_dispatch,Whole Wheat,85,Crushed,,Night,RT_051,STORE_119,44.9,Heat Damage,,85
WST_302184,2025-06-08 00:59:32,Willowvale_Plant,production,Wholegrain Brown,64,Contaminated,BATCH_16086,Night,,,24.3,Normal,,64
WST_300357,2025-03-24 19:58:40,Shepperton_Plant,production,Seed Loaf,166,Contaminated,BATCH_24086,Night,,,27.6,Rough Handling,Expired on shelf,166
WST_300605,2025-07-27 22:01:43,Shepperton_Plant,production,High Energy White,47,Damaged Packaging,BATCH_29533,Night,,,19.3,Heat Damage,Customer returned,47
WST_311245,2025-04-28 08:46:20,Shepperton_Plant,production,Whole Wheat,105,Contaminated,BATCH_20047,Morning,,,20.2,Heat Damage,Customer returned,105
WST_308788,2025-03-01 09:47:49,Shepperton_Plant,production,Whole Wheat,87,Quality Failure,BATCH_29852,Afternoon,,,20.9,Normal,Damaged during loading,87
WST_311786,2025-03-26 22:24:58,Willowvale_Plant,production,Seed Loaf,153,Damaged Packaging,BATCH_23851,Night,,,22.5,Sun Exposure,,153
WST_304767,2025-06-28 17:30:42,Willowvale_Plant,production,Seed Loaf,172,Returned Unsold,BATCH_15540,Night,,,27.6,Heat Damage,Expired on shelf,172
WST_300476,2025-07-29 14:26:53,Willowvale_Plant,post_dispatch,Family Loaf,92,Underweight,,Night,RT_020,STORE_062,20.6,Rough Handling,,92
WST_306213,2025-07-16 03:54:12,Willowvale_Plant,post_dispatch,Family Loaf,10,Contaminated,,Night,RT_013,STORE_038,25.1,Heat Damage,,10
WST_313006,2025-07-15 10:02:44,Shepperton_Plant,post_dispatch,Family Loaf,113,Quality Failure,,Morning,RT_004,STORE_199,22.7,Rough Handling,,113
WST_312179,2025-03-21 23:06:41,Willowvale_Plant,production,Family Loaf,129,Stale,BATCH_14422,Morning,,,22.0,Heat Damage,Customer returned,129
WST_302122,2025-02-14 18:34:12,Shepperton_Plant,production,Family Loaf,77,Stale,BATCH_21241,Afternoon,,,24.4,Rough Handling,Expired on shelf,77
WST_305221,2025-05-03 15:28:56,Shepperton_Plant,production,Seed Loaf,162,Underweight,BATCH_19346,Night,,,26.3,Normal,,162
WST_301957,2025-05-29 05:45:31,Shepperton_Plant,post_dispatch,Wholegrain Brown,178,Underweight,,Night,RT_036,STORE_140,20.3,Normal,,178
WST_307748,2025-04-07 05:14:24,Willowvale_Plant,production,Family Loaf,59,Burnt/Overbaked,BATCH_19164,Afternoon,,,25.3,Sun Exposure,,59
WST_312140,2025-03-08 16:43:57,Willowvale_Plant,post_dispatch,High Energy Brown,38,Expired,,Morning,RT_011,STORE_135,23.1,Heat Damage,,38
WST_310830,2025-04-18 13:31:38,Willowvale_Plant,post_dispatch,Soft White,13,Burnt/Overbaked,,Afternoon,RT_041,STORE_002,23.7,Sun Exposure,,13
WST_303944,2025-03-18 01:42:11,Shepperton_Plant,production,High Energy White,125,Stale,BATCH_23770,Afternoon,,,19.2,Sun Exposure,Expired on shelf,125
WST_302777,2025-07-12 14:38:31,Willowvale_Plant,post_dispatch,Soft White,96,Quality Failure,,Morning,RT_058,STORE_045,40.2,Normal,,96
WST_302357,2025-04-02 23:15:55,Shepperton_Plant,production,Seed Loaf,114,Contaminated,BATCH_26696,Morning,,,19.2,Rough Handling,,114
WST_300970,2025-03-12 12:54:27,Shepperton_Plant,production,High Energy White,65,Contaminated,BATCH_23065,Night,,,21.5,Rough Handling,Customer returned,65
WST_312968,2025-06-29 12:37:33,Shepperton_Plant,post_dispatch,High Energy Brown,70,Quality Failure,,Afternoon,RT_069,STORE_029,40.9,Rough Handling,Damaged during loading,70
WST_308563,2025-04-25 17:33:33,Shepperton_Plant,production,High Energy White,14,Underweight,BATCH_14803,Afternoon,,,23.5,Normal,Customer returned,14
WST_311778,2025-04-07 03:20:11,Shepperton_Plant,post_dispatch,Family Loaf,175,Contaminated,,Night,RT_006,STORE_174,18.1,Condensation,Damaged during loading,175
WST_305537,2025-03-30 00:38:22,Willowvale_Plant,post_dispatch,Soft White,61,Underweight,,Morning,RT_059,STORE_010,21.0,Normal,,61
WST_311596,2025-06-02 23:18:33,Shepperton_Plant,post_dispatch,Family Loaf,55,Expired,,Morning,RT_024,STORE_029,23.1,Heat Damage,Expired on shelf,55
WST_303996,2025-02-08 06:13:30,Shepperton_Plant,post_dispatch,Seed Loaf,145,Expired,,Morning,RT_046,STORE_166,24.0,Condensation,Customer returned,145
WST_303146,2025-03-15 23:07:39,Shepperton_Plant,production,Whole Wheat,23,Mould Growth,BATCH_26611,Night,,,41.9,Rough Handling,,23
WST_312333,2025-05-03 20:56:36,Willowvale_Plant,production,Wholegrain Brown,53,Stale,BATCH_26347,Afternoon,,,23.9,Heat Damage,,53
WST_301606,2025-02-12 05:00:04,Shepperton_Plant,post_dispatch,Soft White,30,Contaminated,,Morning,RT_011,STORE_089,,Rough Handling,Customer returned,30
