return_id,timestamp,route_id,retailer_id,sku,qty_returned,reason_code,notes,temperature_at_return,handling_condition,qty returned 
RET_205426,2025-02-18 08:41:05,RT_058,STORE_014,Soft White,71,Damaged Packaging,,24.9,Condensation,71
RET_208862,2025-07-01 06:14:38,RT_018,STORE_178,Family Loaf,70,Stale,,23.2,Poor Handling,70
RET_200123,2025-07-20 10:59:11,RT_037,STORE_194,Whole Wheat,25,Stale,Customer complaints,23.9,Condensation,25
RET_207854,2025-07-22 07:47:41,RT_059,STORE_024,High Energy White,63,Returned Unsold,,19.2,Normal,63
RET_201952,2025-02-09 18:46:12,RT_047,STORE_028,Soft White,51,Crushed/Squashed,Late delivery,24.3,Normal,51
RET_211192,2025-06-10 21:17:50,RT_044,STORE_189,Seed Loaf,19,Mould Growth,,19.7,Temperature Abuse,19
RET_206862,2025-01-04 10:20:12,RT_063,STORE_040,Whole Wheat,52,Mould Growth,Packaging issue,22.9,Poor Handling,52
RET_204119,2025-07-03 03:25:21,RT_008,STORE_041,High Energy Brown,45,Damaged Packaging,,27.1,Poor Handling,45
RET_203955,2025-05-12 14:33:30,RT_051,STORE_114,High Energy Brown,62,Expired,Packaging issue,23.3,Exposure to Sun,62
RET_203393,2025-01-17 10:25:20,RT_037,STORE_018,Soft White,14,Expired,Customer complaints,19.0,Exposure to Sun,14
RET_203268,2025-06-02 12:28:53,RT_040,STORE_173,High Energy Brown,113,Mould Growth,,18.3,Exposure to Sun,113
RET_212332,2025-04-24 18:03:33,RT_008,STORE_024,Wholegrain Brown,38,Returned Unsold,Damaged on shelf,18.2,Normal,38
RET_204265,2025-06-17 18:24:34,RT_024,STORE_093,Family Loaf,73,Stale,Late delivery,25.6,Temperature Abuse,73
RET_200906,2025-05-26 15:17:18,RT_037,STORE_149,High Energy Brown,1,Returned Unsold,Packaging issue,24.4,Exposure to Sun,1
RET_212137,2025-01-03 08:36:51,RT_027,STORE_119,High Energy White,81,Crushed/Squashed,Late delivery,24.7,Temperature Abuse,81
RET_212122,2025-02-24 00:51:50,RT_013,STORE_162,Whole Wheat,62,Damaged Packaging,,24.8,Normal,62
RET_210898,2025-06-16 07:55:31,RT_014,STORE_106,Wholegrain Brown,90,Stale,Damaged on shelf,20.1,Temperature Abuse,90
RET_208317,2025-02-20 00:58:12,RT_021,STORE_004,Wholegrain Brown,65,Damaged Packaging,Customer complaints,26.4,Poor Handling,65
RET_208443,2025-04-06 00:35:25,RT_066,STORE_136,Family Loaf,48,Crushed/Squashed,Packaging issue,19.4,Condensation,48
RET_203705,2025-07-04 13:37:00,RT_035,STORE_129,Whole Wheat,33,Mould Growth,,19.6,Condensation,33
RET_206888,2025-05-01 19:32:24,RT_015,STORE_056,Soft White,69,Crushed/Squashed,Customer complaints,24.0,Poor Handling,69
RET_204091,2025-02-23 18:01:21,RT_004,STORE_168,Wholegrain Brown,52,Expired,Damaged on shelf,21.2,Poor Handling,52
RET_207157,2025-01-31 09:43:34,RT_044,STORE_074,Seed Loaf,62,Crushed/Squashed,,18.9,Condensation,62
RET_201891,2025-04-13 13:01:30,RT_031,STORE_069,Wholegrain Brown,97,Expired,Late delivery,18.3,Poor Handling,97
RET_210304,2025-05-19 01:57:40,RT_058,STORE_138,Seed Loaf,38,Stale,Packaging issue,18.9,Exposure to Sun,38
RET_206153,2025-05-13 04:29:30,RT_010,STORE_006,Wholegrain Brown,7,Crushed/Squashed,Customer complaints,26.2,Exposure to Sun,7
RET_208022,2025-04-09 01:32:41,RT_033,STORE_002,Family Loaf,19,Expired,Damaged on shelf,32.6,Exposure to Sun,19
RET_200295,2025-07-13 13:09:33,RT_062,STORE_091,Soft White,97,Expired,,21.1,Poor Handling,97
RET_201046,2025-07-24 10:27:36,RT_023,STORE_140,Seed Loaf,1,Mould Growth,,28.0,Poor Handling,1
RET_212260,2025-06-11 18:33:49,RT_048,STORE_123,Seed Loaf,27,Damaged Packaging,Late delivery,24.5,Exposure to Sun,27
RET_205165,2025-01-29 01:54:22,RT_043,STORE_182,High Energy Brown,1,Crushed/Squashed,,25.3,Temperature Abuse,1
RET_210637,2025-07-01 15:07:26,RT_038,STORE_092,Whole Wheat,100,Returned Unsold,Late delivery,23.1,Normal,100
RET_201785,2025-06-02 01:36:07,RT_042,STORE_001,High Energy White,14,Returned Unsold,,21.9,Poor Handling,14
RET_210034,2025-02-10 02:15:43,RT_001,STORE_189,Soft White,104,Mould Growth,Late delivery,24.2,Condensation,104
RET_200286,2025-01-06 18:34:23,RT_034,STORE_086,Whole Wheat,116,Crushed/Squashed,Late delivery,26.4,Temperature Abuse,116
RET_207249,2025-02-21 22:20:56,RT_039,STORE_108,Seed Loaf,8,Crushed/Squashed,Damaged on shelf,19.2,Normal,8
RET_208998,2025-03-17 22:52:24,RT_004,STORE_142,Wholegrain Brown,61,Stale,Damaged on shelf,26.9,Condensation,61
RET_201758,2025-07-24 05:09:40,RT_039,STORE_036,Family Loaf,84,Expired,,20.0,Temperature Abuse,84
RET_212921,Feb 30 2025,RT_051,STORE_166,High Energy White,104,Returned Unsold,Packaging issue,25.7,Temperature Abuse,104
RET_201284,2025-02-24 05:12:26,RT_015,STORE_047,Seed Loaf,81,Returned Unsold,Damaged on shelf,24.6,Exposure to Sun,81
RET_206836,2025-05-02 18:26:10,RT_051,STORE_171,Wholegrain Brown,57,Damaged Packaging,,24.0,Poor Handling,57
RET_205955,2025-06-15 03:33:08,RT_038,STORE_169,Wholegrain Brown,26,Mould Growth,,25.6,Normal,26
RET_211037,2025-03-25 02:28:16,RT_035,STORE_115,Soft White,90,Stale,Packaging issue,21.5,Temperature Abuse,90
RET_205270,2025-01-24 10:05:53,RT_004,STORE_174,Seed Loaf,114,Stale,Late delivery,19.1,Temperature Abuse,114
RET_207476,2025-06-10 17:17:35,RT_060,STORE_121,Whole Wheat,67,Mould Growth,,18.6,Condensation,67
RET_210560,2025-01-11 23:07:06,RT_051,STORE_143,High Energy Brown,103,Mould Growth,,21.8,Exposure to Sun,103
RET_212227,2025-01-22 09:55:23,RT_062,STORE_087,Wholegrain Brown,65,Wrong Delivery,Customer complaints,25.9,Temperature Abuse,65
RET_203033,2025-05-05 06:18:21,RT_031,STORE_150,High Energy Brown,65,Mould Growth,Damaged on shelf,30.2,Poor Handling,65
RET_205411,2025-05-05 19:33:34,RT_007,STORE_068,Whole Wheat,3,Damaged Packaging,Packaging issue,19.5,Temperature Abuse,3
RET_209597,2025-06-24 10:16:07,RT_042,STORE_115,Family Loaf,77,Returned Unsold,Packaging issue,22.9,Normal,77
RET_200549,2025-05-18 05:53:29,RT_066,STORE_055,Soft White,82,Returned Unsold,Late delivery,38.1,Temperature Abuse,82
RET_203387,2025-01-04 01:23:57,RT_019,STORE_187,Wholegrain Brown,60,Crushed/Squashed,Late delivery,19.8,Condensation,60
RET_212794,2025-06-06 19:30:13,RT_011,STORE_030,High Energy White,30,Returned Unsold,,27.3,Poor Handling,30
RET_204640,2025-05-17 17:16:42,RT_014,STORE_175,High Energy Brown,111,Wrong Delivery,,23.6,Exposure to Sun,111
RET_208523,2025-05-01 12:43:44,RT_063,STORE_013,Family Loaf,88,Expired,Damaged on shelf,20.9,Temperature Abuse,88
RET_205028,2025-03-27 02:05:48,RT_036,STORE_083,Seed Loaf,64,Stale,Damaged on shelf,25.3,Condensation,64
RET_209960,2025-05-13 08:43:10,RT_026,STORE_070,High Energy Brown,5,Damaged Packaging,,35.3,Poor Handling,5
RET_204802,2025-07-10 18:27:10,RT_065,STORE_079,High Energy White,105,Mould Growth,Damaged on shelf,21.9,Normal,105
RET_210469,2025-02-13 06:13:29,RT_058,STORE_022,High Energy White,84,Wrong Delivery,Damaged on shelf,22.0,Exposure to Sun,84
RET_212351,2025-07-18 06:03:07,RT_036,STORE_046,Whole Wheat,18,Expired,Damaged on shelf,42.6,Normal,18
RET_205216,2025-02-08 00:08:57,RT_002,STORE_092,High Energy Brown,101,Mould Growth,Packaging issue,34.7,Poor Handling,101
RET_202648,2025-06-18 11:49:19,RT_007,STORE_121,High Energy White,91,Stale,Damaged on shelf,38.9,Poor Handling,91
RET_202586,2025-06-13 05:25:37,RT_020,STORE_131,Wholegrain Brown,108,Damaged Packaging,Packaging issue,22.7,Poor Handling,108
RET_205246,2025-01-04 10:39:02,RT_049,STORE_077,High Energy White,71,Stale,,25.7,Normal,71
RET_211827,2025-05-05 16:03:28,RT_064,STORE_097,Soft White,25,Expired,,27.4,Poor Handling,25
RET_205526,2025-03-18 09:28:20,RT_047,STORE_114,Wholegrain Brown,17,Damaged Packaging,,36.3,Temperature Abuse,17
RET_211656,2025-03-12 03:46:38,RT_024,STORE_188,High Energy White,53,Stale,Customer complaints,20.8,Normal,53
RET_205140,2025-01-30 17:21:41,RT_010,STORE_148,Whole Wheat,62,Damaged Packaging,Damaged on shelf,27.7,Normal,62
RET_210286,2025-06-06 02:29:17,RT_018,STORE_148,Seed Loaf,38,Expired,Late delivery,28.0,Poor Handling,38
RET_204885,2025-03-27 21:31:13,RT_030,STORE_023,Family Loaf,15,Mould Growth,Packaging issue,20.4,Exposure to Sun,15
RET_211336,2025-01-23 22:31:48,RT_051,STORE_184,Family Loaf,92,Wrong Delivery,,24.7,Exposure to Sun,92
RET_202377,2025-07-05 23:15:59,RT_064,STORE_111,High Energy White,3,Damaged Packaging,Damaged on shelf,24.8,Condensation,3
RET_210712,2025-07-25 06:42:00,RT_035,STORE_146,Family Loaf,60,Mould Growth,Packaging issue,21.8,Normal,60
RET_204622,2025-02-25 13:10:12,RT_050,STORE_085,Whole Wheat,57,Stale,Late delivery,18.8,Temperature Abuse,57
RET_204398,2025-06-15 22:16:34,RT_041,STORE_148,Family Loaf,115,Returned Unsold,Damaged on shelf,24.7,Poor Handling,115
RET_210490,2025-02-02 20:46:51,RT_052,STORE_133,Seed Loaf,111,Wrong Delivery,Customer complaints,23.2,Temperature Abuse,111
RET_206041,2025-02-18 01:19:11,RT_027,STORE_031,Soft White,102,Wrong Delivery,Customer complaints,26.0,Exposure to Sun,102
RET_206742,2025-05-11 09:56:46,RT_017,STORE_193,Wholegrain Brown,58,Returned Unsold,,20.7,Condensation,58
RET_210777,2025-06-25 10:47:10,RT_004,STORE_047,High Energy Brown,69,Returned Unsold,Customer complaints,40.0,Temperature Abuse,69
RET_210274,2025-02-17 16:19:46,RT_022,STORE_038,High Energy White,52,Wrong Delivery,Customer complaints,20.3,Condensation,52
RET_203684,2025-02-27 15:35:39,RT_051,STORE_192,Whole Wheat,22,Crushed/Squashed,Late delivery,26.4,Normal,22
RET_206438,2025-03-25 21:38:47,RT_031,STORE_191,Wholegrain Brown,47,Expired,Late delivery,20.8,Poor Handling,47
RET_205386,2025-07-30 04:55:41,RT_035,STORE_075,Family Loaf,98,Crushed/Squashed,,21.7,Condensation,98
RET_208965,2025-05-27 14:01:43,RT_036,STORE_197,Whole Wheat,75,Stale,Packaging issue,42.9,Normal,75
RET_210565,2025-05-22 22:07:04,RT_022,STORE_170,Family Loaf,32,Stale,Customer complaints,25.5,Temperature Abuse,32
RET_202585,2025-04-18 01:21:17,RT_061,STORE_135,High Energy White,98,Expired,Packaging issue,23.8,Temperature Abuse,98
RET_201303,2025-03-16 06:41:05,RT_027,STORE_091,Wholegrain Brown,25,Returned Unsold,,18.9,Poor Handling,25
RET_206705,2025-01-08 16:59:39,RT_051,STORE_048,High Energy Brown,65,Returned Unsold,,23.1,Poor Handling,65
RET_209512,2025-04-12 04:53:59,RT_008,STORE_097,Whole Wheat,52,Returned Unsold,,26.7,Poor Handling,52
RET_208519,2025-03-23 10:18:03,RT_036,STORE_167,Family Loaf,53,Mould Growth,,23.3,Temperature Abuse,53
RET_206248,2025-06-14 18:15:45,RT_023,STORE_036,Family Loaf,17,Crushed/Squashed,Packaging issue,28.0,Temperature Abuse,17
RET_208183,2025-05-06 23:34:50,RT_058,STORE_001,Soft White,25,Mould Growth,Damaged on shelf,37.6,Normal,25
RET_210172,2025-01-07 14:11:43,RT_056,STORE_112,Seed Loaf,84,Wrong Delivery,Late delivery,23.0,Poor Handling,84
RET_208913,2025-05-30 01:22:17,RT_044,STORE_029,Wholegrain Brown,69,Damaged Packaging,Late delivery,22.1,Temperature Abuse,69
RET_205703,2025-02-12 12:35:53,RT_032,STORE_180,Seed Loaf,104,Mould Growth,Packaging issue,24.5,Normal,104
RET_212073,2025-03-29 21:42:48,RT_036,STORE_024,Wholegrain Brown,96,Stale,,25.8,Exposure to Sun,96
RET_208466,2025-06-06 01:08:06,RT_002,STORE_085,Wholegrain Brown,77,Returned Unsold,Customer complaints,21.0,Temperature Abuse,77
RET_208926,2025-06-26 07:26:02,RT_023,STORE_084,Family Loaf,115,Returned Unsold,Packaging issue,18.4,Temperature Abuse,115
RET_201613,2025-04-13 20:09:26,RT_052,STORE_167,Wholegrain Brown,20,Crushed/Squashed,Customer complaints,22.0,Condensation,20
RET_210269,2025-01-08 10:20:06,RT_047,STORE_104,Whole Wheat,23,Damaged Packaging,Damaged on shelf,27.0,Exposure to Sun,23
RET_206817,2025-03-01 04:17:30,RT_005,STORE_076,High Energy White,41,Wrong Delivery,Customer complaints,20.1,Condensation,41
RET_211995,2025-05-06 21:56:36,RT_066,STORE_019,High Energy White,71,Mould Growth,Packaging issue,21.8,Poor Handling,71
RET_208834,2025-07-14 02:45:51,RT_019,STORE_126,Wholegrain Brown,62,Returned Unsold,,27.8,Temperature Abuse,62
RET_211741,2025-06-13 13:50:59,RT_057,STORE_143,Family Loaf,22,Damaged Packaging,Customer complaints,19.7,Condensation,22
RET_205376,2025-02-05 20:34:16,RT_051,STORE_063,Wholegrain Brown,98,Stale,,23.8,Exposure to Sun,98
RET_209123,2025-02-04 03:29:21,RT_044,STORE_036,Soft White,58,Stale,Late delivery,26.6,Condensation,58
RET_210384,2025-04-16 08:16:09,RT_049,STORE_005,Whole Wheat,119,Expired,Damaged on shelf,31.0,Exposure to Sun,119
RET_212828,2025-06-18 16:41:15,RT_049,STORE_100,High Energy Brown,105,Wrong Delivery,Late delivery,20.9,Normal,105
RET_202981,2025-05-31 02:40:33,RT_017,STORE_130,Family Loaf,35,Stale,Packaging issue,26.9,Exposure to Sun,35
RET_205815,2025-03-22 14:39:05,RT_007,STORE_190,Seed Loaf,13,Damaged Packaging,,25.5,Temperature Abuse,13
RET_200467,2025-07-20 08:34:12,RT_010,STORE_116,Family Loaf,118,Wrong Delivery,,25.8,Condensation,118
RET_208267,2025-07-23 17:10:53,RT_058,STORE_195,Family Loaf,51,Crushed/Squashed,Customer complaints,21.4,Condensation,51
RET_203887,2025-04-02 02:21:47,RT_034,STORE_031,High Energy White,49,Crushed/Squashed,Late delivery,21.7,Poor Handling,49
RET_207346,2025-04-30 21:07:24,RT_035,STORE_059,Family Loaf,67,Crushed/Squashed,,18.8,Exposure to Sun,67
RET_204069,2025-05-21 09:21:52,RT_050,STORE_061,High Energy Brown,13,Crushed/Squashed,Late delivery,21.7,Poor Handling,13
RET_208128,2025-01-09 10:55:59,RT_008,STORE_076,Soft White,59,Mould Growth,,19.0,Temperature Abuse,59
RET_207945,2025-03-20 10:13:16,RT_010,STORE_129,Family Loaf,115,Wrong Delivery,Damaged on shelf,25.1,Normal,115
RET_200106,2025-02-07 16:33:35,RT_029,STORE_121,Seed Loaf,15,Wrong Delivery,Packaging issue,27.9,Condensation,15
RET_209626,2025-01-20 12:24:39,RT_033,STORE_148,High Energy Brown,83,Crushed/Squashed,,23.0,Temperature Abuse,83
RET_211673,2025-04-30 16:29:29,RT_044,STORE_120,Seed Loaf,3,Returned Unsold,Packaging issue,23.7,Exposure to Sun,3
RET_202638,2025-07-10 10:57:22,RT_024,STORE_006,Seed Loaf,24,Wrong Delivery,,33.0,Temperature Abuse,24
RET_210952,2025-06-08 06:13:11,RT_062,STORE_146,Seed Loaf,30,Returned Unsold,Late delivery,25.5,Condensation,30
RET_211536,2025-02-11 11:57:15,RT_030,STORE_146,Family Loaf,60,Stale,Damaged on shelf,18.2,Normal,60
RET_211977,2025-06-10 10:45:29,RT_007,STORE_037,Wholegrain Brown,16,Damaged Packaging,Packaging issue,20.3,Exposure to Sun,16
RET_208498,2025-06-21 22:19:22,RT_010,STORE_040,Seed Loaf,64,Returned Unsold,Customer complaints,24.5,Normal,64
RET_209714,2025-07-29 01:46:49,RT_051,STORE_184,High Energy Brown,111,Crushed/Squashed,Customer complaints,23.8,Normal,111
RET_200411,2025-02-25 22:32:57,RT_023,STORE_130,Seed Loaf,83,Mould Growth,,21.8,Normal,83
RET_206912,2025-07-23 02:34:55,RT_058,STORE_075,High Energy White,63,Returned Unsold,Damaged on shelf,38.8,Exposure to Sun,63
RET_207964,2025-03-06 09:39:56,RT_010,STORE_153,Whole Wheat,85,Expired,Late delivery,24.9,Normal,85
RET_211095,2025-06-12 11:26:49,RT_031,STORE_100,Family Loaf,28,Crushed/Squashed,Packaging issue,20.3,Normal,28
RET_211051,2025-02-23 14:36:53,RT_009,STORE_171,Family Loaf,95,Crushed/Squashed,,27.6,Poor Handling,95
RET_207862,2025-01-30 12:29:12,RT_030,STORE_037,Seed Loaf,8,Stale,,21.2,Exposure to Sun,8
RET_211753,2025-05-15 12:10:46,RT_069,STORE_130,Seed Loaf,5,Returned Unsold,Damaged on shelf,33.0,Normal,5
RET_204462,2025-06-30 17:23:34,RT_007,STORE_148,Whole Wheat,13,Crushed/Squashed,,18.4,Normal,13
RET_206086,2025-05-03 04:14:29,RT_036,STORE_049,Wholegrain Brown,26,Crushed/Squashed,Packaging issue,26.6,Condensation,26
RET_205787,2025-05-16 02:52:37,RT_026,STORE_080,Family Loaf,65,Damaged Packaging,Late delivery,26.0,Exposure to Sun,65
RET_205372,2025-06-06 23:56:04,RT_056,STORE_142,Family Loaf,93,Crushed/Squashed,Late delivery,26.8,Poor Handling,93
RET_201503,2025-04-19 14:47:31,RT_044,STORE_061,High Energy Brown,67,Expired,,23.0,Exposure to Sun,67
RET_206013,2025-02-14 00:24:34,RT_048,STORE_052,Seed Loaf,5,Crushed/Squashed,Damaged on shelf,19.4,Temperature Abuse,5
RET_205359,2025-07-28 03:54:36,RT_050,STORE_090,High Energy White,24,Damaged Packaging,Late delivery,25.8,Normal,24
RET_206803,2025-07-29 12:37:27,RT_026,STORE_020,Whole Wheat,10,Expired,Damaged on shelf,26.5,Normal,10
RET_212486,2025-05-19 20:45:45,RT_018,STORE_014,High Energy White,25,Returned Unsold,Packaging issue,24.2,Poor Handling,25
RET_204394,2025-05-24 10:43:22,RT_054,STORE_179,Seed Loaf,94,Expired,Damaged on shelf,24.3,Temperature Abuse,94
RET_208288,2025-06-30 12:19:07,RT_062,STORE_122,High Energy Brown,15,Wrong Delivery,Damaged on shelf,25.0,Poor Handling,15
RET_210324,2025-02-06 15:15:17,RT_003,STORE_027,Whole Wheat,94,Expired,Customer complaints,22.5,Temperature Abuse,94
RET_207173,2025-07-24 22:25:06,RT_063,STORE_195,Whole Wheat,9,Stale,Damaged on shelf,21.5,Condensation,9
RET_201862,2025-05-16 15:44:17,RT_049,STORE_111,Soft White,46,Stale,Late delivery,30.3,Temperature Abuse,46
RET_206452,2025-04-02 11:43:37,RT_004,STORE_118,Whole Wheat,14,Crushed/Squashed,Damaged on shelf,20.4,Normal,14
RET_209856,2025-01-18 11:06:37,RT_038,STORE_067,Whole Wheat,88,Damaged Packaging,Customer complaints,24.9,Normal,88
RET_205746,2025-02-26 23:52:54,RT_037,STORE_103,High Energy White,44,Crushed/Squashed,Late delivery,18.6,Poor Handling,44
RET_202360,2025-05-23 02:19:45,RT_045,STORE_052,Family Loaf,76,Returned Unsold,Late delivery,25.0,Exposure to Sun,76
RET_205286,2025-07-18 13:54:45,RT_020,STORE_122,High Energy White,102,Damaged Packaging,Customer complaints,21.4,Exposure to Sun,102
RET_211107,2025-07-23 15:07:56,RT_004,STORE_048,High Energy White,85,Stale,Late delivery,31.3,Normal,85
RET_202133,2025-03-26 12:48:13,RT_017,STORE_136,Wholegrain Brown,2,Crushed/Squashed,Packaging issue,24.5,Poor Handling,2
RET_208481,2025-06-01 14:03:43,RT_056,STORE_170,Whole Wheat,64,Stale,Packaging issue,26.7,Exposure to Sun,64
RET_202406,2025-02-15 20:27:56,RT_036,STORE_014,Wholegrain Brown,41,Damaged Packaging,,25.6,Temperature Abuse,41
RET_200029,2025-05-07 20:10:14,RT_018,STORE_045,Soft White,5,Expired,,23.5,Exposure to Sun,5
RET_204889,2025-07-04 17:21:24,RT_032,STORE_066,High Energy Brown,13,Crushed/Squashed,,18.8,Normal,13
RET_207920,,RT_034,STORE_055,Wholegrain Brown,44,Stale,Damaged on shelf,23.6,Exposure to Sun,44
RET_202801,2025-06-26 08:35:07,RT_053,STORE_170,Seed Loaf,57,Expired,Customer complaints,20.7,Exposure to Sun,57
RET_206162,2025-02-27 02:56:11,RT_051,STORE_105,High Energy Brown,56,Mould Growth,,22.9,Condensation,56
RET_204139,2025-06-14 14:18:29,RT_017,STORE_028,High Energy Brown,85,Stale,Late delivery,19.6,Condensation,85
RET_202922,2025-05-02 09:20:17,RT_012,STORE_150,High Energy Brown,90,Wrong Delivery,Damaged on shelf,24.7,Poor Handling,90
RET_204923,2025-02-28 16:22:01,RT_068,STORE_064,Whole Wheat,62,Crushed/Squashed,Late delivery,21.2,Normal,62
RET_200568,2025-06-01 04:01:59,RT_040,STORE_154,High Energy White,23,Crushed/Squashed,Packaging issue,25.6,Normal,23
RET_211198,2025-06-20 03:35:39,RT_059,STORE_174,High Energy White,74,Wrong Delivery,Damaged on shelf,20.5,Poor Handling,74
RET_209565,2025-05-17 09:48:22,RT_022,STORE_088,High Energy White,89,Wrong Delivery,Late delivery,25.5,Condensation,89
RET_210649,2025-04-19 01:25:27,RT_029,STORE_131,Whole Wheat,42,Mould Growth,Packaging issue,23.1,Condensation,42
RET_204129,2025-02-09 03:59:33,RT_037,STORE_051,Wholegrain Brown,29,Wrong Delivery,Late delivery,25.3,Condensation,29
RET_201245,2025-01-28 01:56:07,RT_011,STORE_139,Family Loaf,15,Expired,,20.2,Exposure to Sun,15
RET_212164,2025-07-18 14:57:25,RT_061,STORE_136,Whole Wheat,107,Expired,Damaged on shelf,21.3,Condensation,107
RET_209717,2025-04-23 21:55:15,RT_066,STORE_024,High Energy White,15,Crushed/Squashed,,25.1,Poor Handling,15
RET_201458,2025-04-09 21:58:30,RT_042,STORE_087,High Energy Brown,42,Expired,,23.9,Poor Handling,42
RET_201943,2025-06-27 12:01:35,RT_043,STORE_114,Wholegrain Brown,71,Damaged Packaging,Damaged on shelf,18.9,Poor Handling,71
RET_201835,2025-02-07 20:23:29,RT_055,STORE_182,High Energy Brown,33,Stale,Damaged on shelf,27.8,Temperature Abuse,33
RET_200316,2025-07-28 18:26:42,RT_037,STORE_149,Seed Loaf,33,Expired,,20.7,Poor Handling,33
RET_200108,2025-03-07 10:37:17,RT_029,STORE_058,Wholegrain Brown,20,Stale,Late delivery,24.8,Temperature Abuse,20
RET_205337,2025-06-23 14:30:12,RT_048,STORE_157,Family Loaf,19,Stale,Damaged on shelf,21.9,Poor Handling,19
RET_208420,2025-02-05 05:40:10,RT_032,STORE_132,High Energy Brown,98,Stale,Customer complaints,26.1,Exposure to Sun,98
RET_210501,2025-05-09 08:10:38,RT_014,STORE_174,Soft White,114,Damaged Packaging,,25.0,Poor Handling,114
RET_203872,2025-01-19 00:30:09,RT_006,STORE_123,Seed Loaf,32,Mould Growth,,26.4,Normal,32
RET_204148,2025-07-21 22:04:05,RT_021,STORE_017,Family Loaf,12,Wrong Delivery,Packaging issue,24.3,Normal,12
RET_209815,2025-02-18 01:18:30,RT_038,STORE_035,Soft White,88,Expired,Damaged on shelf,18.4,Condensation,88
RET_204030,2025-06-05 21:21:39,RT_041,STORE_094,High Energy White,56,Damaged Packaging,,18.7,Normal,56
RET_205511,2025-04-10 04:39:57,RT_028,STORE_161,Seed Loaf,30,Stale,Packaging issue,44.6,Condensation,30
RET_209858,2025-01-24 10:24:36,RT_025,STORE_096,Seed Loaf,102,Mould Growth,Late delivery,26.7,Normal,102
RET_210087,2025-03-07 07:37:53,RT_007,STORE_003,Wholegrain Brown,75,Mould Growth,Customer complaints,27.0,Condensation,75
RET_212783,2025-05-21 21:04:56,RT_020,STORE_162,Wholegrain Brown,1,Returned Unsold,Damaged on shelf,20.3,Normal,1
