dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,expected_arrival,actual_arrival,retailer_id,qty dispatched 
DSP_111852,2025-06-10 05:34:32,Willowvale_Plant,RT_033,TRUCK_028,High Energy Brown,389,2025-06-10 06:56:32,2025-06-10 07:08:32,STORE_134,389
DSP_105756,2025-01-14 20:37:22,Shepperton_Plant,RT_035,TRUCK_088,High Energy White,439,2025-01-14 22:04:22,2025-01-14 22:34:22,STORE_088,439
DSP_111147,2025-02-21 04:33:21,Willowvale_Plant,RT_032,TRUCK_084,Whole Wheat,427,2025-02-21 07:54:21,2025-02-21 08:10:21,STORE_084,427
DSP_100962,2025-04-14 21:36:13,Willowvale_Plant,RT_067,TRUCK_032,Whole Wheat,181,2025-04-15 00:00:13,2025-04-15 00:17:13,STORE_023,181
DSP_106912,2025-07-23 02:34:55,Willowvale_Plant,RT_021,TRUCK_002,Wholegrain Brown,368,2025-07-23 06:05:55,2025-07-23 06:47:55,STORE_093,368
DSP_103165,2025-03-06 18:35:26,Shepperton_Plant,RT_047,TRUCK_017,Wholegrain Brown,201,2025-03-06 20:42:26,2025-03-06 21:15:26,STORE_101,201
DSP_114714,2025-07-27 11:58:11,Shepperton_Plant,RT_037,TRUCK_069,High Energy Brown,313,2025-07-27 14:03:11,2025-07-27 14:09:11,STORE_073,313
DSP_113652,2025-07-17 20:16:31,Willowvale_Plant,RT_015,TRUCK_083,Soft Whtie,249,2025-07-17 23:04:31,2025-07-17 23:07:31,STORE_059,249
DSP_113839,2025-01-03 07:34:33,Shepperton_Plant,RT_004,TRUCK_051,Whole Wheat,149,2025-01-03 08:50:33,2025-01-03 08:57:33,STORE_159,149
DSP_107030,2025-05-27 01:37:02,Willowvale_Plant,RT_004,TRUCK_086,Whole Wheat,480,2025-05-27 05:15:02,2025-05-27 05:15:02,STORE_104,480
DSP_113558,2025-01-04 22:06:21,Willowvale_Plant,RT_022,TRUCK_011,High Energy Brown,198,2025-01-05 00:56:21,2025-01-05 01:32:21,STORE_016,198
DSP_115782,2025-03-08 15:07:54,Shepperton_Plant,RT_019,TRUCK_013,Whole Wheat,253,2025-03-08 18:57:54,2025-03-08 19:25:54,STORE_152,253
DSP_109535,2025-04-13 18:32:01,Willowvale_Plant,RT_015,TRUCK_088,Whole Wheat,380,2025-04-13 22:04:01,2025-04-13 22:06:01,STORE_088,380
DSP_106730,2025-01-18 09:25:18,Willowvale_Plant,RT_007,TRUCK_059,High Energy White,86,2025-01-18 10:09:18,2025-01-18 10:27:18,STORE_103,86
DSP_113593,2025-05-31 12:10:57,Willowvale_Plant,RT_023,TRUCK_003,Whole Wheat,34,2025-05-31 13:36:57,2025-05-31 14:20:57,STORE_191,34
DSP_112708,2025-05-01 08:06:28,Shepperton_Plant,RT_028,TRUCK_061,Soft White,498,2025-05-01 11:10:28,2025-05-01 11:19:28,STORE_015,498
DSP_105284,2025-02-20 15:45:51,Shepperton_Plant,RT_043,TRUCK_080,Whole Wheat,94,2025-02-20 19:09:51,2025-02-20 19:36:51,STORE_048,94
DSP_110519,2025-07-12 03:11:07,Willowvale_Plant,RT_065,TRUCK_058,Whole Wheat,48,2025-07-12 05:32:07,2025-07-12 05:30:07,STORE_159,48
DSP_103879,2025-03-09 10:20:38,Willowvale_Plant,RT_035,TRUCK_051,Whole Wheat,432,2025-03-09 11:54:38,2025-03-09 11:55:38,STORE_186,432
DSP_103341,2025-01-26 03:45:13,Shepperton_Plant,RT_002,TRUCK_053,Family Loaf,105,2025-01-26 04:38:13,2025-01-26 05:11:13,STORE_053,105
DSP_111038,2025-07-15 21:02:35,Shepperton_Plant,RT_048,TRUCK_001,High Energy White,494,2025-07-15 23:46:35,2025-07-16 00:10:35,STORE_150,494
DSP_100586,2025-02-21 16:19:10,Willowvale_Plant,RT_045,TRUCK_067,Family Loaf,110,2025-02-21 18:09:10,2025-02-21 18:45:10,STORE_042,110
DSP_105186,2025-01-25 00:44:19,Shepperton_Plant,RT_011,TRUCK_007,High Energy Brown,138,2025-01-25 03:44:19,2025-01-25 04:28:19,STORE_124,138
DSP_106978,2025-04-11 09:47:17,Shepperton_Plant,RT_046,TRUCK_046,Soft White,414,2025-04-11 10:23:17,2025-04-11 10:18:17,STORE_043,414
DSP_108188,2025-06-15 15:27:11,Shepperton_Plant,RT_057,TRUCK_025,High Energy Brown,300,2025-06-15 16:56:11,2025-06-15 16:47:11,STORE_142,300
DSP_111437,2025-04-16 21:44:22,Shepperton_Plant,RT_002,TRUCK_077,High Energy White,119,2025-04-17 00:52:22,2025-04-17 01:23:22,STORE_088,119
DSP_115306,2025-02-15 08:47:48,Willowvale_Plant,RT_054,TRUCK_083,Seed Loaf,301,2025-02-15 12:08:48,2025-02-15 12:15:48,STORE_139,301
DSP_106750,2025-01-04 09:45:58,Willowvale_Plant,RT_028,TRUCK_063,Family Loaf,407,2025-01-04 10:34:58,2025-01-04 11:13:58,STORE_168,407
DSP_112276,2025-07-23 06:49:02,Willowvale_Plant,RT_011,TRUCK_073,Wholegrain Brown,375,2025-07-23 08:22:02,2025-07-23 08:17:02,STORE_119,375
DSP_114427,2025-07-29 01:48:52,Willowvale_Plant,RT_007,TRUCK_063,Whole Wheat,489,2025-07-29 05:04:52,2025-07-29 05:11:52,STORE_040,489
DSP_111267,2025-02-21 06:15:35,Shepperton_Plant,RT_026,TRUCK_036,HighEnergyBrown,109,2025-02-21 08:46:35,2025-02-21 09:24:35,STORE_180,109
DSP_115711,2025-05-21 17:50:54,Willowvale_Plant,RT_053,TRUCK_008,Wholegrain Brown,289,2025-05-21 18:42:54,2025-05-21 18:45:54,STORE_090,289
DSP_115320,2025-01-06 15:30:43,Shepperton_Plant,RT_035,TRUCK_062,Whole Wheat,306,2025-01-06 18:06:43,2025-01-06 18:36:43,STORE_167,306
DSP_107808,2025-01-10 06:08:37,Willowvale_Plant,RT_050,TRUCK_077,High Energy White,141,2025-01-10 07:06:37,2025-01-10 07:30:37,STORE_104,141
DSP_115582,2025-06-26 03:13:26,Willowvale_Plant,RT_063,TRUCK_080,High Energy White,477,2025-06-26 03:53:26,2025-06-26 04:33:26,STORE_147,477
DSP_110994,2025-01-15 11:13:53,Willowvale_Plant,RT_054,TRUCK_001,Seed Loaf,485,2025-01-15 13:13:53,2025-01-15 13:57:53,STORE_047,485
DSP_113089,2025-01-29 08:07:46,Shepperton_Plant,RT_017,TRUCK_046,Whole Wheat,297,2025-01-29 09:50:46,2025-01-29 09:49:46,STORE_006,297
DSP_110419,2025-05-01 02:37:01,Willowvale_Plant,RT_023,TRUCK_065,Wholegrain Brown,42,2025-05-01 05:25:01,2025-05-01 05:58:01,STORE_150,42
DSP_106088,2025-05-20 14:32:24,Shepperton_Plant,RT_042,TRUCK_046,High Energy Brown,87,2025-05-20 17:30:24,2025-05-20 18:09:24,STORE_019,87
DSP_113036,2025-01-06 00:17:53,Shepperton_Plant,RT_005,TRUCK_026,Soft White,514,2025-01-06 02:50:53,2025-01-06 03:07:53,STORE_122,514
DSP_103669,2025-07-13 05:12:12,Willowvale_Plant,RT_031,TRUCK_025,Soft White,72,2025-07-13 07:49:12,2025-07-13 07:46:12,STORE_011,72
DSP_105549,2025-05-24 03:01:45,Willowvale_Plant,RT_035,TRUCK_062,Wholegrain Brown,247,2025-05-24 05:12:45,2025-05-24 05:21:45,STORE_033,247
DSP_113732,2025-04-04 20:26:29,Shepperton_Plant,RT_001,TRUCK_044,Soft White,79,2025-04-05 00:25:29,2025-04-05 00:18:29,STORE_055,79
DSP_106421,2025-04-07 21:20:23,Willowvale_Plant,RT_013,TRUCK_065,Wholegrain Brown,200,2025-04-07 23:24:23,2025-04-07 23:27:23,STORE_140,200
DSP_109322,2025-01-20 04:18:26,Willowvale_Plant,RT_039,TRUCK_060,High Energy Brown,307,2025-01-20 07:30:26,2025-01-20 08:12:26,STORE_106,307
DSP_100993,2025-06-01 04:09:18,Willowvale_Plant,RT_064,TRUCK_038,Seed Loaf,499,2025-06-01 07:23:18,2025-06-01 08:04:18,STORE_048,499
DSP_102742,2025-06-22 03:28:10,Shepperton_Plant,RT_069,TRUCK_077,Soft White,283,2025-06-22 04:55:10,2025-06-22 05:14:10,STORE_098,283
DSP_109088,2025-03-16 16:03:26,Willowvale_Plant,RT_068,TRUCK_007,Whole Wheat,232,2025-03-16 19:41:26,2025-03-16 20:21:26,STORE_190,232
DSP_109102,2025-07-21 04:36:06,Shepperton_Plant,RT_006,TRUCK_042,Soft White,202,2025-07-21 06:52:06,2025-07-21 07:02:06,STORE_091,202
DSP_101744,2025-04-25 10:10:26,Shepperton_Plant,RT_049,TRUCK_088,High Energy White,328,2025-04-25 13:21:26,2025-04-25 13:28:26,STORE_097,328
DSP_108610,2025-07-27 06:40:30,Shepperton_Plant,RT_045,TRUCK_055,Seed Loaf,112,2025-07-27 08:38:30,2025-07-27 08:37:30,STORE_130,112
DSP_107075,2025-07-09 11:16:33,Willowvale_Plant,RT_036,TRUCK_066,Whole Wheat,68,2025-07-09 12:22:33,2025-07-09 12:52:33,STORE_049,68
DSP_106195,2025-07-05 14:51:18,Willowvale_Plant,RT_036,TRUCK_027,Seed Loaf,231,2025-07-05 16:17:18,2025-07-05 16:08:18,STORE_113,231
DSP_100811,2025-05-22 12:04:15,Shepperton_Plant,RT_046,TRUCK_057,Seed Loaf,136,2025-05-22 12:44:15,2025-05-22 13:24:15,STORE_021,136
DSP_109542,2025-02-17 02:36:01,Shepperton_Plant,RT_063,TRUCK_026,Soft White,40,2025-02-17 03:57:01,2025-02-17 04:23:01,STORE_177,40
DSP_102874,2025-02-12 16:43:44,Willowvale_Plant,RT_065,TRUCK_043,Wholegrain Brown,250,2025-02-12 17:40:44,2025-02-12 17:33:44,STORE_022,250
DSP_106444,2025-01-14 13:15:33,Shepperton_Plant,RT_021,TRUCK_049,Soft White,51,2025-01-14 16:36:33,2025-01-14 17:05:33,STORE_115,51
DSP_112627,2025-02-02 18:40:03,Willowvale_Plant,RT_017,TRUCK_028,Wholegrain Brown,119,2025-02-02 19:34:03,2025-02-02 20:03:03,STORE_139,119
DSP_115248,2025-03-20 20:59:40,Willowvale_Plant,RT_048,TRUCK_088,Family Loaf,356,2025-03-21 00:06:40,2025-03-21 00:32:40,STORE_031,356
DSP_115770,2025-06-03 00:56:47,Willowvale_Plant,RT_067,TRUCK_058,Soft White,428,2025-06-03 02:48:47,2025-06-03 02:47:47,STORE_123,428
DSP_111813,2025-03-05 00:00:00,Shepperton_Plant,RT_036,TRUCK_020,High Energy White,50,2025-07-26 22:38:56,2025-07-26 23:15:56,STORE_100,50
DSP_106148,2025-06-17 23:46:58,Willowvale_Plant,RT_025,TRUCK_043,Whole Wheat,469,2025-06-18 03:37:58,2025-06-18 04:14:58,STORE_051,469
DSP_107591,2025-01-20 16:53:44,Willowvale_Plant,RT_007,TRUCK_067,High Energy Brown,224,2025-01-20 18:36:44,2025-01-20 18:56:44,STORE_014,224
DSP_104750,2025-06-10 09:08:21,Willowvale_Plant,RT_018,TRUCK_003,High Energy Brown,392,2025-06-10 12:53:21,2025-06-10 13:20:21,STORE_102,392
DSP_103288,2025-01-24 06:13:26,Willowvale_Plant,RT_013,TRUCK_038,Seed Loaf,397,2025-01-24 08:41:26,2025-01-24 09:17:26,STORE_153,397
DSP_109233,2025-04-20 12:04:24,Willowvale_Plant,RT_051,TRUCK_009,Soft White,321,2025-04-20 15:26:24,2025-04-20 15:53:24,STORE_143,321
DSP_111450,2025-05-15 23:40:07,Willowvale_Plant,RT_026,TRUCK_077,Soft White,64,2025-05-16 03:05:07,2025-05-16 03:48:07,STORE_126,64
DSP_111408,2025-06-25 12:36:24,Shepperton_Plant,RT_057,TRUCK_025,Whole Wheat,512,2025-06-25 14:12:24,2025-06-25 14:36:24,STORE_054,512
DSP_106660,2025-02-27 22:22:12,Shepperton_Plant,RT_006,TRUCK_071,Whole Wheat,55,2025-02-27 23:28:12,2025-02-27 23:33:12,STORE_160,55
DSP_110476,2025-03-31 18:05:57,Willowvale_Plant,RT_029,TRUCK_057,High Energy White,212,2025-03-31 20:11:57,2025-03-31 20:29:57,STORE_155,212
DSP_103205,2025-01-25 00:43:18,Willowvale_Plant,RT_022,TRUCK_012,Family Loaf,276,2025-01-25 02:04:18,2025-01-25 02:33:18,STORE_161,276
DSP_104881,2025-03-15 18:54:07,Willowvale_Plant,RT_037,TRUCK_054,Wholegrain Brown,190,2025-03-15 20:04:07,2025-03-15 20:29:07,STORE_056,190
DSP_105377,2025-01-09 06:16:46,Willowvale_Plant,RT_044,TRUCK_079,Family Loaf,289,2025-01-09 06:46:46,2025-01-09 07:17:46,STORE_125,289
DSP_115223,2025-01-11 00:59:55,Shepperton_Plant,RT_020,TRUCK_006,High Energy White,483,2025-01-11 04:21:55,2025-01-11 04:50:55,STORE_117,483
DSP_115592,2025-07-04 07:30:46,Willowvale_Plant,RT_001,TRUCK_004,High Energy White,377,2025-07-04 08:41:46,2025-07-04 09:25:46,STORE_080,377
DSP_104081,2025-01-18 01:15:00,Shepperton_Plant,RT_001,TRUCK_043,Whole Wheat,73,2025-01-18 04:12:00,2025-01-18 04:09:00,STORE_152,73
DSP_103344,2025-04-14 03:12:42,Shepperton_Plant,RT_003,TRUCK_024,Wholegrain Brown,379,2025-04-14 06:41:42,2025-04-14 07:06:42,STORE_196,379
DSP_108421,2025-06-23 16:12:43,Willowvale_Plant,RT_026,TRUCK_027,Whole Wheat,110,2025-06-23 16:46:43,2025-06-23 17:06:43,STORE_137,110
DSP_110525,2025-04-07 00:52:10,Shepperton_Plant,RT_066,,Whole Wheat,444,2025-04-07 02:02:10,2025-04-07 02:42:10,STORE_046,444
DSP_101844,2025-02-27 07:34:35,Shepperton_Plant,RT_065,TRUCK_064,High Energy White,392,2025-02-27 09:23:35,2025-02-27 09:22:35,STORE_182,392
DSP_102342,2025-07-11 18:10:28,Shepperton_Plant,RT_067,TRUCK_082,High Energy Brown,540,2025-07-11 22:08:28,2025-07-11 22:13:28,STORE_078,540
DSP_112049,2025-05-21 09:35:04,Shepperton_Plant,RT_036,TRUCK_042,High Energy Brown,496,2025-05-21 12:35:04,2025-05-21 13:04:04,STORE_108,496
DSP_112450,2025-01-21 04:12:54,Shepperton_Plant,RT_010,TRUCK_015,Soft White,84,2025-01-21 06:10:54,2025-01-21 06:19:54,STORE_167,84
DSP_104959,2025-06-05 09:19:44,Shepperton_Plant,RT_058,TRUCK_008,Wholegrain Brown,285,2025-06-05 11:27:44,2025-06-05 12:10:44,STORE_018,285
DSP_105566,2025-07-23 09:08:14,Willowvale_Plant,RT_028,TRUCK_036,Whole Wheat,428,2025-07-23 10:43:14,2025-07-23 11:07:14,STORE_049,428
DSP_105099,2025-02-12 04:04:48,Willowvale_Plant,RT_009,TRUCK_025,High Energy White,453,2025-02-12 05:22:48,2025-02-12 05:21:48,STORE_144,453
DSP_105474,2025-04-04 00:43:41,Willowvale_Plant,RT_069,TRUCK_040,Family Loaf,341,2025-04-04 02:27:41,2025-04-04 02:27:41,STORE_142,341
DSP_103571,2025-01-09 22:59:12,Willowvale_Plant,,TRUCK_046,Family Loaf,290,2025-01-10 01:25:12,2025-01-10 01:18:12,STORE_096,290
DSP_115779,2025-02-07 04:26:46,Willowvale_Plant,RT_012,TRUCK_069,High Energy Brown,105,2025-02-07 07:34:46,2025-02-07 07:47:46,STORE_157,105
DSP_115198,2025-07-01 07:28:01,Willowvale_Plant,RT_014,TRUCK_074,High Energy White,261,2025-07-01 08:01:01,2025-07-01 08:24:01,STORE_155,261
DSP_112044,2025-05-20 09:00:59,Shepperton_Plant,RT_002,TRUCK_089,Whole Wheat,306,2025-05-20 09:39:59,2025-05-20 09:39:59,STORE_102,306
DSP_103821,2025-02-18 23:03:27,Shepperton_Plant,RT_034,TRUCK_070,Family Loaf,251,2025-02-19 00:25:27,2025-02-19 00:28:27,STORE_131,251
DSP_100377,2025-07-06 08:30:10,Willowvale_Plant,RT_062,TRUCK_079,Family Loaf,332,2025-07-06 10:32:10,2025-07-06 11:14:10,STORE_112,332
DSP_107153,2025-04-05 19:03:39,Willowvale_Plant,RT_030,TRUCK_010,High Energy Brown,402,2025-04-05 19:49:39,2025-04-05 19:50:39,STORE_129,402
DSP_114910,2025-04-28 11:47:59,Willowvale_Plant,RT_037,TRUCK_042,Whole Wheat,180,2025-04-28 14:29:59,2025-04-28 14:44:59,STORE_120,180
DSP_113158,2025-05-23 00:33:52,Shepperton_Plant,RT_056,TRUCK_063,Family Loaf,138,2025-05-23 02:07:52,2025-05-23 02:37:52,STORE_031,138
DSP_101743,2025-03-10 00:43:29,Willowvale_Plant,RT_066,TRUCK_007,Whole Wheat,287,2025-03-10 02:16:29,2025-03-10 02:35:29,STORE_015,287
DSP_113753,2025-05-22 01:29:12,Willowvale_Plant,RT_013,TRUCK_071,Wholegrain Brown,264,2025-05-22 04:02:12,2025-05-22 04:34:12,STORE_007,264
DSP_107908,2025-05-25 10:59:18,Willowvale_Plant,RT_028,TRUCK_046,Soft White,111,2025-05-25 13:22:18,2025-05-25 13:25:18,STORE_047,111
DSP_115473,2025-05-24 10:42:20,Willowvale_Plant,RT_045,TRUCK_084,High Energy White,103,2025-05-24 13:22:20,2025-05-24 13:33:20,STORE_100,103
DSP_110496,2025-07-22 04:35:17,Willowvale_Plant,RT_052,TRUCK_040,High Energy White,373,2025-07-22 06:19:17,2025-07-22 07:03:17,STORE_127,373
DSP_113005,2025-03-15 10:24:21,Willowvale_Plant,RT_007,TRUCK_025,High Energy White,91,2025-03-15 12:44:21,2025-03-15 12:42:21,STORE_060,91
DSP_103386,2025-07-12 02:03:24,Shepperton_Plant,RT_052,TRUCK_028,High Energy Brown,331,2025-07-12 04:50:24,2025-07-12 04:50:24,STORE_004,331
DSP_106692,2025-01-17 20:34:58,Willowvale_Plant,RT_030,TRUCK_018,High Energy White,437,2025-01-17 22:30:58,2025-01-17 22:23:58,STORE_154,437
DSP_112705,2025-05-01 09:04:07,Willowvale_Plant,RT_057,TRUCK_041,High Energy White,374,2025-05-01 12:02:07,2025-05-01 12:25:07,STORE_076,374
DSP_114319,2025-02-15 00:00:00,Shepperton_Plant,RT_053,TRUCK_017,Whole Wheat,40,2025-01-16 08:38:41,2025-01-16 08:47:41,STORE_150,40
DSP_114333,2025-06-20 00:53:55,Shepperton_Plant,RT_002,TRUCK_031,Seed Loaf,406,2025-06-20 04:03:55,2025-06-20 04:45:55,STORE_195,406
DSP_105751,2025-03-26 17:38:25,Willowvale_Plant,RT_006,TRUCK_023,Whole Wheat,505,2025-03-26 21:22:25,2025-03-26 21:34:25,STORE_129,505
DSP_106958,2025-04-30 09:21:11,Willowvale_Plant,RT_022,TRUCK_013,High Energy White,321,2025-04-30 13:20:11,2025-04-30 13:17:11,STORE_077,321
DSP_107536,2025-01-08 05:22:15,Willowvale_Plant,RT_003,TRUCK_070,Soft White,519,2025-01-08 06:43:15,2025-01-08 07:18:15,STORE_122,519
DSP_103282,2025-07-21 07:25:53,Willowvale_Plant,RT_002,TRUCK_037,High Energy White,30,2025-07-21 10:15:53,2025-07-21 10:43:53,STORE_123,30
DSP_104693,2025-07-01 11:16:26,Shepperton_Plant,RT_057,TRUCK_080,Wholegrain Brown,105,2025-07-01 12:16:26,2025-07-01 12:13:26,STORE_004,105
DSP_108768,2025-01-19 10:56:15,Shepperton_Plant,RT_041,TRUCK_073,High Energy White,226,2025-01-19 12:00:15,2025-01-19 11:58:15,STORE_175,226
DSP_112981,2025-05-02 09:25:49,Shepperton_Plant,RT_008,TRUCK_001,High Energy Brown,465,2025-05-02 11:39:49,2025-05-02 11:47:49,STORE_041,465
DSP_100960,2025-03-17 08:47:14,Shepperton_Plant,RT_028,TRUCK_022,High Energy White,42,2025-03-17 11:01:14,2025-03-17 11:43:14,STORE_036,42
DSP_108902,2025-05-25 13:14:49,Willowvale_Plant,RT_005,TRUCK_008,Soft White,440,2025-05-25 17:02:49,2025-05-25 17:15:49,STORE_189,440
DSP_114023,2025-04-04 13:22:45,Shepperton_Plant,RT_035,TRUCK_060,High Energy Brown,526,2025-04-04 16:52:45,2025-04-04 17:27:45,STORE_015,526
DSP_110291,2025-03-07 18:02:15,Willowvale_Plant,RT_042,TRUCK_088,High Energy Brown,357,2025-03-07 21:35:15,2025-03-07 22:17:15,STORE_006,357
DSP_102615,2025-03-16 19:56:17,Shepperton_Plant,RT_041,TRUCK_001,High Energy Brown,472,2025-03-16 20:53:17,2025-03-16 20:48:17,STORE_054,472
DSP_107936,2025-01-19 01:22:01,Shepperton_Plant,RT_020,TRUCK_029,Whole Wheat,159,2025-01-19 03:37:01,2025-01-19 03:42:01,STORE_111,159
DSP_114272,2025-06-06 08:32:05,Shepperton_Plant,RT_004,TRUCK_089,Wholegrain Brown,396,2025-06-06 10:09:05,2025-06-06 10:11:05,STORE_038,396
DSP_111807,2025-07-12 03:52:32,Willowvale_Plant,RT_031,TRUCK_053,Family Loaf,468,2025-07-12 06:04:32,2025-07-12 06:37:32,STORE_009,468
DSP_108658,2025-03-18 04:22:03,Willowvale_Plant,RT_020,TRUCK_045,Whole Wheat,247,2025-03-18 07:07:03,2025-03-18 07:10:03,STORE_026,247
DSP_109483,2025-01-17 14:04:03,Shepperton_Plant,RT_015,TRUCK_046,Family Loaf,298,2025-01-17 16:15:03,2025-01-17 16:57:03,STORE_026,298
DSP_101114,2025-05-17 08:13:46,Willowvale_Plant,RT_068,TRUCK_036,Family Loaf,194,2025-05-17 11:15:46,2025-05-17 11:52:46,STORE_152,194
DSP_104436,2025-03-03 23:19:02,Willowvale_Plant,RT_048,TRUCK_003,High Energy Brown,549,2025-03-04 01:53:02,2025-03-04 02:23:02,STORE_188,549
DSP_110725,2025-02-23 23:10:08,Willowvale_Plant,RT_047,TRUCK_020,High Energy White,406,2025-02-24 01:55:08,2025-02-24 01:53:08,STORE_178,406
DSP_109230,2025-04-29 16:01:21,Willowvale_Plant,RT_002,TRUCK_007,High Energy Brown,163,2025-04-29 18:41:21,2025-04-29 19:01:21,STORE_174,163
DSP_103421,2025-05-31 07:59:13,Shepperton_Plant,RT_006,TRUCK_039,High Energy White,272,2025-05-31 11:57:13,2025-05-31 12:36:13,STORE_062,272
DSP_114765,2025-05-04 14:38:42,Shepperton_Plant,RT_008,TRUCK_046,Family Loaf,187,2025-05-04 16:31:42,2025-05-04 17:07:42,STORE_143,187
DSP_102201,2025-01-20 19:27:52,Willowvale_Plant,RT_031,TRUCK_033,High Energy Brown,374,2025-01-20 22:53:52,2025-01-20 22:44:52,STORE_003,374
DSP_106346,2025-01-05 15:24:32,Shepperton_Plant,RT_014,TRUCK_078,Family Loaf,60,2025-01-05 18:46:32,2025-01-05 18:57:32,STORE_045,60
DSP_101579,2025-04-30 06:32:33,Willowvale_Plant,RT_046,TRUCK_043,Wholegrain Brown,112,2025-04-30 07:15:33,2025-04-30 07:21:33,STORE_109,112
DSP_110216,2025-05-29 05:12:15,Shepperton_Plant,RT_057,TRUCK_050,Soft White,44,2025-05-29 06:36:15,2025-05-29 06:37:15,STORE_084,44
DSP_109239,2025-02-03 04:19:52,Shepperton_Plant,RT_036,TRUCK_010,High Energy White,475,2025-02-03 06:13:52,2025-02-03 06:26:52,STORE_147,475
DSP_112955,2025-02-08 10:28:58,Shepperton_Plant,RT_053,TRUCK_061,Soft White,474,2025-02-08 12:45:58,2025-02-08 13:16:58,STORE_145,474
DSP_107416,2025-03-21 05:58:49,Willowvale_Plant,RT_045,TRUCK_082,Seed Loaf,182,2025-03-21 09:29:49,2025-03-21 09:38:49,STORE_170,182
DSP_108614,2025-01-09 23:39:45,Shepperton_Plant,RT_008,TRUCK_040,Whole Wheat,303,2025-01-10 02:03:45,2025-01-10 02:10:45,STORE_060,303
DSP_106805,2025-04-30 18:37:10,Willowvale_Plant,RT_041,TRUCK_061,Seed Loaf,494,2025-04-30 21:41:10,2025-04-30 21:54:10,STORE_167,494
DSP_108962,2025-05-19 22:55:22,Willowvale_Plant,RT_032,TRUCK_089,Family Loaf,358,2025-05-20 00:34:22,2025-05-20 01:06:22,STORE_143,358
DSP_102864,2025-07-23 20:56:49,Shepperton_Plant,RT_005,TRUCK_038,Whole Wheat,309,2025-07-23 22:04:49,2025-07-23 22:30:49,STORE_195,309
DSP_107598,2025-01-11 01:03:58,Shepperton_Plant,RT_022,TRUCK_007,High Energy White,246,2025-01-11 02:41:58,2025-01-11 03:05:58,STORE_087,246
DSP_102993,2025-01-08 19:51:36,Willowvale_Plant,RT_056,TRUCK_076,High Energy White,295,2025-01-08 21:48:36,2025-01-08 21:53:36,STORE_146,295
DSP_108649,2025-05-28 00:12:34,Shepperton_Plant,RT_001,TRUCK_071,High Energy Brown,286,2025-05-28 01:21:34,2025-05-28 01:23:34,STORE_159,286
DSP_115476,2025-05-06 16:48:50,Shepperton_Plant,RT_033,TRUCK_084,Family Loaf,209,2025-05-06 17:28:50,2025-05-06 17:59:50,STORE_124,209
DSP_112527,2025-04-17 12:56:34,Shepperton_Plant,RT_039,TRUCK_052,High Energy White,509,2025-04-17 14:59:34,2025-04-17 15:13:34,STORE_188,509
DSP_100970,2025-03-12 12:54:27,Shepperton_Plant,RT_034,TRUCK_030,Soft White,114,2025-03-12 16:31:27,2025-03-12 16:33:27,STORE_176,114
DSP_115749,2025-06-19 10:23:57,Willowvale_Plant,RT_059,TRUCK_058,Coke500ml,94,2025-06-19 12:24:57,2025-06-19 12:33:57,STORE_054,94
DSP_100388,2025-07-22 12:49:23,Shepperton_Plant,RT_034,TRUCK_032,Family Loaf,295,2025-07-22 14:02:23,2025-07-22 14:16:23,STORE_071,295
DSP_101953,2025-07-12 04:29:13,Shepperton_Plant,RT_052,TRUCK_068,Whole Wheat,259,2025-07-12 05:12:13,2025-07-12 05:27:13,STORE_034,259
DSP_115351,2025-01-13 19:41:06,Willowvale_Plant,RT_069,TRUCK_083,High Energy Brown,187,2025-01-13 22:00:06,2025-01-13 22:32:06,STORE_082,187
DSP_113152,2025-04-08 01:04:00,Shepperton_Plant,RT_052,TRUCK_042,Seed Loaf,89,2025-04-08 02:14:00,2025-04-08 02:06:00,STORE_032,89
DSP_114443,2025-02-28 20:04:56,Willowvale_Plant,RT_021,TRUCK_078,Wholegrain Brown,471,2025-02-28 23:56:56,2025-03-01 00:27:56,STORE_153,471
DSP_112564,2025-07-15 16:39:51,Willowvale_Plant,RT_013,TRUCK_016,High Energy Brown,443,2025-07-15 20:21:51,2025-07-15 20:52:51,STORE_076,443
DSP_100315,2025-03-20 04:12:30,Shepperton_Plant,RT_050,TRUCK_046,Family Loaf,295,2025-03-20 07:34:30,2025-03-20 07:51:30,STORE_073,295
DSP_113587,2025-05-10 11:23:03,Shepperton_Plant,RT_003,TRUCK_018,Soft White,488,2025-05-10 13:34:03,2025-05-10 13:40:03,STORE_176,488
DSP_111342,2025-06-02 14:33:20,Willowvale_Plant,RT_005,TRUCK_057,High Energy White,247,2025-06-02 17:31:20,2025-06-02 17:57:20,STORE_050,247
DSP_100413,2025-04-08 20:29:21,Shepperton_Plant,RT_031,TRUCK_052,Soft White,394,2025-04-08 21:34:21,2025-04-08 21:52:21,STORE_160,394
DSP_105168,2025-04-15 02:25:59,Willowvale_Plant,RT_056,TRUCK_071,Whole Wheat,212,2025-04-15 06:19:59,2025-04-15 06:19:59,STORE_059,212
DSP_105910,2025-06-23 16:07:32,Shepperton_Plant,RT_018,TRUCK_041,Seed Loaf,195,2025-06-23 19:44:32,2025-06-23 20:01:32,STORE_092,195
DSP_113674,2025-06-01 23:43:24,Shepperton_Plant,RT_045,TRUCK_046,Soft White,31,2025-06-02 01:37:24,2025-06-02 02:03:24,STORE_195,31
