sensor_id,timestamp,plant_id,equipment_id,metric_name,metric_value
SEN_4070,2025-05-10 20:24:02,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.2
SEN_17218,2025-01-13 09:56:15,Willowvale_Plant,OVEN_01,Oven Temperature,217.21
SEN_17038,2025-01-14 12:23:07,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.07
SEN_1159,2025-01-08 22:00:29,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,4.35
SEN_5313,2025-04-23 09:40:46,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.44
SEN_7901,2025-01-27 17:37:22,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.97
SEN_17106,2025-05-15 08:05:38,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,105.57
SEN_9965,2025-03-14 02:00:44,Willowvale_Plant,PROOFER_01,Humidity Level,85.17
SEN_14704,2025-02-26 23:55:36,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,4.41
SEN_10836,2025-05-04 10:40:12,Shepperton_Plant,OVEN_02,Oven Temperature,204.49
SEN_6887,2025-01-22 05:00:13,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,114.02
SEN_15301,2025-07-24 23:20:23,Shepperton_Plant,PROOFER_01,Humidity Level,84.78
SEN_7597,2025-05-13 13:15:48,Shepperton_Plant,PROOFER_01,Humidity Level,84.22
SEN_13483,2025-07-22 04:49:18,Shepperton_Plant,OVEN_01,Oven Temperature,207.51
SEN_16865,2025-02-11 13:47:03,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,87.61
SEN_1091,2025-05-19 10:00:07,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.89
SEN_7328,2025-05-11 03:21:15,Shepperton_Plant,OVEN_01,Oven Temperature,207.84
SEN_14849,2025-03-01 07:13:16,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,98.58
SEN_10363,2025-01-15 08:09:44,Willowvale_Plant,OVEN_02,Oven Temperature,209.29
SEN_1003,2025-06-23 03:44:42,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_14186,2025-01-16 15:46:08,Willowvale_Plant,PROOFER_01,Humidity Level,86.92
SEN_3252,2025-07-02 10:52:02,Shepperton_Plant,OVEN_02,Oven Temperature,230.03
SEN_8319,2025-04-06 21:16:57,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.86
SEN_17591,2025-02-03 08:17:55,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.58
SEN_16190,2025-05-23 03:31:38,Willowvale_Plant,PROOFER_01,Humidity Level,65.64
SEN_16153,2025-04-13 11:32:00,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,98.17
SEN_15342,2025-02-12 05:49:38,Willowvale_Plant,OVEN_02,Oven Temperature,222.23
SEN_2875,2025-01-12 10:38:42,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.46
SEN_12646,2025-06-22 19:43:24,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,96.95
SEN_9332,2025-03-30 01:13:52,Willowvale_Plant,PROOFER_01,Humidity Level,87.58
SEN_11321,2025-07-21 23:54:11,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.88
SEN_1731,2025-06-21 23:07:41,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,115.64
SEN_11202,2025-07-18 14:19:53,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.51
SEN_17089,2025-06-22 05:35:38,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,28.69
SEN_16418,2025-07-05 05:01:35,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_12569,2025-04-02 21:34:42,Shepperton_Plant,OVEN_02,Oven Temperature,213.08
SEN_2997,2025-06-21 09:32:36,Shepperton_Plant,OVEN_02,Oven Temperature,215.51
SEN_2309,2025-07-04 18:09:37,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.19
SEN_16364,2025-04-05 13:00:25,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_10956,2025-05-23 00:41:55,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.39
SEN_13211,2025-06-30 12:29:45,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.92
SEN_7667,2025-01-28 03:28:06,Willowvale_Plant,OVEN_01,Oven Temperature,238.54
SEN_3017,2025-01-31 18:08:23,Willowvale_Plant,OVEN_01,Oven Temperature,214.66
SEN_2617,2025-03-22 14:39:05,Shepperton_Plant,OVEN_01,Oven Temperature,206.35
SEN_8116,2025-04-18 23:58:37,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.24
SEN_8605,2025-01-26 19:42:55,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.55
SEN_15817,2025-05-16 01:45:33,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,114.52
SEN_17858,2025-01-13 18:33:35,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,91.27
SEN_11954,2025-05-22 17:06:30,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.14
SEN_17523,2025-06-02 07:55:09,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.95
SEN_1982,2025-07-07 03:42:23,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.22
SEN_17612,2025-06-27 10:46:54,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8055,2025-04-07 16:44:49,Willowvale_Plant,PROOFER_01,Humidity Level,89.92
SEN_6119,2025-05-09 04:52:42,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,23.63
SEN_13139,2025-01-23 06:23:23,Willowvale_Plant,OVEN_02,Oven Temperature,213.79
SEN_12654,2025-03-01 00:25:36,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,4.02
SEN_10010,2025-03-29 23:48:35,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.48
SEN_5567,2025-04-14 08:52:18,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.72
SEN_3945,2025-06-16 04:51:36,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_4721,2025-02-06 16:50:50,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,21.44
SEN_3560,2025-06-06 22:58:22,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.4
SEN_15333,2025-05-02 17:42:38,Willowvale_Plant,PROOFER_01,Humidity Level,81.31
SEN_6211,2025-07-10 20:51:16,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_16126,2025-04-10 14:41:49,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.66
SEN_1577,2025-04-04 00:59:22,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.34
SEN_7807,2025-06-25 03:31:59,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.56
SEN_10309,2025-02-23 21:43:19,Shepperton_Plant,PROOFER_01,Humidity Level,89.34
SEN_13346,2025-01-25 15:56:35,Shepperton_Plant,OVEN_01,Oven Temperature,220.68
SEN_15591,2025-01-06 22:49:50,Willowvale_Plant,PROOFER_01,Humidity Level,77.8
SEN_9938,2025-05-10 09:25:59,Shepperton_Plant,OVEN_01,Oven Temperature,204.35
SEN_10070,2025-03-09 17:24:53,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.88
SEN_9743,2025-06-14 10:39:27,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,22.01
SEN_14467,2025-03-21 03:43:27,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,4.83
SEN_8032,2025-01-14 15:51:08,Willowvale_Plant,OVEN_01,Oven Temperature,217.0
SEN_16955,2025-05-26 11:41:04,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.75
SEN_13865,2025-03-06 03:00:25,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.09
SEN_16451,2025-06-06 23:27:25,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_4661,2025-03-05 17:58:26,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15296,2025-03-04 19:09:26,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,100.39
SEN_5858,2025-01-15 12:05:59,Willowvale_Plant,OVEN_02,Oven Temperature,205.14
SEN_11882,2025-02-02 22:26:59,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.8
SEN_17004,2025-04-30 13:52:27,Willowvale_Plant,OVEN_01,Oven Temperature,200.21
SEN_5659,2025-04-03 22:50:50,Shepperton_Plant,OVEN_02,Oven Temperature,220.24
SEN_2535,2025-03-06 08:27:48,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,98.97
SEN_7628,2025-07-21 05:39:39,Shepperton_Plant,OVEN_01,Oven Temperature,206.69
SEN_16531,2025-04-17 21:25:53,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.17
SEN_903,2025-03-04 17:15:52,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.27
SEN_12515,2025-01-20 02:04:09,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.2
SEN_182,2025-03-12 19:41:40,Willowvale_Plant,PROOFER_01,Humidity Level,73.71
SEN_7307,2025-06-11 18:24:09,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.41
SEN_4374,2025-01-13 19:15:36,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,112.08
SEN_14920,2025-03-27 10:19:18,Willowvale_Plant,PROOFER_01,Humidity Level,88.83
SEN_3573,2025-04-27 00:26:55,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.57
SEN_9110,2025-04-29 21:23:22,Shepperton_Plant,OVEN_02,Oven Temperature,209.83
SEN_10418,2025-04-01 23:49:10,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.85
SEN_6651,2025-03-05 01:12:45,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.18
SEN_2004,2025-06-09 23:06:55,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,4.15
SEN_10876,2025-03-13 07:03:05,Willowvale_Plant,OVEN_01,Oven Temperature,209.34
SEN_17618,2025-05-19 21:35:28,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.14
SEN_6443,2025-07-27 12:58:08,Shepperton_Plant,OVEN_02,Oven Temperature,234.4
SEN_8019,2025-05-28 18:27:40,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,4.07
SEN_7513,2025-02-13 16:38:12,Willowvale_Plant,OVEN_01,Oven Temperature,221.56
SEN_3290,2025-04-21 09:38:55,Willowvale_Plant,OVEN_02,Oven Temperature,228.01
SEN_51,2025-04-22 03:14:43,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_3669,2025-02-06 20:09:59,Willowvale_Plant,OVEN_02,Oven Temperature,212.1
SEN_14160,2025-01-09 20:29:07,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,85.7
SEN_3975,2025-03-20 07:50:14,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.45
SEN_9843,2025-06-29 04:22:13,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,103.74
SEN_8247,2025-05-12 15:41:10,Willowvale_Plant,OVEN_02,Oven Temperature,198.68
SEN_7145,2025-06-29 19:48:26,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_411,2025-03-14 02:53:39,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.13
SEN_17901,2025-01-07 19:26:10,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,117.57
SEN_9993,2025-05-21 08:44:45,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,1.92
SEN_5849,2025-04-30 05:33:18,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.94
SEN_7781,2025-05-27 23:29:20,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,25.97
SEN_15880,2025-01-16 16:18:46,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,28.1
SEN_4768,2025-02-24 06:38:11,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.6
SEN_2590,2025-05-14 04:45:20,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,19.28
SEN_15251,2025-02-05 13:43:20,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.98
SEN_15039,2025-07-09 05:32:21,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.73
SEN_138,2025-01-02 09:00:34,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_2233,2025-06-25 19:17:38,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,32.11
SEN_16698,2025-07-16 01:53:25,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,26.8
SEN_11090,2025-04-26 04:51:32,Shepperton_Plant,OVEN_02,Oven Temperature,210.01
SEN_879,2025-07-13 21:12:11,Willowvale_Plant,OVEN_02,Oven Temperature,221.1
SEN_9560,2025-06-21 01:40:25,Shepperton_Plant,OVEN_01,Oven Temperature,210.41
SEN_1098,2025-07-06 00:35:52,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.04
SEN_8010,2025-02-21 18:00:18,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,99.85
SEN_10128,2025-06-25 05:45:06,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,4.91
SEN_6294,2025-03-19 22:51:08,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.81
SEN_12158,2025-02-21 14:17:36,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.94
SEN_8545,2025-01-17 06:23:12,Willowvale_Plant,OVEN_02,Oven Temperature,204.8
SEN_16823,2025-05-25 05:35:45,Willowvale_Plant,PROOFER_01,Humidity Level,75.94
SEN_1984,2025-03-10 22:03:52,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_11319,2025-05-31 22:52:42,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.49
SEN_3112,2025-05-13 18:42:50,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.54
SEN_9990,2025-02-26 12:50:32,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,1.54
SEN_12800,2025-05-24 16:38:53,Willowvale_Plant,PROOFER_01,Humidity Level,66.35
SEN_10959,2025-04-08 11:58:36,Willowvale_Plant,OVEN_01,Oven Temperature,208.08
SEN_5059,2025-05-25 13:22:50,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_11548,2025-07-21 18:04:23,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,4.16
SEN_1902,2025-03-18 16:27:35,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,27.53
SEN_1036,2025-06-17 06:15:00,Willowvale_Plant,PROOFER_01,Humidity Level,83.32
SEN_1322,2025-06-25 15:34:37,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.12
SEN_8145,2025-04-06 11:51:22,Shepperton_Plant,OVEN_01,Oven Temperature,220.87
SEN_432,2025-07-01 20:44:48,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.33
SEN_486,2025-07-29 12:08:06,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,4.28
SEN_15772,2025-06-26 05:44:13,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,23.69
SEN_15532,2025-03-31 01:00:01,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,101.76
SEN_7577,2025-05-28 14:45:15,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,4.31
SEN_4681,2025-03-01 16:16:59,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.16
SEN_5126,2025-03-24 04:28:03,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_13426,2025-03-30 13:42:22,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,29.3
SEN_16412,2025-07-01 02:13:55,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.17
SEN_2044,2025-01-24 07:44:34,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.71
SEN_11110,2025-06-09 19:14:28,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.56
SEN_14986,2025-07-12 06:53:15,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.05
SEN_6400,2025-05-23 10:22:45,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,22.09
SEN_6166,2025-07-15 06:53:55,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,28.53
SEN_17053,2025-02-25 20:29:43,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.86
SEN_5269,2025-06-27 19:50:17,Willowvale_Plant,OVEN_02,Oven Temperature,202.62
SEN_4111,2025-06-01 12:49:34,Willowvale_Plant,OVEN_02,Oven Temperature,217.42
SEN_885,2025-02-20 04:18:38,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.15
SEN_1040,2025-07-20 21:05:04,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.13
SEN_12590,2025-04-15 23:05:55,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.38
SEN_4673,2025-03-05 15:55:33,Willowvale_Plant,OVEN_02,Oven Temperature,216.5
SEN_14511,2025-06-15 17:21:31,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,113.78
SEN_17872,2025-02-09 00:36:31,Shepperton_Plant,PROOFER_01,Humidity Level,88.89
SEN_4801,2025-04-19 01:25:27,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,4.06
SEN_12592,2025-01-29 12:47:24,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_10232,2025-01-24 13:26:15,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.67
SEN_15642,2025-02-15 22:36:19,Willowvale_Plant,OVEN_01,Oven Temperature,228.84
SEN_17799,2025-02-19 23:35:17,Shepperton_Plant,PROOFER_01,Humidity Level,72.88
SEN_48,2025-04-03 06:16:19,Shepperton_Plant,PROOFER_01,Humidity Level,79.08
SEN_16523,2025-06-13 18:42:44,Shepperton_Plant,OVEN_02,Oven Temperature,209.22
SEN_2630,2025-02-27 02:39:09,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,22.39
SEN_17953,2025-01-03 19:17:08,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.81
SEN_13344,2025-01-08 01:59:32,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,28.73
SEN_1011,2025-03-16 12:45:22,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,86.82
SEN_11512,2025-05-22 20:00:48,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.94
SEN_17021,2025-01-23 11:15:24,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,1.24
SEN_11711,2025-01-21 02:00:45,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,1.64
SEN_6022,2025-01-08 10:13:47,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.76
SEN_8115,2025-03-24 01:00:44,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.52
SEN_2519,2025-03-13 00:27:42,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.76
SEN_901,2025-01-12 08:44:43,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.73
SEN_935,2025-06-10 00:33:17,Willowvale_Plant,OVEN_02,Oven Temperature,197.6
SEN_17713,2025-04-02 12:59:07,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_1770,2025-01-02 07:38:56,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,95.29
SEN_9612,2025-03-22 10:44:32,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,4.34
SEN_2276,2025-05-18 13:28:44,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_16004,2025-07-05 18:22:44,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,26.62
SEN_16010,2025-06-14 15:29:10,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,108.93
SEN_6144,2025-03-27 11:41:29,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.65
SEN_9914,2025-01-03 22:19:14,Willowvale_Plant,OVEN_01,Oven Temperature,215.04
SEN_11362,2025-05-19 20:18:14,Shepperton_Plant,PROOFER_01,Humidity Level,88.96
SEN_15410,2025-06-16 14:04:47,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.24
SEN_16646,2025-02-07 23:48:50,Willowvale_Plant,OVEN_01,Oven Temperature,217.34
SEN_6815,2025-02-22 09:43:01,Willowvale_Plant,OVEN_02,Oven Temperature,193.53
SEN_960,2025-06-17 06:26:11,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.24
SEN_8883,2025-05-26 13:45:58,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,108.93
SEN_7542,2025-07-12 09:39:33,Willowvale_Plant,OVEN_02,Oven Temperature,209.88
SEN_14530,2025-03-17 16:01:04,Willowvale_Plant,OVEN_01,Oven Temperature,189.28
SEN_4,2025-04-22 10:35:19,Shepperton_Plant,OVEN_02,Oven Temperature,209.09
SEN_5184,2025-02-26 05:18:51,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.15
SEN_14939,2025-01-22 05:56:33,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,32.32
SEN_8933,2025-02-01 07:48:21,Willowvale_Plant,PROOFER_01,Humidity Level,82.18
SEN_12214,2025-05-28 23:59:11,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.43
SEN_10612,2025-04-18 22:28:44,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.8
SEN_17551,2025-07-11 08:31:11,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.12
SEN_13428,2025-03-20 16:55:21,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,97.56
SEN_10990,2025-01-20 17:51:13,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.26
SEN_11335,2025-03-02 07:42:29,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,102.07
SEN_9630,2025-06-05 00:00:57,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,28.44
SEN_5340,2025-05-30 15:57:17,Shepperton_Plant,PROOFER_01,Humidity Level,82.25
SEN_4555,2025-07-23 17:51:34,Shepperton_Plant,OVEN_02,Oven Temperature,222.2
SEN_9882,2025-07-11 22:23:25,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,26.36
SEN_7677,2025-01-22 02:40:11,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,4.75
SEN_14904,2025-06-07 12:24:04,Willowvale_Plant,PROOFER_01,Humidity Level,82.02
SEN_6276,2025-03-20 05:24:32,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,87.94
SEN_8546,2025-03-14 06:14:39,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.77
SEN_12938,2025-05-15 07:15:25,Shepperton_Plant,OVEN_02,Oven Temperature,215.02
SEN_7059,2025-04-16 05:59:28,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,4.0
SEN_11051,2025-06-14 07:26:59,Shepperton_Plant,OVEN_02,Oven Temperature,194.69
SEN_11680,2025-07-10 20:54:44,Shepperton_Plant,OVEN_02,Oven Temperature,226.26
SEN_16296,2025-01-30 21:11:57,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.68
SEN_12052,2025-01-07 00:04:57,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.32
SEN_16148,2025-03-17 18:04:33,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15473,2025-03-17 23:29:31,Shepperton_Plant,PROOFER_01,Humidity Level,77.98
SEN_9896,2025-03-16 16:13:18,Willowvale_Plant,OVEN_01,Oven Temperature,219.68
SEN_6468,2025-03-07 09:16:36,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.8
SEN_15546,2025-05-03 15:38:30,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8196,2025-03-26 21:28:47,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.86
SEN_11126,2025-01-04 09:30:41,Willowvale_Plant,OVEN_02,Oven Temperature,230.86
SEN_16679,2025-07-26 18:41:08,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,27.17
SEN_3847,2025-02-03 09:32:59,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.42
SEN_14942,2025-01-05 10:21:25,Willowvale_Plant,OVEN_01,Oven Temperature,213.17
SEN_14405,2025-04-09 00:09:14,Willowvale_Plant,PROOFER_01,Humidity Level,81.87
SEN_15725,2025-01-30 22:42:42,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_3653,2025-04-11 13:52:52,Willowvale_Plant,OVEN_02,Oven Temperature,222.75
SEN_14027,2025-01-21 12:54:00,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_17320,2025-03-17 00:10:03,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_6179,2025-04-28 02:00:29,Willowvale_Plant,PROOFER_01,Humidity Level,68.49
SEN_1057,2025-03-08 23:01:07,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.86
SEN_15351,2025-04-05 19:51:02,Willowvale_Plant,OVEN_01,Oven Temperature,225.16
SEN_17674,2025-07-14 09:45:49,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.12
SEN_347,2025-05-15 18:13:28,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.42
SEN_7795,2025-04-20 06:16:22,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.65
SEN_14275,2025-02-15 14:56:57,Willowvale_Plant,OVEN_01,Oven Temperature,222.91
SEN_11599,2025-04-14 12:28:33,Willowvale_Plant,OVEN_01,Oven Temperature,228.53
SEN_2168,2025-06-03 05:40:47,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.04
SEN_10960,2025-01-30 13:57:42,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.6
SEN_2175,2025-03-11 05:49:07,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_12614,2025-02-09 07:59:48,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15885,2025-06-01 16:42:54,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.63
SEN_17149,2025-05-25 16:48:55,Willowvale_Plant,PROOFER_01,Humidity Level,74.51
SEN_10544,2025-04-14 11:24:33,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_7984,2025-06-28 09:58:32,Willowvale_Plant,OVEN_02,Oven Temperature,229.37
SEN_4346,2025-02-12 17:05:39,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,25.3
SEN_4414,2025-02-24 20:42:28,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.72
SEN_14573,2025-06-12 02:22:48,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,11.98
SEN_4990,2025-05-12 13:16:25,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.58
SEN_9905,2025-03-14 07:37:53,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.51
SEN_103,2025-03-01 10:10:07,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,111.05
SEN_2146,2025-07-11 22:54:38,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,117.29
SEN_12681,2025-05-18 05:29:32,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,24.45
SEN_8193,2025-03-05 11:22:28,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.23
