dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,expected_arrival,actual_arrival,retailer_id,dispatch_delay_minutes,hour,dayofweek
DSP_110908,2025-01-25 20:08:01,Willowvale_Plant,RT_029,TRUCK_064,High Energy Brown,405,2025-01-25 22:32:01,2025-01-25 22:24:01,STORE_135,-8.0,20.0,Saturday
DSP_115963,2025-07-28 00:17:49,Shepperton_Plant,RT_029,TRUCK_058,Family Loaf,401,2025-07-28 04:12:49,2025-07-28 04:09:49,STORE_019,-3.0,0.0,Monday
DSP_102959,2025-07-04 01:24:37,Shepperton_Plant,RT_032,TRUCK_084,Seed Loaf,366,2025-07-04 04:35:37,2025-07-04 04:46:37,STORE_139,11.0,1.0,Friday
DSP_108078,2025-03-28 10:08:17,Shepperton_Plant,RT_061,TRUCK_045,Whole Wheat,85,2025-03-28 10:55:17,2025-03-28 11:38:17,STORE_034,43.0,10.0,Friday
DSP_115374,2025-02-08 10:59:47,Shepperton_Plant,RT_062,TRUCK_033,Family Loaf,87,2025-02-08 13:26:47,2025-02-08 14:08:47,STORE_129,42.0,10.0,Saturday
DSP_107434,2025-06-06 01:11:03,Willowvale_Plant,RT_055,TRUCK_020,High Energy Brown,507,2025-06-06 03:07:03,2025-06-06 03:36:03,STORE_001,29.0,1.0,Friday
DSP_108510,2025-03-27 03:12:34,Shepperton_Plant,RT_001,TRUCK_041,Family Loaf,169,2025-03-27 05:29:34,2025-03-27 05:42:34,STORE_114,13.0,3.0,Thursday
DSP_102561,2025-03-19 19:14:15,Willowvale_Plant,RT_040,TRUCK_010,Family Loaf,148,2025-03-19 22:58:15,2025-03-19 23:00:15,STORE_012,2.0,19.0,Wednesday
DSP_115644,2025-06-02 16:27:14,Shepperton_Plant,RT_036,TRUCK_067,Family Loaf,348,2025-06-02 17:00:14,2025-06-02 17:26:14,STORE_195,26.0,16.0,Monday
DSP_102087,2025-01-31 19:39:21,Shepperton_Plant,RT_002,TRUCK_010,Wholegrain Brown,534,2025-01-31 20:11:21,2025-01-31 20:39:21,STORE_076,28.0,19.0,Friday
DSP_114367,2025-02-15 12:49:07,Shepperton_Plant,RT_061,TRUCK_048,Seed Loaf,183,2025-02-15 15:30:07,2025-02-15 16:07:07,STORE_020,37.0,12.0,Saturday
DSP_112165,2025-03-28 01:49:09,Shepperton_Plant,RT_032,TRUCK_036,Whole Wheat,383,2025-03-28 03:09:09,2025-03-28 03:17:09,STORE_027,8.0,1.0,Friday
DSP_105411,2025-05-05 19:33:34,Shepperton_Plant,RT_020,TRUCK_005,Seed Loaf,33,2025-05-05 20:15:34,2025-05-05 20:47:34,STORE_098,32.0,19.0,Monday
DSP_115477,2025-07-24 19:14:05,Shepperton_Plant,RT_028,TRUCK_043,High Energy White,274,2025-07-24 21:54:05,2025-07-24 21:57:05,STORE_134,3.0,19.0,Thursday
DSP_113943,2025-05-25 13:59:54,Willowvale_Plant,RT_065,TRUCK_060,High Energy White,525,2025-05-25 15:34:54,2025-05-25 16:09:54,STORE_196,35.0,13.0,Sunday
DSP_107850,2025-01-01 00:00:37,Willowvale_Plant,RT_004,TRUCK_051,Family Loaf,164,2025-01-01 03:01:37,2025-01-01 02:53:37,STORE_195,-8.0,0.0,Wednesday
DSP_114159,2025-02-15 00:00:00,Willowvale_Plant,RT_037,TRUCK_048,Seed Loaf,174,2025-02-10 12:24:52,2025-02-10 12:52:52,STORE_101,28.0,0.0,Saturday
DSP_101297,2025-07-22 09:27:58,Shepperton_Plant,RT_066,TRUCK_069,High Energy Brown,362,2025-07-22 11:01:58,2025-07-22 11:05:58,STORE_019,4.0,9.0,Tuesday
DSP_105333,2025-07-19 04:19:54,Shepperton_Plant,RT_058,TRUCK_040,Seed Loaf,280,2025-07-19 05:16:54,2025-07-19 05:46:54,STORE_101,30.0,4.0,Saturday
DSP_106106,2025-02-25 23:22:41,Willowvale_Plant,RT_017,TRUCK_016,Wholegrain Brown,186,2025-02-25 23:52:41,2025-02-25 23:54:41,STORE_053,2.0,23.0,Tuesday
DSP_112429,2025-01-04 15:48:16,Willowvale_Plant,RT_035,TRUCK_027,Family Loaf,270,2025-01-04 19:39:16,2025-01-04 19:39:16,STORE_067,0.0,15.0,Saturday
DSP_101367,2025-01-22 09:17:45,Shepperton_Plant,RT_052,TRUCK_036,High Energy Brown,306,2025-01-22 11:15:45,2025-01-22 11:53:45,STORE_010,38.0,9.0,Wednesday
DSP_102875,2025-05-04 11:56:56,Willowvale_Plant,RT_036,TRUCK_055,Wholegrain Brown,536,2025-05-04 14:36:56,2025-05-04 15:03:56,STORE_058,27.0,11.0,Sunday
DSP_101766,2025-07-07 06:20:40,Shepperton_Plant,RT_016,TRUCK_048,Seed Loaf,424,2025-07-07 08:03:40,2025-07-07 07:57:40,STORE_159,-6.0,6.0,Monday
DSP_109060,2025-02-23 19:44:51,Willowvale_Plant,RT_054,TRUCK_012,Wholegrain Brown,166,2025-02-23 20:40:51,2025-02-23 21:08:51,STORE_169,28.0,19.0,Sunday
DSP_103405,2025-05-10 17:11:55,Willowvale_Plant,RT_028,TRUCK_082,Soft White,476,2025-05-10 19:13:55,2025-05-10 19:16:55,STORE_179,3.0,17.0,Saturday
DSP_113042,2025-05-18 22:29:29,Willowvale_Plant,RT_063,TRUCK_042,Seed Loaf,433,2025-05-19 00:01:29,2025-05-19 00:38:29,STORE_056,37.0,22.0,Sunday
DSP_104997,2025-04-19 18:31:08,Shepperton_Plant,RT_018,TRUCK_004,High Energy White,120,2025-04-19 22:19:08,2025-04-19 22:13:08,STORE_062,-6.0,18.0,Saturday
DSP_111739,2025-02-09 14:11:30,Willowvale_Plant,RT_004,TRUCK_035,Wholegrain Brown,173,2025-02-09 15:04:30,2025-02-09 15:28:30,STORE_004,24.0,14.0,Sunday
DSP_113187,2025-06-01 12:43:04,Shepperton_Plant,RT_015,TRUCK_037,Whole Wheat,344,2025-06-01 14:03:04,2025-06-01 14:30:04,STORE_116,27.0,12.0,Sunday
DSP_115516,2025-03-03 15:24:30,Shepperton_Plant,RT_057,TRUCK_082,Soft White,441,2025-03-03 18:18:30,2025-03-03 18:54:30,STORE_054,36.0,15.0,Monday
DSP_106346,2025-01-05 15:24:32,Shepperton_Plant,RT_014,TRUCK_078,Family Loaf,60,2025-01-05 18:46:32,2025-01-05 18:57:32,STORE_045,11.0,15.0,Sunday
DSP_111045,2025-06-13 15:03:28,Willowvale_Plant,RT_043,TRUCK_057,High Energy White,532,2025-06-13 18:09:28,2025-06-13 18:07:28,STORE_091,-2.0,15.0,Friday
DSP_102627,2025-04-27 18:44:11,Shepperton_Plant,RT_001,TRUCK_058,Wholegrain Brown,73,2025-04-27 20:27:11,2025-04-27 21:07:11,STORE_103,40.0,18.0,Sunday
DSP_103508,2025-02-01 18:26:44,Willowvale_Plant,RT_009,TRUCK_040,High Energy Brown,178,2025-02-01 21:01:44,2025-02-01 21:13:44,STORE_020,12.0,18.0,Saturday
DSP_100498,2025-04-27 16:05:46,Shepperton_Plant,RT_016,TRUCK_056,High Energy Brown,349,2025-04-27 18:10:46,2025-04-27 18:40:46,STORE_151,30.0,16.0,Sunday
DSP_107771,2025-02-15 00:00:00,Shepperton_Plant,RT_034,TRUCK_002,Family Loaf,107,2025-06-08 18:40:19,2025-06-08 19:03:19,STORE_194,23.0,0.0,Saturday
DSP_108168,2025-07-25 02:52:57,Willowvale_Plant,RT_039,TRUCK_008,High Energy White,444,2025-07-25 03:43:57,2025-07-25 03:41:57,STORE_071,-2.0,2.0,Friday
DSP_114900,2025-04-30 13:56:29,Willowvale_Plant,RT_046,TRUCK_066,Wholegrain Brown,243,2025-04-30 14:26:29,2025-04-30 14:45:29,STORE_088,19.0,13.0,Wednesday
DSP_112128,2025-03-11 08:15:03,Shepperton_Plant,RT_014,TRUCK_062,Seed Loaf,444,2025-03-11 09:27:03,2025-03-11 09:42:03,STORE_113,15.0,8.0,Tuesday
DSP_108601,2025-02-07 08:57:45,Shepperton_Plant,RT_026,TRUCK_079,Soft White,81,2025-02-07 10:49:45,2025-02-07 11:04:45,STORE_184,15.0,8.0,Friday
DSP_108745,2025-04-09 19:12:21,Shepperton_Plant,RT_028,TRUCK_059,Wholegrain Brown,494,2025-04-09 22:20:21,2025-04-09 22:44:21,STORE_063,24.0,19.0,Wednesday
DSP_108266,2025-01-18 19:32:32,Willowvale_Plant,RT_069,TRUCK_014,Soft White,46,2025-01-18 21:34:32,2025-01-18 21:50:32,STORE_184,16.0,19.0,Saturday
DSP_105839,2025-05-13 01:20:42,Shepperton_Plant,RT_034,TRUCK_023,High Energy White,135,2025-05-13 04:17:42,2025-05-13 04:09:42,STORE_113,-8.0,1.0,Tuesday
DSP_105547,2025-06-20 08:18:44,Shepperton_Plant,RT_049,TRUCK_006,Wholegrain Brown,381,2025-06-20 09:29:44,2025-06-20 09:38:44,STORE_034,9.0,8.0,Friday
DSP_104061,2025-06-26 18:15:18,Shepperton_Plant,RT_013,TRUCK_024,Family Loaf,403,2025-06-26 21:58:18,2025-06-26 21:54:18,STORE_128,-4.0,18.0,Thursday
DSP_103911,2025-05-15 03:10:58,Shepperton_Plant,RT_030,TRUCK_083,High Energy White,443,2025-05-15 05:46:58,2025-05-15 05:52:58,STORE_112,6.0,3.0,Thursday
DSP_100303,2025-01-08 17:05:26,Willowvale_Plant,RT_022,TRUCK_076,Wholegrain Brown,214,2025-01-08 18:24:26,2025-01-08 18:38:26,STORE_116,14.0,17.0,Wednesday
DSP_110115,2025-03-13 14:00:58,Shepperton_Plant,RT_063,TRUCK_020,Soft White,401,2025-03-13 16:18:58,2025-03-13 16:48:58,STORE_084,30.0,14.0,Thursday
DSP_114829,2025-06-07 10:09:20,Shepperton_Plant,RT_046,TRUCK_063,Seed Loaf,507,2025-06-07 10:52:20,2025-06-07 10:52:20,STORE_074,0.0,10.0,Saturday
DSP_107504,2025-05-22 22:12:58,Willowvale_Plant,RT_028,TRUCK_082,Soft White,425,2025-05-22 23:18:58,2025-05-22 23:40:58,STORE_197,22.0,22.0,Thursday
DSP_108638,2025-06-04 07:30:07,Shepperton_Plant,RT_037,TRUCK_037,High Energy White,177,2025-06-04 08:47:07,2025-06-04 08:43:07,STORE_186,-4.0,7.0,Wednesday
DSP_105913,2025-05-22 19:36:24,Willowvale_Plant,RT_066,TRUCK_001,Family Loaf,441,2025-05-22 22:12:24,2025-05-22 22:22:24,STORE_163,10.0,19.0,Thursday
DSP_104974,2025-05-21 07:47:35,Willowvale_Plant,RT_050,TRUCK_082,High Energy Brown,82,2025-05-21 10:01:35,2025-05-21 09:54:35,STORE_020,-7.0,7.0,Wednesday
DSP_106386,2025-03-19 15:10:32,Shepperton_Plant,RT_005,TRUCK_002,Wholegrain Brown,156,2025-03-19 15:52:32,2025-03-19 15:58:32,STORE_116,6.0,15.0,Wednesday
DSP_108409,2025-05-16 01:11:40,Shepperton_Plant,RT_050,TRUCK_011,Seed Loaf,154,2025-05-16 03:08:40,2025-05-16 03:27:40,STORE_104,19.0,1.0,Friday
DSP_103947,2025-07-28 10:13:32,Shepperton_Plant,RT_053,TRUCK_035,Soft White,144,2025-07-28 13:45:32,2025-07-28 14:06:32,STORE_155,21.0,10.0,Monday
DSP_104020,2025-04-02 21:53:58,Willowvale_Plant,RT_033,TRUCK_002,Seed Loaf,314,2025-04-02 23:23:58,2025-04-02 23:52:58,STORE_191,29.0,21.0,Wednesday
DSP_105613,2025-01-04 11:06:29,Willowvale_Plant,RT_044,TRUCK_001,Wholegrain Brown,284,2025-01-04 15:05:29,2025-01-04 15:09:29,STORE_175,4.0,11.0,Saturday
DSP_107745,2025-01-18 07:33:50,Shepperton_Plant,RT_053,TRUCK_081,Soft White,85,2025-01-18 08:59:50,2025-01-18 09:34:50,STORE_171,35.0,7.0,Saturday
DSP_114639,2025-01-07 10:55:15,Shepperton_Plant,RT_062,TRUCK_017,Wholegrain Brown,279,2025-01-07 11:41:15,2025-01-07 12:11:15,STORE_190,30.0,10.0,Tuesday
DSP_100715,2025-03-14 19:55:18,Shepperton_Plant,,TRUCK_024,Wholegrain Brown,489,2025-03-14 23:37:18,2025-03-14 23:34:18,STORE_132,-3.0,19.0,Friday
DSP_115115,2025-06-06 22:48:34,Shepperton_Plant,RT_055,TRUCK_058,SoapBar,269,2025-06-07 00:10:34,2025-06-07 00:43:34,STORE_173,33.0,22.0,Friday
DSP_115820,2025-02-03 09:18:39,Shepperton_Plant,RT_067,TRUCK_046,Soft White,102,2025-02-03 13:08:39,2025-02-03 13:36:39,STORE_054,28.0,9.0,Monday
DSP_108603,2025-05-15 08:13:50,Shepperton_Plant,RT_027,TRUCK_043,High Energy White,406,2025-05-15 10:05:50,2025-05-15 10:38:50,STORE_032,33.0,8.0,Thursday
DSP_100674,2025-03-05 03:29:30,Willowvale_Plant,RT_024,TRUCK_023,Whole Wheat,347,2025-03-05 04:17:30,2025-03-05 04:48:30,STORE_046,31.0,3.0,Wednesday
DSP_103291,2025-05-29 19:14:58,Shepperton_Plant,RT_038,TRUCK_033,High Energy Brown,171,2025-05-29 20:48:58,2025-05-29 21:00:58,STORE_073,12.0,19.0,Thursday
DSP_111249,2025-04-11 02:52:33,Shepperton_Plant,RT_004,TRUCK_048,Seed Loaf,41,2025-04-11 04:36:33,2025-04-11 04:46:33,STORE_198,10.0,2.0,Friday
DSP_110082,2025-02-11 20:04:30,Shepperton_Plant,RT_013,TRUCK_053,Whole Wheat,43,2025-02-11 21:26:30,2025-02-11 21:33:30,STORE_013,7.0,20.0,Tuesday
DSP_106733,2025-05-19 02:28:53,Shepperton_Plant,RT_045,TRUCK_039,High Energy Brown,202,2025-05-19 04:10:53,2025-05-19 04:20:53,STORE_116,10.0,2.0,Monday
DSP_105395,2025-02-10 06:06:23,Shepperton_Plant,RT_041,TRUCK_022,Whole Wheat,346,2025-02-10 09:10:23,2025-02-10 09:50:23,STORE_049,40.0,6.0,Monday
DSP_106525,2025-03-13 16:45:02,Shepperton_Plant,RT_004,TRUCK_036,Whole Wheat,415,2025-03-13 19:07:02,2025-03-13 19:18:02,STORE_071,11.0,16.0,Thursday
DSP_105256,2025-04-18 20:59:43,Willowvale_Plant,RT_063,TRUCK_079,High Energy White,147,2025-04-18 22:06:43,2025-04-18 22:35:43,STORE_177,29.0,20.0,Friday
DSP_109114,2025-03-13 08:49:57,Willowvale_Plant,RT_011,TRUCK_024,Seed Loaf,146,2025-03-13 11:26:57,2025-03-13 11:22:57,STORE_037,-4.0,8.0,Thursday
DSP_104537,2025-05-22 06:59:39,Willowvale_Plant,RT_045,TRUCK_005,Family Loaf,424,2025-05-22 09:17:39,2025-05-22 09:31:39,STORE_169,14.0,6.0,Thursday
DSP_108037,2025-04-09 17:47:05,Willowvale_Plant,RT_010,TRUCK_062,Whole Wheat,174,2025-04-09 19:55:05,2025-04-09 20:06:05,STORE_044,11.0,17.0,Wednesday
DSP_105192,2025-07-04 08:16:43,Shepperton_Plant,RT_035,TRUCK_035,Soft White,244,2025-07-04 10:35:43,2025-07-04 10:26:43,STORE_176,-9.0,8.0,Friday
DSP_112691,2025-04-11 21:08:54,Shepperton_Plant,RT_069,TRUCK_044,High Energy White,468,2025-04-12 00:48:54,2025-04-12 00:56:54,STORE_197,8.0,21.0,Friday
DSP_112011,2025-02-03 12:38:15,Shepperton_Plant,RT_006,TRUCK_089,High Energy White,184,2025-02-03 14:47:15,2025-02-03 15:03:15,STORE_087,16.0,12.0,Monday
DSP_112798,2025-02-17 19:46:20,Willowvale_Plant,RT_042,TRUCK_068,Family Loaf,230,2025-02-17 21:14:20,2025-02-17 21:55:20,STORE_106,41.0,19.0,Monday
DSP_115625,2025-02-22 19:28:26,Willowvale_Plant,RT_004,TRUCK_077,Soft White,142,2025-02-22 22:51:26,2025-02-22 23:04:26,STORE_103,13.0,19.0,Saturday
DSP_105050,2025-04-07 20:53:17,Willowvale_Plant,RT_025,TRUCK_060,High Energy White,67,2025-04-08 00:19:17,2025-04-08 00:57:17,STORE_178,38.0,20.0,Monday
DSP_114504,2025-04-07 11:32:28,Shepperton_Plant,RT_003,TRUCK_008,High Energy Brown,609,2025-04-07 14:53:28,2025-04-07 14:53:28,STORE_107,0.0,11.0,Monday
DSP_103180,2025-03-01 14:25:34,Willowvale_Plant,RT_012,TRUCK_011,High Energy White,499,2025-03-01 16:41:34,2025-03-01 16:54:34,STORE_011,13.0,14.0,Saturday
DSP_105840,2025-02-27 02:39:09,Shepperton_Plant,RT_063,TRUCK_007,Seed Loaf,51,2025-02-27 04:35:09,2025-02-27 05:04:09,STORE_077,29.0,2.0,Thursday
DSP_108565,2025-04-21 14:48:22,Shepperton_Plant,RT_051,TRUCK_066,Whole Wheat,133,2025-04-21 17:56:22,2025-04-21 18:12:22,STORE_049,16.0,14.0,Monday
DSP_106839,2025-04-28 04:04:40,Willowvale_Plant,RT_044,TRUCK_029,Seed Loaf,210,2025-04-28 07:33:40,2025-04-28 08:06:40,STORE_136,33.0,4.0,Monday
DSP_101138,2025-05-15 00:25:49,Shepperton_Plant,RT_069,TRUCK_047,High Energy Brown,271,2025-05-15 01:05:49,2025-05-15 01:16:49,STORE_196,11.0,0.0,Thursday
DSP_109496,2025-03-13 21:56:55,Shepperton_Plant,RT_058,TRUCK_021,High Energy White,435,2025-03-13 23:14:55,2025-03-13 23:41:55,STORE_108,27.0,21.0,Thursday
DSP_101514,2025-07-17 12:38:38,Willowvale_Plant,RT_043,TRUCK_043,Wholegrain Brown,519,2025-07-17 15:51:38,2025-07-17 16:15:38,STORE_102,24.0,12.0,Thursday
DSP_102029,2025-06-19 09:41:59,Willowvale_Plant,RT_034,TRUCK_007,Seed Loaf,157,2025-06-19 12:04:59,2025-06-19 12:43:59,STORE_081,39.0,9.0,Thursday
DSP_106440,2025-06-19 19:51:30,Shepperton_Plant,RT_010,TRUCK_087,Wholegrain Brown,325,2025-06-19 22:59:30,2025-06-19 23:23:30,STORE_049,24.0,19.0,Thursday
DSP_106337,2025-06-27 04:53:52,Willowvale_Plant,RT_035,TRUCK_001,Wholegrain Brown,216,2025-06-27 06:27:52,2025-06-27 06:32:52,STORE_178,5.0,4.0,Friday
DSP_107569,2025-06-28 22:56:08,Shepperton_Plant,RT_016,TRUCK_059,Soft White,474,2025-06-29 01:46:08,2025-06-29 02:15:08,STORE_027,29.0,22.0,Saturday
DSP_113842,2025-07-20 07:51:44,Willowvale_Plant,RT_051,TRUCK_025,High Energy Brown,218,2025-07-20 11:10:44,2025-07-20 11:49:44,STORE_027,39.0,7.0,Sunday
DSP_113737,2025-03-22 20:19:55,Shepperton_Plant,RT_029,TRUCK_064,Soft White,80,2025-03-23 00:06:55,2025-03-22 23:57:55,STORE_159,-9.0,20.0,Saturday
DSP_113611,2025-07-05 13:02:15,Willowvale_Plant,RT_058,TRUCK_011,Wholegrain Brown,177,2025-07-05 15:08:15,2025-07-05 15:44:15,STORE_137,36.0,13.0,Saturday
DSP_100802,2025-07-08 06:05:47,Willowvale_Plant,RT_057,TRUCK_085,Soft White,518,2025-07-08 06:54:47,2025-07-08 07:18:47,STORE_181,24.0,6.0,Tuesday
DSP_112189,2025-04-07 00:04:42,Shepperton_Plant,RT_006,TRUCK_033,Whole Wheat,375,2025-04-07 02:10:42,2025-04-07 02:34:42,STORE_012,24.0,0.0,Monday
DSP_105966,2025-05-23 19:31:24,Shepperton_Plant,RT_039,TRUCK_046,Wholegrain Brown,349,2025-05-23 23:25:24,2025-05-23 23:15:24,STORE_094,-10.0,19.0,Friday
DSP_104801,2025-07-22 10:02:12,Shepperton_Plant,RT_016,TRUCK_009,High Energy White,447,2025-07-22 11:06:12,2025-07-22 11:34:12,STORE_004,28.0,10.0,Tuesday
DSP_103558,2025-04-08 12:17:01,Willowvale_Plant,RT_067,TRUCK_018,Family Loaf,399,2025-04-08 16:02:01,2025-04-08 16:36:01,STORE_035,34.0,12.0,Tuesday
DSP_111213,2025-03-30 21:05:24,Willowvale_Plant,RT_040,TRUCK_047,Family Loaf,176,2025-03-30 23:23:24,2025-03-30 23:38:24,STORE_149,15.0,21.0,Sunday
DSP_105604,2025-05-03 16:18:48,Willowvale_Plant,RT_012,TRUCK_038,Seed Loaf,279,2025-05-03 19:43:48,2025-05-03 20:11:48,STORE_034,28.0,16.0,Saturday
DSP_100719,2025-07-23 02:16:29,Willowvale_Plant,RT_037,TRUCK_003,Wholegrain Brown,298,2025-07-23 04:58:29,2025-07-23 05:42:29,STORE_065,44.0,2.0,Wednesday
DSP_111724,2025-04-06 22:41:21,Shepperton_Plant,RT_058,TRUCK_046,Soft White,466,2025-04-07 00:09:21,2025-04-07 00:28:21,STORE_108,19.0,22.0,Sunday
DSP_115885,2025-02-12 07:33:00,Willowvale_Plant,RT_053,TRUCK_028,High Energy Brown,179,2025-02-12 11:10:00,2025-02-12 11:13:00,STORE_060,3.0,7.0,Wednesday
DSP_109939,2025-06-01 20:05:19,Willowvale_Plant,RT_054,TRUCK_051,Seed Loaf,388,2025-06-01 22:50:19,2025-06-01 23:26:19,STORE_145,36.0,20.0,Sunday
DSP_111943,2025-02-16 13:23:30,Willowvale_Plant,RT_024,TRUCK_001,Whole Wheat,496,2025-02-16 16:59:30,2025-02-16 17:41:30,STORE_050,42.0,13.0,Sunday
DSP_114484,2025-06-11 01:40:10,Willowvale_Plant,RT_003,TRUCK_025,Soft White,218,2025-06-11 04:07:10,2025-06-11 04:50:10,STORE_137,43.0,1.0,Wednesday
DSP_110096,2025-01-09 03:43:02,Shepperton_Plant,RT_069,TRUCK_088,Wholegrain Brown,347,2025-01-09 07:05:02,2025-01-09 06:56:02,STORE_092,-9.0,3.0,Thursday
DSP_101369,2025-06-18 14:56:14,Willowvale_Plant,RT_034,TRUCK_002,Soft White,278,2025-06-18 17:55:14,2025-06-18 18:15:14,STORE_035,20.0,14.0,Wednesday
DSP_106597,2025-01-28 05:01:16,Shepperton_Plant,RT_064,TRUCK_045,High Energy White,342,2025-01-28 07:39:16,2025-01-28 07:31:16,STORE_005,-8.0,5.0,Tuesday
DSP_107617,2025-02-18 22:31:56,Willowvale_Plant,RT_010,TRUCK_031,Seed Loaf,65,2025-02-19 00:51:56,2025-02-19 00:52:56,STORE_125,1.0,22.0,Tuesday
DSP_112935,2025-01-18 19:40:05,Willowvale_Plant,RT_029,TRUCK_079,Whole Wheat,313,2025-01-18 21:15:05,2025-01-18 21:58:05,STORE_107,43.0,19.0,Saturday
DSP_112080,2025-02-02 14:58:30,Willowvale_Plant,RT_013,TRUCK_081,High Energy Brown,737,2025-02-02 18:54:30,2025-02-02 18:55:30,STORE_064,1.0,14.0,Sunday
DSP_108421,2025-06-23 16:12:43,Willowvale_Plant,RT_026,TRUCK_027,Whole Wheat,110,2025-06-23 16:46:43,2025-06-23 17:06:43,STORE_137,20.0,16.0,Monday
DSP_113229,2025-03-05 10:49:25,Willowvale_Plant,RT_018,TRUCK_083,Whole Wheat,534,2025-03-05 13:09:25,2025-03-05 13:23:25,STORE_057,14.0,10.0,Wednesday
DSP_101208,2025-06-24 21:27:33,Shepperton_Plant,RT_010,TRUCK_039,Family Loaf,477,2025-06-24 23:06:33,2025-06-24 23:04:33,STORE_130,-2.0,21.0,Tuesday
DSP_103106,2025-03-27 14:24:33,Shepperton_Plant,RT_005,TRUCK_061,Family Loaf,288,2025-03-27 14:57:33,2025-03-27 15:20:33,STORE_110,23.0,14.0,Thursday
DSP_112151,2025-01-21 00:48:54,Shepperton_Plant,RT_064,TRUCK_029,Whole Wheat,162,2025-01-21 04:43:54,2025-01-21 05:24:54,STORE_110,41.0,0.0,Tuesday
DSP_114039,2025-07-26 08:34:39,Willowvale_Plant,RT_060,TRUCK_033,High Energy Brown,115,2025-07-26 09:13:39,2025-07-26 09:27:39,STORE_076,14.0,8.0,Saturday
DSP_114271,2025-02-20 10:52:02,Shepperton_Plant,RT_065,TRUCK_065,Seed Loaf,132,2025-02-20 14:16:02,2025-02-20 14:24:02,STORE_193,8.0,10.0,Thursday
DSP_109771,2025-07-12 07:46:58,Willowvale_Plant,RT_054,TRUCK_035,Seed Loaf,43,2025-07-12 09:49:58,2025-07-12 10:12:58,STORE_009,23.0,7.0,Saturday
DSP_108665,2025-05-16 04:14:01,Shepperton_Plant,RT_011,TRUCK_039,Soft White,174,2025-05-16 06:06:01,2025-05-16 06:11:01,STORE_189,5.0,4.0,Friday
DSP_115708,2025-07-12 15:32:29,Willowvale_Plant,RT_069,TRUCK_052,Family Loaf,471,2025-07-12 18:09:29,2025-07-12 18:13:29,STORE_167,4.0,15.0,Saturday
DSP_103273,2025-03-06 20:45:27,Willowvale_Plant,RT_005,TRUCK_076,Soft White,317,2025-03-06 23:07:27,2025-03-06 23:44:27,STORE_020,37.0,20.0,Thursday
DSP_109766,2025-07-07 18:14:57,Shepperton_Plant,RT_040,TRUCK_012,High Energy White,355,2025-07-07 19:00:57,2025-07-07 19:16:57,STORE_061,16.0,18.0,Monday
DSP_107641,2025-05-16 21:03:19,Shepperton_Plant,RT_039,TRUCK_009,Whole Wheat,79,2025-05-17 00:55:19,2025-05-17 00:59:19,STORE_050,4.0,21.0,Friday
DSP_100335,2025-06-24 06:56:00,Willowvale_Plant,RT_038,TRUCK_042,High Energy Brown,522,2025-06-24 10:32:00,2025-06-24 10:57:00,STORE_192,25.0,6.0,Tuesday
DSP_113946,2025-02-15 17:33:30,Willowvale_Plant,RT_068,TRUCK_070,High Energy White,270,2025-02-15 18:17:30,2025-02-15 18:08:30,STORE_013,-9.0,17.0,Saturday
DSP_102397,2025-02-19 20:24:46,Shepperton_Plant,RT_066,TRUCK_051,Wholegrain Brown,37,2025-02-19 23:26:46,2025-02-19 23:59:46,STORE_189,33.0,20.0,Wednesday
DSP_103168,2025-01-10 06:45:55,Willowvale_Plant,RT_025,TRUCK_059,Seed Loaf,75,2025-01-10 10:15:55,2025-01-10 10:11:55,STORE_132,-4.0,6.0,Friday
DSP_108958,2025-01-24 11:17:22,Shepperton_Plant,RT_001,TRUCK_012,Soft White,146,2025-01-24 12:28:22,2025-01-24 12:52:22,STORE_111,24.0,11.0,Friday
DSP_111110,2025-03-26 20:30:26,Willowvale_Plant,RT_011,TRUCK_085,Soft White,76,2025-03-26 23:24:26,2025-03-27 00:08:26,STORE_150,44.0,20.0,Wednesday
DSP_103814,2025-03-31 16:20:08,Willowvale_Plant,RT_011,TRUCK_069,Soft White,475,2025-03-31 19:31:08,2025-03-31 19:27:08,STORE_094,-4.0,16.0,Monday
DSP_115750,2025-05-03 19:57:01,Shepperton_Plant,RT_045,TRUCK_031,Whole Wheat,137,2025-05-03 21:27:01,2025-05-03 21:34:01,STORE_115,7.0,19.0,Saturday
DSP_115919,2025-04-28 21:52:38,Shepperton_Plant,RT_050,TRUCK_045,Wholegrain Brown,154,2025-04-29 01:42:38,2025-04-29 01:39:38,STORE_075,-3.0,21.0,Monday
DSP_101609,2025-01-10 06:15:01,Willowvale_Plant,RT_061,TRUCK_032,High Energy White,61,2025-01-10 10:08:01,2025-01-10 10:07:01,STORE_178,-1.0,6.0,Friday
DSP_114720,2025-04-17 18:35:54,Willowvale_Plant,RT_064,TRUCK_007,High Energy White,409,2025-04-17 19:31:54,2025-04-17 19:21:54,STORE_126,-10.0,18.0,Thursday
DSP_105150,2025-02-16 10:00:42,Willowvale_Plant,RT_021,TRUCK_034,High Energy Brown,54,2025-02-16 12:20:42,2025-02-16 12:53:42,STORE_060,33.0,10.0,Sunday
DSP_105956,2025-06-28 14:08:30,Willowvale_Plant,RT_046,TRUCK_004,Soft White,31,2025-06-28 15:21:30,2025-06-28 15:13:30,STORE_119,-8.0,14.0,Saturday
