Route_ID,Store_ID,Total_Units,Primary_Depot
RT_009,STORE_051,459,Bulawayo_Branch
RT_004,STORE_060,459,Harare_Southerton
RT_010,STORE_031,459,Mutare_Branch
RT_026,STORE_138,459,Chitungwiza_Depot
RT_030,STORE_120,459,Chitungwiza_Depot
RT_044,STORE_102,459,Kwekwe_Depot
RT_043,STORE_039,459,Mutare_Branch
RT_042,STORE_127,459,Masvingo_Branch
RT_029,STORE_102,458,Marondera_Depot
RT_029,STORE_012,458,Mutare_Branch
RT_001,STORE_122,458,Harare_Willowvale
RT_040,STORE_135,457,Kwekwe_Depot
RT_009,STORE_066,457,Bindura_Depot
RT_024,STORE_136,457,Bulawayo_Branch
RT_016,STORE_089,457,Masvingo_Branch
RT_015,STORE_044,457,Chitungwiza_Depot
RT_044,STORE_055,457,Marondera_Depot
RT_012,STORE_041,457,Harare_Southerton
RT_039,STORE_068,457,Mutare_Branch
RT_036,STORE_100,457,Harare_Willowvale
RT_029,STORE_086,457,Gweru_Branch
RT_033,STORE_008,456,Bulawayo_Branch
RT_021,STORE_115,456,Chitungwiza_Depot
RT_012,STORE_055,456,Harare_Southerton
RT_007,STORE_138,456,Harare_Southerton
RT_002,STORE_131,456,Chitungwiza_Depot
RT_019,STORE_074,456,Harare_Southerton
RT_042,STORE_136,456,Harare_Southerton
RT_033,STORE_125,456,Bindura_Depot
RT_046,STORE_023,456,Marondera_Depot
RT_011,STORE_039,455,Gweru_Branch
RT_024,STORE_103,455,Marondera_Depot
RT_013,STORE_029,455,Marondera_Depot
RT_013,STORE_081,455,Chitungwiza_Depot
RT_003,STORE_096,455,Marondera_Depot
RT_025,STORE_094,455,Chitungwiza_Depot
RT_046,STORE_112,454,Chitungwiza_Depot
RT_038,STORE_090,454,Bindura_Depot
RT_011,STORE_071,454,Chitungwiza_Depot
RT_007,STORE_102,454,Chitungwiza_Depot
RT_045,STORE_070,454,Bindura_Depot
RT_039,STORE_034,454,Masvingo_Branch
RT_014,STORE_071,454,Bindura_Depot
RT_025,STORE_106,454,Harare_Southerton
RT_027,STORE_088,454,Harare_Southerton
RT_009,STORE_008,454,Bindura_Depot
RT_029,STORE_073,454,Mutare_Branch
RT_004,STORE_124,454,Masvingo_Branch
RT_043,STORE_076,454,Gweru_Branch
RT_005,STORE_073,454,Bindura_Depot
RT_015,STORE_004,454,Marondera_Depot
RT_049,STORE_131,453,Chitungwiza_Depot
RT_044,STORE_018,453,Mutare_Branch
RT_016,STORE_092,453,Mutare_Branch
RT_007,STORE_053,453,Harare_Southerton
RT_032,STORE_005,453,Bulawayo_Branch
RT_049,STORE_122,453,Mutare_Branch
RT_048,STORE_067,453,Marondera_Depot
RT_041,STORE_139,453,Bulawayo_Branch
RT_033,STORE_088,453,Marondera_Depot
RT_036,STORE_025,452,Mutare_Branch
RT_003,STORE_067,452,Marondera_Depot
RT_040,STORE_097,452,Bindura_Depot
RT_043,STORE_117,452,Harare_Southerton
RT_003,STORE_084,452,Mutare_Branch
RT_025,STORE_092,451,Harare_Willowvale
RT_043,STORE_129,451,Mutare_Branch
RT_043,STORE_065,451,Gweru_Branch
RT_025,STORE_081,451,Chitungwiza_Depot
RT_044,STORE_045,451,Masvingo_Branch
RT_027,STORE_012,451,Chitungwiza_Depot
RT_042,STORE_137,451,Chitungwiza_Depot
RT_015,STORE_021,451,Masvingo_Branch
RT_020,STORE_047,451,Gweru_Branch
RT_048,STORE_102,451,Bindura_Depot
RT_046,STORE_008,451,Bindura_Depot
RT_026,STORE_053,451,Mutare_Branch
RT_031,STORE_052,451,Mutare_Branch
RT_037,STORE_057,450,Kwekwe_Depot
RT_006,STORE_085,450,Marondera_Depot
RT_024,STORE_015,450,Kwekwe_Depot
RT_046,STORE_097,449,Harare_Southerton
RT_043,STORE_035,449,Harare_Willowvale
RT_040,STORE_047,449,Chitungwiza_Depot
RT_029,STORE_040,449,Bindura_Depot
RT_011,STORE_011,449,Bindura_Depot
RT_031,STORE_101,449,Mutare_Branch
RT_010,STORE_065,449,Bulawayo_Branch
RT_026,STORE_044,448,Marondera_Depot
RT_030,STORE_074,448,Mutare_Branch
RT_031,STORE_094,448,Gweru_Branch
RT_031,STORE_039,448,Chitungwiza_Depot
RT_044,STORE_093,448,Harare_Willowvale
RT_013,STORE_038,447,Chitungwiza_Depot
RT_027,STORE_007,447,Chitungwiza_Depot
RT_008,STORE_034,447,Harare_Willowvale
RT_037,STORE_092,447,Bindura_Depot
RT_013,STORE_076,447,Harare_Southerton
RT_027,STORE_061,447,Masvingo_Branch
RT_001,STORE_030,446,Harare_Southerton
RT_049,STORE_077,446,Mutare_Branch
RT_020,STORE_075,446,Mutare_Branch
RT_021,STORE_068,446,Kwekwe_Depot
RT_013,STORE_089,446,Harare_Southerton
RT_046,STORE_029,446,Marondera_Depot
RT_031,STORE_013,446,Harare_Willowvale
RT_039,STORE_076,446,Mutare_Branch
RT_047,STORE_073,446,Bindura_Depot
RT_028,STORE_133,446,Mutare_Branch
RT_030,STORE_137,445,Masvingo_Branch
RT_044,STORE_081,445,Bulawayo_Branch
RT_038,STORE_082,445,Marondera_Depot
RT_021,STORE_106,445,Mutare_Branch
RT_031,STORE_074,445,Harare_Willowvale
RT_034,STORE_136,445,Bindura_Depot
RT_049,STORE_050,445,Chitungwiza_Depot
RT_038,STORE_039,444,Marondera_Depot
RT_018,STORE_128,444,Marondera_Depot
RT_018,STORE_024,444,Marondera_Depot
RT_044,STORE_138,444,Mutare_Branch
RT_015,STORE_013,444,Chitungwiza_Depot
RT_038,STORE_048,444,Mutare_Branch
RT_030,STORE_081,444,Masvingo_Branch
RT_002,STORE_023,443,Mutare_Branch
RT_029,STORE_052,443,Mutare_Branch
RT_025,STORE_027,443,Bulawayo_Branch
RT_041,STORE_036,443,Chitungwiza_Depot
RT_001,STORE_106,443,Mutare_Branch
RT_006,STORE_133,443,Mutare_Branch
RT_010,STORE_042,443,Harare_Willowvale
RT_038,STORE_085,443,Marondera_Depot
RT_037,STORE_033,442,Gweru_Branch
RT_045,STORE_039,442,Bulawayo_Branch
RT_038,STORE_080,442,Kwekwe_Depot
RT_043,STORE_063,442,Chitungwiza_Depot
RT_027,STORE_038,442,Gweru_Branch
RT_024,STORE_107,442,Kwekwe_Depot
RT_040,STORE_096,442,Gweru_Branch
RT_024,STORE_072,442,Bulawayo_Branch
RT_041,STORE_112,441,Gweru_Branch
RT_009,STORE_072,441,Chitungwiza_Depot
RT_032,STORE_034,441,Mutare_Branch
RT_038,STORE_094,441,Gweru_Branch
RT_042,STORE_015,441,Marondera_Depot
RT_005,STORE_039,441,Chitungwiza_Depot
RT_047,STORE_105,441,Masvingo_Branch
RT_020,STORE_079,440,Bindura_Depot
RT_029,STORE_123,440,Marondera_Depot
RT_018,STORE_028,440,Bulawayo_Branch
RT_021,STORE_059,440,Chitungwiza_Depot
RT_040,STORE_042,440,Masvingo_Branch
RT_047,STORE_083,440,Masvingo_Branch
RT_033,STORE_094,439,Marondera_Depot
RT_010,STORE_055,439,Harare_Southerton
RT_028,STORE_119,439,Kwekwe_Depot
RT_015,STORE_025,439,Mutare_Branch
RT_014,STORE_102,439,Harare_Willowvale
RT_015,STORE_112,439,Kwekwe_Depot
RT_016,STORE_130,439,Masvingo_Branch
RT_023,STORE_089,439,Kwekwe_Depot
RT_015,STORE_103,438,Kwekwe_Depot
RT_030,STORE_136,438,Harare_Willowvale
RT_042,STORE_103,438,Chitungwiza_Depot
RT_030,STORE_099,438,Harare_Willowvale
RT_013,STORE_031,438,Masvingo_Branch
RT_010,STORE_028,438,Harare_Willowvale
RT_037,STORE_110,438,Gweru_Branch
RT_025,STORE_089,438,Kwekwe_Depot
RT_045,STORE_084,438,Chitungwiza_Depot
RT_025,STORE_119,438,Harare_Southerton
RT_038,STORE_079,438,Mutare_Branch
RT_002,STORE_086,438,Chitungwiza_Depot
RT_037,STORE_137,437,Bulawayo_Branch
RT_034,STORE_114,437,Marondera_Depot
RT_035,STORE_037,437,Chitungwiza_Depot
RT_007,STORE_061,437,Marondera_Depot
RT_040,STORE_126,437,Marondera_Depot
RT_031,STORE_076,437,Kwekwe_Depot
RT_034,STORE_059,437,Masvingo_Branch
RT_038,STORE_028,436,Harare_Southerton
RT_004,STORE_015,436,Mutare_Branch
RT_044,STORE_020,436,Chitungwiza_Depot
RT_037,STORE_098,436,Harare_Willowvale
RT_049,STORE_136,436,Harare_Willowvale
RT_022,STORE_108,435,Masvingo_Branch
RT_014,STORE_012,435,Mutare_Branch
RT_026,STORE_091,435,Kwekwe_Depot
RT_023,STORE_128,435,Harare_Southerton
RT_034,STORE_063,435,Chitungwiza_Depot
RT_004,STORE_120,435,Harare_Southerton
RT_007,STORE_036,435,Mutare_Branch
RT_013,STORE_066,435,Bindura_Depot
RT_012,STORE_025,435,Bindura_Depot
RT_015,STORE_138,435,Marondera_Depot
RT_003,STORE_110,434,Mutare_Branch
RT_013,STORE_018,434,Bindura_Depot
RT_044,STORE_046,434,Mutare_Branch
RT_001,STORE_099,434,Bindura_Depot
RT_034,STORE_009,434,Marondera_Depot
RT_007,STORE_116,434,Bulawayo_Branch
RT_002,STORE_083,434,Harare_Willowvale
RT_026,STORE_009,434,Gweru_Branch
RT_032,STORE_122,433,Kwekwe_Depot
RT_044,STORE_048,433,Marondera_Depot
RT_038,STORE_063,433,Marondera_Depot
RT_028,STORE_001,433,Mutare_Branch
RT_020,STORE_022,432,Harare_Willowvale
RT_020,STORE_104,432,Harare_Southerton
RT_040,STORE_033,432,Mutare_Branch
RT_022,STORE_099,432,Marondera_Depot
RT_022,STORE_077,432,Chitungwiza_Depot
RT_028,STORE_131,432,Harare_Willowvale
RT_002,STORE_070,432,Harare_Willowvale
RT_017,STORE_007,432,Kwekwe_Depot
RT_007,STORE_049,431,Harare_Willowvale
RT_009,STORE_114,431,Chitungwiza_Depot
RT_014,STORE_052,431,Masvingo_Branch
RT_047,STORE_092,431,Marondera_Depot
RT_026,STORE_022,431,Bindura_Depot
RT_006,STORE_018,431,Kwekwe_Depot
RT_005,STORE_124,431,Masvingo_Branch
RT_005,STORE_080,431,Chitungwiza_Depot
RT_016,STORE_042,431,Bindura_Depot
RT_042,STORE_014,431,Gweru_Branch
RT_028,STORE_013,430,Mutare_Branch
RT_024,STORE_118,430,Bulawayo_Branch
RT_019,STORE_058,430,Mutare_Branch
RT_010,STORE_138,430,Masvingo_Branch
RT_003,STORE_089,430,Masvingo_Branch
RT_016,STORE_029,429,Kwekwe_Depot
RT_034,STORE_120,429,Harare_Willowvale
RT_027,STORE_056,429,Bindura_Depot
RT_021,STORE_041,429,Mutare_Branch
RT_029,STORE_113,428,Kwekwe_Depot
RT_042,STORE_134,428,Bindura_Depot
RT_041,STORE_022,428,Kwekwe_Depot
RT_027,STORE_122,428,Kwekwe_Depot
RT_048,STORE_030,428,Mutare_Branch
RT_028,STORE_030,428,Gweru_Branch
RT_035,STORE_067,428,Bindura_Depot
RT_014,STORE_051,428,Bindura_Depot
RT_004,STORE_117,428,Chitungwiza_Depot
RT_013,STORE_124,428,Chitungwiza_Depot
RT_038,STORE_040,427,Kwekwe_Depot
RT_021,STORE_004,427,Chitungwiza_Depot
RT_030,STORE_007,427,Marondera_Depot
RT_040,STORE_084,427,Marondera_Depot
RT_010,STORE_007,426,Kwekwe_Depot
RT_011,STORE_014,426,Bulawayo_Branch
RT_015,STORE_010,426,Marondera_Depot
RT_030,STORE_111,426,Kwekwe_Depot
RT_010,STORE_084,426,Harare_Willowvale
RT_010,STORE_135,426,Bindura_Depot
RT_023,STORE_052,426,Bulawayo_Branch
RT_037,STORE_085,426,Chitungwiza_Depot
RT_035,STORE_009,426,Bulawayo_Branch
RT_040,STORE_029,426,Marondera_Depot
RT_009,STORE_070,425,Bindura_Depot
RT_012,STORE_002,425,Harare_Southerton
RT_042,STORE_117,425,Mutare_Branch
RT_021,STORE_017,425,Masvingo_Branch
RT_041,STORE_070,425,Marondera_Depot
RT_030,STORE_042,425,Kwekwe_Depot
RT_039,STORE_108,425,Gweru_Branch
RT_049,STORE_028,425,Mutare_Branch
RT_002,STORE_081,424,Gweru_Branch
RT_044,STORE_124,424,Bulawayo_Branch
RT_007,STORE_038,424,Bulawayo_Branch
RT_032,STORE_044,424,Harare_Southerton
RT_025,STORE_131,424,Masvingo_Branch
RT_012,STORE_102,424,Marondera_Depot
RT_031,STORE_085,423,Chitungwiza_Depot
RT_049,STORE_007,423,Marondera_Depot
RT_043,STORE_060,423,Harare_Southerton
RT_037,STORE_091,423,Harare_Willowvale
RT_045,STORE_076,423,Gweru_Branch
RT_042,STORE_018,423,Kwekwe_Depot
RT_005,STORE_024,422,Gweru_Branch
RT_012,STORE_005,422,Bindura_Depot
RT_045,STORE_096,422,Masvingo_Branch
RT_012,STORE_116,422,Gweru_Branch
RT_034,STORE_041,422,Mutare_Branch
RT_030,STORE_068,422,Harare_Southerton
RT_040,STORE_114,422,Harare_Southerton
RT_025,STORE_101,422,Mutare_Branch
RT_026,STORE_016,422,Mutare_Branch
RT_014,STORE_093,422,Harare_Southerton
RT_047,STORE_139,422,Marondera_Depot
RT_033,STORE_084,422,Kwekwe_Depot
RT_019,STORE_125,422,Chitungwiza_Depot
RT_031,STORE_015,421,Chitungwiza_Depot
RT_012,STORE_107,421,Marondera_Depot
RT_023,STORE_044,421,Kwekwe_Depot
RT_004,STORE_107,421,Bindura_Depot
RT_018,STORE_102,421,Kwekwe_Depot
RT_002,STORE_051,420,Masvingo_Branch
RT_030,STORE_118,420,Chitungwiza_Depot
RT_007,STORE_072,420,Mutare_Branch
RT_007,STORE_034,420,Bulawayo_Branch
RT_024,STORE_014,420,Chitungwiza_Depot
RT_036,STORE_045,420,Marondera_Depot
RT_001,STORE_097,420,Kwekwe_Depot
RT_034,STORE_017,420,Harare_Southerton
RT_028,STORE_102,419,Bulawayo_Branch
RT_016,STORE_043,419,Mutare_Branch
RT_016,STORE_021,419,Bulawayo_Branch
RT_028,STORE_017,419,Gweru_Branch
RT_005,STORE_027,419,Bindura_Depot
RT_039,STORE_105,419,Masvingo_Branch
RT_023,STORE_119,419,Harare_Willowvale
RT_031,STORE_100,419,Bindura_Depot
RT_003,STORE_127,418,Bulawayo_Branch
RT_045,STORE_080,418,Marondera_Depot
RT_036,STORE_075,418,Chitungwiza_Depot
RT_042,STORE_013,418,Mutare_Branch
RT_045,STORE_035,418,Gweru_Branch
RT_010,STORE_123,417,Bindura_Depot
RT_035,STORE_056,417,Marondera_Depot
RT_046,STORE_113,417,Chitungwiza_Depot
RT_015,STORE_016,417,Bulawayo_Branch
RT_046,STORE_041,417,Mutare_Branch
RT_005,STORE_128,417,Bulawayo_Branch
RT_039,STORE_042,417,Harare_Southerton
RT_019,STORE_077,417,Chitungwiza_Depot
RT_004,STORE_014,417,Marondera_Depot
RT_026,STORE_028,417,Marondera_Depot
RT_015,STORE_133,417,Masvingo_Branch
RT_035,STORE_114,417,Bindura_Depot
RT_015,STORE_062,416,Kwekwe_Depot
RT_002,STORE_025,416,Chitungwiza_Depot
RT_039,STORE_091,416,Chitungwiza_Depot
RT_014,STORE_056,416,Marondera_Depot
RT_014,STORE_138,415,Harare_Willowvale
RT_009,STORE_121,415,Masvingo_Branch
RT_042,STORE_100,415,Kwekwe_Depot
RT_043,STORE_082,415,Masvingo_Branch
RT_049,STORE_060,415,Bindura_Depot
RT_023,STORE_133,415,Bindura_Depot
RT_044,STORE_042,415,Chitungwiza_Depot
RT_026,STORE_116,415,Harare_Willowvale
RT_025,STORE_128,415,Harare_Southerton
RT_018,STORE_133,415,Marondera_Depot
RT_041,STORE_021,414,Harare_Southerton
RT_022,STORE_055,414,Bindura_Depot
RT_010,STORE_127,414,Chitungwiza_Depot
RT_006,STORE_105,414,Marondera_Depot
RT_044,STORE_033,413,Mutare_Branch
RT_013,STORE_101,413,Gweru_Branch
RT_041,STORE_122,413,Mutare_Branch
RT_046,STORE_053,413,Bindura_Depot
RT_026,STORE_088,413,Chitungwiza_Depot
RT_047,STORE_125,413,Bulawayo_Branch
RT_027,STORE_101,413,Harare_Southerton
RT_034,STORE_089,412,Bulawayo_Branch
RT_042,STORE_084,412,Bulawayo_Branch
RT_039,STORE_015,412,Harare_Willowvale
RT_021,STORE_037,412,Chitungwiza_Depot
RT_038,STORE_061,412,Bulawayo_Branch
RT_014,STORE_104,412,Bulawayo_Branch
RT_028,STORE_003,412,Harare_Southerton
RT_025,STORE_001,412,Mutare_Branch
RT_023,STORE_013,411,Chitungwiza_Depot
RT_049,STORE_035,411,Bulawayo_Branch
RT_039,STORE_080,411,Bulawayo_Branch
RT_041,STORE_032,410,Chitungwiza_Depot
RT_008,STORE_018,410,Chitungwiza_Depot
RT_011,STORE_067,410,Harare_Southerton
RT_005,STORE_117,410,Kwekwe_Depot
RT_033,STORE_037,410,Marondera_Depot
RT_043,STORE_114,410,Harare_Southerton
RT_047,STORE_059,410,Harare_Southerton
RT_024,STORE_023,410,Bulawayo_Branch
RT_047,STORE_069,409,Kwekwe_Depot
RT_006,STORE_077,409,Masvingo_Branch
RT_006,STORE_063,409,Mutare_Branch
RT_049,STORE_074,409,Kwekwe_Depot
RT_030,STORE_083,409,Chitungwiza_Depot
RT_033,STORE_072,409,Harare_Southerton
RT_014,STORE_014,409,Chitungwiza_Depot
RT_047,STORE_106,409,Kwekwe_Depot
RT_028,STORE_056,408,Bindura_Depot
RT_013,STORE_114,408,Masvingo_Branch
RT_012,STORE_023,408,Mutare_Branch
RT_004,STORE_024,408,Bindura_Depot
RT_041,STORE_046,407,Mutare_Branch
RT_013,STORE_048,407,Masvingo_Branch
RT_046,STORE_110,407,Harare_Southerton
RT_023,STORE_091,407,Harare_Southerton
RT_027,STORE_128,407,Kwekwe_Depot
RT_010,STORE_079,407,Bulawayo_Branch
RT_039,STORE_136,407,Marondera_Depot
RT_018,STORE_096,407,Harare_Willowvale
RT_029,STORE_001,407,Marondera_Depot
RT_045,STORE_100,406,Bulawayo_Branch
RT_043,STORE_102,406,Gweru_Branch
RT_045,STORE_138,406,Harare_Willowvale
RT_021,STORE_129,406,Kwekwe_Depot
RT_017,STORE_107,406,Gweru_Branch
RT_036,STORE_127,406,Gweru_Branch
RT_021,STORE_079,406,Chitungwiza_Depot
RT_010,STORE_048,406,Bulawayo_Branch
RT_027,STORE_082,405,Chitungwiza_Depot
RT_034,STORE_069,405,Bulawayo_Branch
RT_023,STORE_040,405,Harare_Willowvale
RT_012,STORE_035,405,Chitungwiza_Depot
RT_036,STORE_069,405,Marondera_Depot
RT_015,STORE_041,405,Gweru_Branch
RT_004,STORE_097,405,Masvingo_Branch
RT_005,STORE_060,405,Masvingo_Branch
RT_005,STORE_030,405,Kwekwe_Depot
RT_039,STORE_110,405,Harare_Willowvale
RT_002,STORE_117,405,Gweru_Branch
RT_027,STORE_037,404,Kwekwe_Depot
RT_036,STORE_080,404,Kwekwe_Depot
RT_029,STORE_134,404,Harare_Southerton
RT_006,STORE_008,404,Masvingo_Branch
RT_035,STORE_055,404,Masvingo_Branch
RT_017,STORE_137,404,Marondera_Depot
RT_033,STORE_026,404,Masvingo_Branch
RT_025,STORE_079,404,Marondera_Depot
RT_041,STORE_081,404,Mutare_Branch
RT_036,STORE_005,404,Bindura_Depot
RT_008,STORE_054,404,Bulawayo_Branch
RT_044,STORE_010,404,Bindura_Depot
RT_014,STORE_026,404,Marondera_Depot
RT_026,STORE_051,403,Harare_Southerton
RT_017,STORE_128,403,Masvingo_Branch
RT_025,STORE_090,403,Gweru_Branch
RT_025,STORE_104,403,Harare_Southerton
RT_040,STORE_099,403,Mutare_Branch
RT_043,STORE_056,403,Bindura_Depot
RT_018,STORE_083,402,Marondera_Depot
RT_010,STORE_118,402,Bindura_Depot
RT_029,STORE_005,402,Harare_Willowvale
RT_049,STORE_024,402,Mutare_Branch
RT_046,STORE_125,402,Marondera_Depot
RT_040,STORE_019,402,Gweru_Branch
RT_036,STORE_010,402,Marondera_Depot
RT_009,STORE_093,402,DIRECT
RT_018,STORE_127,402,Bindura_Depot
RT_035,STORE_136,402,Harare_Southerton
RT_001,STORE_013,402,Chitungwiza_Depot
RT_032,STORE_064,401,Marondera_Depot
RT_035,STORE_084,401,Gweru_Branch
RT_035,STORE_026,401,Harare_Southerton
RT_045,STORE_081,401,Marondera_Depot
RT_032,STORE_137,401,Mutare_Branch
RT_046,STORE_024,401,Bindura_Depot
RT_042,STORE_040,401,Chitungwiza_Depot
RT_028,STORE_089,400,Bulawayo_Branch
RT_033,STORE_003,400,Marondera_Depot
RT_011,STORE_043,400,Harare_Southerton
RT_047,STORE_089,400,Bindura_Depot
RT_014,STORE_038,400,Bindura_Depot
RT_012,STORE_030,400,Bindura_Depot
RT_005,STORE_008,399,Bulawayo_Branch
RT_038,STORE_088,399,Harare_Southerton
RT_042,STORE_118,399,Gweru_Branch
RT_047,STORE_086,399,Bindura_Depot
RT_029,STORE_110,399,Bulawayo_Branch
RT_003,STORE_060,399,Chitungwiza_Depot
RT_031,STORE_023,399,Harare_Southerton
RT_011,STORE_133,399,Bindura_Depot
RT_028,STORE_021,399,Chitungwiza_Depot
RT_033,STORE_078,399,Marondera_Depot
RT_045,STORE_131,398,Bindura_Depot
RT_004,STORE_055,398,Harare_Willowvale
RT_009,STORE_100,398,Bindura_Depot
RT_047,STORE_100,398,Kwekwe_Depot
RT_029,STORE_106,398,Mutare_Branch
RT_044,STORE_084,398,Bindura_Depot
RT_014,STORE_020,398,Mutare_Branch
RT_015,STORE_083,398,Marondera_Depot
RT_043,STORE_121,398,Chitungwiza_Depot
RT_014,STORE_025,398,Bulawayo_Branch
RT_044,STORE_057,398,Bindura_Depot
RT_043,STORE_096,398,Masvingo_Branch
RT_038,STORE_100,398,Harare_Southerton
RT_017,STORE_112,398,Marondera_Depot
RT_039,STORE_117,397,Kwekwe_Depot
RT_038,STORE_073,397,Marondera_Depot
RT_005,STORE_127,397,Kwekwe_Depot
RT_021,STORE_113,397,Chitungwiza_Depot
RT_044,STORE_012,397,Kwekwe_Depot
RT_015,STORE_084,397,Gweru_Branch
RT_042,STORE_109,397,Chitungwiza_Depot
RT_039,STORE_028,397,Bindura_Depot
RT_046,STORE_050,397,Kwekwe_Depot
RT_006,STORE_118,397,Gweru_Branch
RT_015,STORE_073,396,Bindura_Depot
RT_041,STORE_107,396,Marondera_Depot
RT_035,STORE_124,396,Harare_Willowvale
RT_024,STORE_124,396,Gweru_Branch
RT_048,STORE_022,396,Chitungwiza_Depot
RT_014,STORE_028,396,Chitungwiza_Depot
RT_045,STORE_038,396,Harare_Willowvale
RT_041,STORE_076,396,Gweru_Branch
UNKNOWN,STORE_074,395,Kwekwe_Depot
RT_009,STORE_090,395,Bindura_Depot
RT_008,STORE_020,395,Gweru_Branch
RT_005,STORE_050,395,Harare_Willowvale
RT_032,STORE_099,395,Gweru_Branch
RT_031,STORE_087,395,Mutare_Branch
RT_042,STORE_131,395,Gweru_Branch
RT_011,STORE_078,395,Kwekwe_Depot
RT_008,STORE_128,395,Chitungwiza_Depot
RT_024,STORE_134,395,Mutare_Branch
RT_035,STORE_064,395,Harare_Southerton
RT_009,STORE_020,395,Masvingo_Branch
RT_016,STORE_027,395,Harare_Southerton
RT_044,STORE_091,395,Bindura_Depot
RT_028,STORE_046,395,Bindura_Depot
RT_038,STORE_102,394,Bindura_Depot
RT_038,STORE_053,394,Kwekwe_Depot
RT_017,STORE_125,394,Harare_Southerton
RT_022,STORE_096,394,Harare_Southerton
RT_001,STORE_107,394,Mutare_Branch
RT_021,STORE_078,394,Marondera_Depot
RT_035,STORE_103,394,Gweru_Branch
RT_038,STORE_036,393,Bindura_Depot
RT_036,STORE_049,393,Bulawayo_Branch
RT_041,STORE_079,393,Masvingo_Branch
RT_019,STORE_094,393,Harare_Southerton
RT_023,STORE_056,393,Bindura_Depot
RT_007,STORE_052,393,Bulawayo_Branch
RT_027,STORE_099,393,Harare_Willowvale
RT_042,STORE_130,392,Gweru_Branch
RT_017,STORE_027,392,Chitungwiza_Depot
RT_026,STORE_106,391,Bindura_Depot
RT_002,STORE_071,391,Marondera_Depot
RT_036,STORE_138,391,Mutare_Branch
RT_024,STORE_086,391,Bulawayo_Branch
RT_012,STORE_096,391,Mutare_Branch
RT_040,STORE_031,391,Chitungwiza_Depot
RT_031,STORE_133,391,Chitungwiza_Depot
RT_049,STORE_069,391,Chitungwiza_Depot
RT_006,STORE_094,390,Harare_Southerton
RT_003,STORE_002,390,Harare_Southerton
RT_035,STORE_079,390,Bulawayo_Branch
RT_010,STORE_070,390,Bulawayo_Branch
RT_005,STORE_061,390,Masvingo_Branch
RT_005,STORE_137,389,Mutare_Branch
RT_030,STORE_061,389,Bulawayo_Branch
RT_026,STORE_072,389,Chitungwiza_Depot
RT_024,STORE_032,389,Bindura_Depot
RT_046,STORE_074,389,Kwekwe_Depot
RT_005,STORE_123,389,Marondera_Depot
RT_047,STORE_137,389,Bulawayo_Branch
RT_014,STORE_053,388,Kwekwe_Depot
RT_046,STORE_064,388,Harare_Willowvale
RT_035,STORE_138,388,Harare_Willowvale
RT_016,STORE_061,388,Mutare_Branch
RT_017,STORE_100,388,Mutare_Branch
RT_024,STORE_026,387,Kwekwe_Depot
RT_035,STORE_087,387,Bindura_Depot
RT_017,STORE_043,387,Marondera_Depot
RT_027,STORE_106,387,Bindura_Depot
RT_038,STORE_125,387,Harare_Southerton
RT_021,STORE_013,386,Kwekwe_Depot
RT_011,STORE_017,386,Harare_Willowvale
RT_011,STORE_098,386,Harare_Southerton
RT_022,STORE_036,386,Marondera_Depot
RT_025,STORE_125,386,Mutare_Branch
RT_041,STORE_105,386,Chitungwiza_Depot
RT_011,STORE_094,386,Harare_Willowvale
RT_021,STORE_049,385,Harare_Willowvale
RT_044,STORE_108,385,Marondera_Depot
RT_002,STORE_122,385,Harare_Willowvale
RT_022,STORE_037,385,Masvingo_Branch
RT_037,STORE_032,385,Bindura_Depot
RT_041,STORE_134,385,Kwekwe_Depot
RT_009,STORE_084,385,DIRECT
UNKNOWN,STORE_057,385,Gweru_Branch
RT_019,STORE_122,385,Bindura_Depot
RT_025,STORE_114,384,Harare_Southerton
RT_041,STORE_063,384,Bindura_Depot
RT_039,STORE_049,384,Harare_Southerton
RT_001,STORE_080,384,Chitungwiza_Depot
RT_002,STORE_021,384,Kwekwe_Depot
RT_049,STORE_009,383,Bulawayo_Branch
RT_045,STORE_097,383,Kwekwe_Depot
RT_032,STORE_131,383,Harare_Southerton
RT_023,STORE_129,383,Kwekwe_Depot
RT_019,STORE_089,383,Bulawayo_Branch
RT_010,STORE_020,383,Gweru_Branch
RT_002,STORE_026,383,Kwekwe_Depot
RT_029,STORE_031,383,Kwekwe_Depot
RT_021,STORE_082,383,Kwekwe_Depot
RT_011,STORE_103,383,Bindura_Depot
RT_021,STORE_033,382,Bulawayo_Branch
RT_032,STORE_080,382,Gweru_Branch
RT_049,STORE_108,382,Harare_Willowvale
RT_047,STORE_085,382,Kwekwe_Depot
RT_049,STORE_068,382,Masvingo_Branch
RT_033,STORE_138,382,Kwekwe_Depot
RT_019,STORE_095,382,Bindura_Depot
RT_035,STORE_051,382,Gweru_Branch
RT_038,STORE_118,382,Bulawayo_Branch
RT_018,STORE_018,381,Bulawayo_Branch
RT_023,STORE_071,381,Harare_Willowvale
RT_020,STORE_108,381,Masvingo_Branch
RT_049,STORE_112,381,Bindura_Depot
RT_044,STORE_025,381,Gweru_Branch
RT_002,STORE_064,381,Gweru_Branch
RT_015,STORE_067,380,Kwekwe_Depot
RT_005,STORE_032,380,Harare_Southerton
RT_037,STORE_118,380,Mutare_Branch
RT_047,STORE_002,380,Gweru_Branch
RT_013,STORE_117,379,Bulawayo_Branch
